time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
4.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,66.10,11,4.8000,2.7750,0.0000,5.00
4.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,66.10,11,4.8000,2.7750,0.0000,5.00
4.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,66.10,11,4.8000,2.7750,0.0000,5.00
4.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,66.10,11,4.8000,2.7750,0.0000,5.00
4.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,66.10,11,4.8000,2.7750,0.0000,5.00
4.7600,0.0140,-0.0000,0.0000,1.4020,-0.0000,0.0000,15.0000,0.0000,66.10,11,4.8000,2.7750,0.0140,5.00
4.7800,0.0421,-0.0000,0.0000,1.4020,0.0000,0.0000,15.0000,0.0000,66.10,11,4.8000,2.7750,0.0421,5.00
4.7900,0.0561,-0.0000,0.0000,1.4020,0.0000,-0.0000,15.0000,0.0000,66.10,11,4.8000,2.7750,0.0561,5.00
4.8300,0.0701,-0.0000,-0.0000,0.3513,-0.0000,-0.0000,15.0000,0.0000,59.44,10,4.8000,2.8311,0.0701,5.00
4.8400,0.0843,-0.0000,-0.0000,1.4128,0.0000,-0.0000,15.0000,0.0000,59.44,10,4.8000,2.8311,0.0843,5.00
4.8400,0.1126,-0.0000,-0.0000,1.4128,0.0000,-0.0000,15.0000,0.0000,59.44,10,4.8000,2.8311,0.1126,5.00
4.8500,0.1409,-0.0000,-0.0000,2.8338,0.0000,-0.0000,15.0000,0.0000,59.44,10,4.8000,2.8311,0.1409,5.00
4.8600,0.1551,-0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,59.44,10,4.8000,2.8311,0.1551,5.00
4.8700,0.1692,-0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,59.44,10,4.8000,2.8311,0.1692,5.00
4.8800,0.1834,-0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,59.44,10,4.8000,2.8311,0.1834,5.00
4.9200,0.2117,-0.0000,0.0000,0.7085,-0.0000,0.0000,15.0000,0.0000,58.53,11,4.8000,2.9584,0.2117,5.00
4.9200,0.2259,-0.0000,0.0000,0.7085,-0.0000,0.0000,15.0000,0.0000,58.53,11,4.8000,2.9584,0.2259,5.00
4.9200,0.2401,-0.0000,0.0000,0.7085,-0.0000,0.0000,15.0000,0.0000,58.53,11,4.8000,2.9584,0.2401,5.00
4.9300,0.2542,-0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,58.53,11,4.8000,2.9584,0.2542,5.00
4.9400,0.2684,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,58.53,11,4.8000,2.9584,0.2684,5.00
4.9500,0.2826,-0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,58.53,11,4.8000,2.9584,0.2826,5.00
4.9700,0.3109,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,58.53,11,4.8000,2.9584,0.3109,5.00
4.9900,0.3393,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,58.53,11,4.8000,2.9584,0.3393,5.00
5.0900,0.3534,-0.0000,0.0000,0.1417,-0.0000,-0.0000,15.0000,0.0000,127.79,13,4.8000,3.0941,0.3534,5.00
5.1000,0.3676,-0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,127.79,13,4.8000,3.0941,0.3676,5.00
5.1000,0.3959,-0.0000,-0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,102.82,11,4.8000,3.1234,0.3959,5.00
5.1800,0.4243,-0.0000,-0.0000,0.3542,0.0000,-0.0000,15.0000,0.0000,102.82,11,4.8000,3.1234,0.4243,5.00
5.1800,0.4526,-0.0000,-0.0000,0.3542,0.0000,-0.0000,15.0000,0.0000,102.82,11,4.8000,3.1234,0.4526,5.00
5.1800,0.4810,-0.0000,-0.0000,0.3542,0.0000,-0.0000,15.0000,0.0000,102.82,11,4.8000,3.1234,0.4810,5.00
5.1800,0.5093,-0.0000,-0.0000,0.3542,0.0000,-0.0000,15.0000,0.0000,102.82,11,4.8000,3.1234,0.5093,5.00
5.1800,0.5235,-0.0000,-0.0000,0.3542,0.0000,-0.0000,15.0000,0.0000,102.82,11,4.8000,3.1234,0.5235,5.00
5.1800,0.5376,-0.0000,-0.0000,0.3542,0.0000,-0.0000,15.0000,0.0000,102.82,11,4.8000,3.1234,0.5376,5.00
5.1900,0.5660,-0.0000,-0.0000,2.8339,0.0000,-0.0000,15.0000,0.0000,102.82,11,4.8000,3.1234,0.5660,5.00
5.1900,0.5943,-0.0000,-0.0000,2.8339,0.0000,-0.0000,15.0000,0.0000,102.82,11,4.8000,3.1234,0.5943,5.00
5.1900,0.6227,-0.0000,0.0000,2.8339,0.0000,-0.0000,15.0000,0.0000,102.82,11,4.8000,3.1234,0.6227,5.00
5.2700,0.6510,0.0000,0.0000,0.3542,0.0000,-0.0000,15.0000,0.0000,97.64,11,4.8000,3.3784,0.6510,5.00
5.2800,0.6793,-0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,97.64,11,4.8000,3.3784,0.6793,5.00
5.2800,0.7077,-0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,97.64,11,4.8000,3.3784,0.7077,5.00
5.2800,0.7360,-0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,97.64,11,4.8000,3.3784,0.7360,5.00
5.2900,0.7644,-0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,97.64,11,4.8000,3.3784,0.7644,5.00
5.3500,0.7927,0.0000,0.0000,0.4723,-0.0000,-0.0000,15.0000,0.0000,63.53,7,4.8000,3.5568,0.7927,5.00
5.3500,0.8210,-0.0000,0.0000,0.4723,-0.0000,-0.0000,15.0000,0.0000,63.53,7,4.8000,3.5568,0.8210,5.00
