time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
3.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
3.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
3.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
3.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
3.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
3.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,58.55,10,4.8000,2.7750,0.0000,5.00
4.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,58.55,10,4.8000,2.7750,0.0000,5.00
4.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,58.55,10,4.8000,2.7750,0.0000,5.00
4.0700,0.0140,-0.0000,0.0000,0.7010,-0.0000,0.0000,15.0000,0.0000,58.55,10,4.8000,2.7750,0.0140,5.00
4.0900,0.0421,-0.0000,0.0000,1.4020,-0.0000,0.0000,15.0000,0.0000,58.55,10,4.8000,2.7750,0.0421,5.00
4.1500,0.0701,-0.0000,0.0000,0.4678,-0.0000,0.0000,15.0000,0.0000,58.55,11,4.8000,2.8030,0.0701,5.00
4.1500,0.0984,-0.0000,0.0000,0.4678,-0.0000,0.0000,15.0000,0.0000,58.55,11,4.8000,2.8030,0.0984,5.00
4.1500,0.1267,-0.0000,0.0000,0.4678,-0.0000,0.0000,15.0000,0.0000,58.55,11,4.8000,2.8030,0.1267,5.00
4.1700,0.1551,-0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,58.55,11,4.8000,2.8030,0.1551,5.00
4.1800,0.1692,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,58.55,11,4.8000,2.8030,0.1692,5.00
4.1900,0.1834,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,58.55,11,4.8000,2.8030,0.1834,5.00
4.2500,0.2117,-0.0000,0.0000,0.4723,-0.0000,-0.0000,15.0000,0.0000,50.48,8,4.8000,2.9250,0.2117,5.00
4.2500,0.2401,-0.0000,0.0000,0.4723,-0.0000,-0.0000,15.0000,0.0000,50.48,8,4.8000,2.9250,0.2401,5.00
4.2500,0.2684,-0.0000,-0.0000,0.4723,-0.0000,-0.0000,15.0000,0.0000,50.48,8,4.8000,2.9250,0.2684,5.00
4.2700,0.2968,-0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,50.48,8,4.8000,2.9250,0.2968,5.00
4.2900,0.3251,-0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,50.48,8,4.8000,2.9250,0.3251,5.00
4.3300,0.3534,-0.0000,-0.0000,0.7085,0.0000,-0.0000,15.0000,0.0000,43.87,8,4.8000,3.0844,0.3534,5.00
4.3300,0.3676,-0.0000,-0.0000,0.7085,0.0000,-0.0000,15.0000,0.0000,43.87,8,4.8000,3.0844,0.3676,5.00
4.3300,0.3818,-0.0000,-0.0000,0.7085,0.0000,-0.0000,15.0000,0.0000,43.87,8,4.8000,3.0844,0.3818,5.00
4.3500,0.4101,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,43.87,8,4.8000,3.0844,0.4101,5.00
4.3700,0.4385,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,43.87,8,4.8000,3.0844,0.4385,5.00
4.3900,0.4668,-0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,43.87,8,4.8000,3.0844,0.4668,5.00
4.4600,0.4951,-0.0000,0.0000,0.4048,-0.0000,0.0000,15.0000,0.0000,62.05,9,4.8000,3.2100,0.4951,5.00
4.4600,0.5235,-0.0000,0.0000,0.4048,-0.0000,0.0000,15.0000,0.0000,62.05,9,4.8000,3.2100,0.5235,5.00
4.4600,0.5518,-0.0000,-0.0000,0.4048,-0.0000,0.0000,15.0000,0.0000,62.05,9,4.8000,3.2100,0.5518,5.00
4.4700,0.5801,-0.0000,-0.0000,2.8339,0.0000,0.0000,15.0000,0.0000,62.05,9,4.8000,3.2100,0.5801,5.00
4.4900,0.6085,-0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,62.05,9,4.8000,3.2100,0.6085,5.00
4.5400,0.6368,-0.0000,-0.0000,0.5668,0.0000,0.0000,15.0000,0.0000,43.52,8,4.8000,3.4167,0.6368,5.00
4.5400,0.6652,-0.0000,0.0000,0.5668,0.0000,0.0000,15.0000,0.0000,43.52,8,4.8000,3.4167,0.6652,5.00
4.5500,0.6935,-0.0000,0.0000,2.8339,-0.0000,-0.0000,15.0000,0.0000,43.52,8,4.8000,3.4167,0.6935,5.00
4.5700,0.7218,-0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,43.52,8,4.8000,3.4167,0.7218,5.00
4.5900,0.7502,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,43.52,8,4.8000,3.4167,0.7502,5.00
4.6400,0.7785,-0.0000,-0.0000,0.5668,0.0000,-0.0000,15.0000,0.0000,47.83,10,4.8000,3.5167,0.7785,5.00
4.6400,0.8069,-0.0000,-0.0000,0.5668,0.0000,-0.0000,15.0000,0.0000,47.83,10,4.8000,3.5167,0.8069,5.00
4.6500,0.8352,-0.0000,-0.0000,2.8339,0.0000,-0.0000,15.0000,0.0000,47.83,10,4.8000,3.5167,0.8352,5.00
4.6700,0.8635,-0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,47.83,10,4.8000,3.5167,0.8635,5.00
4.6900,0.8919,-0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,47.83,10,4.8000,3.5167,0.8919,5.00
4.7400,0.9202,-0.0000,-0.0000,0.5668,0.0000,0.0000,15.0000,0.0000,36.97,6,4.8000,3.6667,0.9202,5.00
4.7400,0.9486,-0.0000,-0.0000,0.5668,0.0000,0.0000,15.0000,0.0000,36.97,6,4.8000,3.6667,0.9486,5.00
4.7500,0.9769,0.0000,-0.0000,2.8339,0.0000,0.0000,15.0000,0.0000,36.97,6,4.8000,3.6667,0.9769,5.00
4.7700,1.0052,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,36.97,6,4.8000,3.6667,1.0052,5.00
4.7900,1.0336,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,36.97,6,4.8000,3.6667,1.0336,5.00
4.8400,1.0619,0.0000,-0.0000,0.5668,0.0000,-0.0000,15.0000,0.0000,44.64,8,5.1000,3.7884,1.0619,5.00
4.8400,1.0903,0.0000,-0.0000,0.5668,0.0000,-0.0000,15.0000,0.0000,44.64,8,5.1000,3.7884,1.0903,5.00
4.8500,1.1186,0.0000,-0.0000,2.8339,0.0000,0.0000,15.0000,0.0000,44.64,8,5.1000,3.7884,1.1186,5.00
4.8700,1.1469,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,44.64,8,5.1000,3.7884,1.1469,5.00
4.8900,1.1753,0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,44.64,8,5.1000,3.7884,1.1753,5.00
4.9300,1.2036,0.0000,0.0000,0.7085,-0.0000,-0.0000,15.0000,0.0000,37.81,7,4.8000,3.9667,1.2036,5.00
4.9400,1.2320,0.0000,0.0000,2.8339,-0.0000,-0.0000,15.0000,0.0000,37.81,7,4.8000,3.9667,1.2320,5.00
4.9500,1.2603,0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,37.81,7,4.8000,3.9667,1.2603,5.00
4.9700,1.2886,0.0000,-0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,37.81,7,4.8000,3.9667,1.2886,5.00
4.9900,1.3170,0.0000,-0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,37.81,7,4.8000,3.9667,1.3170,5.00
5.0300,1.3453,0.0000,-0.0000,0.7085,0.0000,-0.0000,15.0000,0.0000,35.22,6,5.1000,4.1167,1.3453,5.00
5.0300,1.3736,0.0000,-0.0000,0.7085,0.0000,-0.0000,15.0000,0.0000,35.22,6,5.1000,4.1167,1.3736,5.00
5.0500,1.4020,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,35.22,6,5.1000,4.1167,1.4020,5.00
5.0700,1.4303,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,35.22,6,5.1000,4.1167,1.4303,5.00
5.0900,1.4587,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,35.22,6,5.1000,4.1167,1.4587,5.00
5.1300,1.4870,-0.0000,0.0000,0.7085,-0.0000,0.0000,15.0000,0.0000,35.67,7,4.8000,4.2667,1.4870,5.00
5.1300,1.5153,-0.0000,0.0000,0.7085,-0.0000,0.0000,15.0000,0.0000,35.67,7,4.8000,4.2667,1.5153,5.00
5.1500,1.5437,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,35.67,7,4.8000,4.2667,1.5437,5.00
5.1700,1.5720,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,35.67,7,4.8000,4.2667,1.5720,5.00
5.1900,1.6004,-0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,35.67,7,4.8000,4.2667,1.6004,5.00
5.2400,1.6287,-0.0000,0.0000,0.5668,-0.0000,0.0000,15.0000,0.0000,40.31,7,5.1000,4.2864,1.6287,5.00
5.2400,1.6570,-0.0000,0.0000,0.5668,-0.0000,0.0000,15.0000,0.0000,40.31,7,5.1000,4.2864,1.6570,5.00
5.2500,1.6854,-0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,40.31,7,5.1000,4.2864,1.6854,5.00
5.2700,1.7137,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,40.31,7,5.1000,4.2864,1.7137,5.00
5.2900,1.7421,-0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,40.31,7,5.1000,4.2864,1.7421,5.00
5.3400,1.7704,-0.0000,0.0000,0.5668,-0.0000,-0.0000,15.0000,0.0000,44.37,7,4.8000,4.1073,1.7704,5.00
5.3500,1.7987,-0.0000,0.0000,2.8339,-0.0000,-0.0000,15.0000,0.0000,44.37,7,4.8000,4.1073,1.7987,5.00
5.3500,1.8271,-0.0000,0.0000,2.8339,-0.0000,-0.0000,15.0000,0.0000,44.37,7,4.8000,4.1073,1.8271,5.00
5.3700,1.8554,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,44.37,7,4.8000,4.1073,1.8554,5.00
5.3900,1.8838,-0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,44.37,7,4.8000,4.1073,1.8838,5.00
5.4400,1.9121,-0.0000,0.0000,0.5668,-0.0000,-0.0000,15.0000,0.0000,45.46,7,4.8000,3.9155,1.9121,5.00
5.4400,1.9404,-0.0000,-0.0000,0.5668,-0.0000,-0.0000,15.0000,0.0000,45.46,7,4.8000,3.9155,1.9404,5.00
5.4500,1.9688,-0.0000,-0.0000,2.8339,0.0000,0.0000,15.0000,0.0000,45.46,7,4.8000,3.9155,1.9688,5.00
5.4600,1.9829,-0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,45.46,7,4.8000,3.9155,1.9829,5.00
5.4900,2.0254,-0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,45.46,7,4.8000,3.9155,2.0254,5.00
5.5400,2.0538,-0.0000,-0.0000,0.5668,-0.0000,0.0000,15.0000,0.0000,42.87,7,4.8000,3.7383,2.0538,5.00
5.5400,2.0821,-0.0000,0.0000,0.5668,-0.0000,0.0000,15.0000,0.0000,42.87,7,4.8000,3.7383,2.0821,5.00
5.5500,2.1105,-0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,42.87,7,4.8000,3.7383,2.1105,5.00
5.5700,2.1388,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,42.87,7,4.8000,3.7383,2.1388,5.00
5.5900,2.1671,-0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,42.87,7,4.8000,3.7383,2.1671,5.00
5.6200,2.1955,-0.0000,0.0000,0.9446,-0.0000,0.0000,15.0000,0.0000,25.97,4,4.8000,3.5416,2.1955,5.00
5.6300,2.2238,-0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,25.97,4,4.8000,3.5416,2.2238,5.00
5.6500,2.2522,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,25.97,4,4.8000,3.5416,2.2522,5.00
5.6700,2.2805,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,25.97,4,4.8000,3.5416,2.2805,5.00
5.6900,2.3088,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,25.97,4,4.8000,3.5416,2.3088,5.00
5.7300,2.3372,-0.0000,0.0000,0.7085,-0.0000,-0.0000,15.0000,0.0000,38.78,6,4.8000,3.3646,2.3372,5.00
5.7300,2.3655,-0.0000,0.0000,0.7085,-0.0000,-0.0000,15.0000,0.0000,38.78,6,4.8000,3.3646,2.3655,5.00
5.7500,2.3939,-0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,38.78,6,4.8000,3.3646,2.3939,5.00
5.7700,2.4222,-0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,38.78,6,4.8000,3.3646,2.4222,5.00
