time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
4.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,2.00
4.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,2.00
4.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,2.00
4.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,2.00
4.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,26.73,10,1.8000,2.7750,0.0000,2.00
4.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,26.73,10,1.8000,2.7750,0.0000,2.00
4.1300,0.0140,-0.0000,0.0000,0.7010,-0.0000,0.0000,15.0000,0.0000,26.73,10,1.8000,2.7750,0.0140,2.00
4.1500,0.0421,0.0000,0.0000,1.4020,0.0000,0.0000,15.0000,0.0000,26.73,10,1.8000,2.7750,0.0421,2.00
4.1700,0.0701,-0.0000,0.0000,1.4035,-0.0000,0.0000,15.0000,0.0000,26.73,10,1.8000,2.7750,0.0701,2.00
4.1800,0.0843,-0.0000,0.0000,1.4128,-0.0000,-0.0000,15.0000,0.0000,26.73,10,1.8000,2.7750,0.0843,2.00
4.2300,0.1126,-0.0000,0.0000,0.5659,-0.0000,-0.0000,15.0000,0.0000,30.27,10,1.8000,2.8750,0.1126,2.00
4.2300,0.1409,-0.0000,0.0000,0.5659,-0.0000,-0.0000,15.0000,0.0000,30.27,10,1.8000,2.8750,0.1409,2.00
4.2400,0.1692,-0.0000,-0.0000,2.8339,0.0000,-0.0000,15.0000,0.0000,30.27,10,1.8000,2.8750,0.1692,2.00
4.2600,0.1976,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,30.27,10,1.8000,2.8750,0.1976,2.00
4.2800,0.2259,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,30.27,10,1.8000,2.8750,0.2259,2.00
4.3300,0.2542,0.0000,-0.0000,0.5668,0.0000,-0.0000,15.0000,0.0000,25.43,6,1.8000,3.0250,0.2542,2.00
4.3300,0.2968,0.0000,-0.0000,0.5668,0.0000,-0.0000,15.0000,0.0000,25.43,6,1.8000,3.0250,0.2968,2.00
4.3500,0.3251,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,25.43,6,1.8000,3.0250,0.3251,2.00
4.3700,0.3534,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,25.43,6,1.8000,3.0250,0.3534,2.00
4.3900,0.3818,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,25.43,6,1.8000,3.0250,0.3818,2.00
4.4200,0.4101,0.0000,-0.0000,0.9446,0.0000,0.0000,15.0000,0.0000,26.41,8,1.8000,3.1750,0.4101,2.00
4.4300,0.4385,0.0000,-0.0000,2.8339,0.0000,0.0000,15.0000,0.0000,26.41,8,1.8000,3.1750,0.4385,2.00
4.4500,0.4668,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,26.41,8,1.8000,3.1750,0.4668,2.00
4.4700,0.4951,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,26.41,8,1.8000,3.1750,0.4951,2.00
4.4900,0.5235,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,26.41,8,1.8000,3.1750,0.5235,2.00
4.5500,0.5518,0.0000,-0.0000,0.4723,0.0000,-0.0000,15.0000,0.0000,45.23,9,1.8000,3.3033,0.5518,2.00
4.5500,0.5801,0.0000,-0.0000,0.4723,0.0000,-0.0000,15.0000,0.0000,45.23,9,1.8000,3.3033,0.5801,2.00
4.5500,0.6085,0.0000,0.0000,0.4723,0.0000,-0.0000,15.0000,0.0000,45.23,9,1.8000,3.3033,0.6085,2.00
