time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
15.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,7,0.0000,2.7750,0.0000,2.00
15.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,31.32,7,1.8000,2.7750,0.0000,2.00
15.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,31.32,7,1.8000,2.7750,0.0000,2.00
15.5500,0.0140,0.0000,0.0000,0.7010,-0.0000,0.0000,15.0000,0.0000,31.32,7,1.8000,2.7750,0.0140,2.00
15.5700,0.0421,0.0000,0.0000,1.4020,-0.0000,-0.0000,15.0000,0.0000,31.32,7,1.8000,2.7750,0.0421,2.00
15.5900,0.0701,0.0000,-0.0000,1.4035,0.0000,-0.0000,15.0000,0.0000,31.32,7,1.8000,2.7750,0.0701,2.00
15.6300,0.0984,0.0000,-0.0000,0.7065,0.0000,-0.0000,15.0000,0.0000,36.41,7,1.8000,2.8451,0.0984,2.00
15.6300,0.1267,0.0000,0.0000,0.7065,0.0000,-0.0000,15.0000,0.0000,36.41,7,1.8000,2.8451,0.1267,2.00
15.6500,0.1551,0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,36.41,7,1.8000,2.8451,0.1551,2.00
15.6700,0.1834,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,36.41,7,1.8000,2.8451,0.1834,2.00
15.6900,0.2117,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,36.41,7,1.8000,2.8451,0.2117,2.00
15.7400,0.2401,0.0000,-0.0000,0.5668,0.0000,-0.0000,15.0000,0.0000,47.32,9,1.8000,3.0166,0.2401,2.00
15.7400,0.2684,0.0000,-0.0000,0.5668,0.0000,-0.0000,15.0000,0.0000,47.32,9,1.8000,3.0166,0.2684,2.00
15.7500,0.2968,0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,47.32,9,1.8000,3.0166,0.2968,2.00
15.7700,0.3251,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,47.32,9,1.8000,3.0166,0.3251,2.00
15.7900,0.3534,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,47.32,9,1.8000,3.0166,0.3534,2.00
15.8300,0.3818,0.0000,0.0000,0.7085,-0.0000,0.0000,15.0000,0.0000,31.26,6,1.8000,3.1173,0.3818,2.00
15.8300,0.4101,0.0000,-0.0000,0.7085,-0.0000,0.0000,15.0000,0.0000,31.26,6,1.8000,3.1173,0.4101,2.00
15.8500,0.4385,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,31.26,6,1.8000,3.1173,0.4385,2.00
15.8700,0.4668,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,31.26,6,1.8000,3.1173,0.4668,2.00
15.8900,0.4951,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,31.26,6,1.8000,3.1173,0.4951,2.00
15.9300,0.5235,0.0000,-0.0000,0.7085,0.0000,-0.0000,15.0000,0.0000,35.55,8,1.8000,3.2667,0.5235,2.00
15.9300,0.5518,0.0000,-0.0000,0.7085,0.0000,-0.0000,15.0000,0.0000,35.55,8,1.8000,3.2667,0.5518,2.00
15.9500,0.5801,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,35.55,8,1.8000,3.2667,0.5801,2.00
15.9700,0.6085,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,35.55,8,1.8000,3.2667,0.6085,2.00
15.9900,0.6368,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,35.55,8,1.8000,3.2667,0.6368,2.00
16.0500,0.6652,0.0000,-0.0000,0.4723,0.0000,0.0000,15.0000,0.0000,49.26,8,1.8000,3.4167,0.6652,2.00
16.0500,0.6935,0.0000,0.0000,0.4723,0.0000,0.0000,15.0000,0.0000,49.26,8,1.8000,3.4167,0.6935,2.00
16.0500,0.7218,0.0000,0.0000,0.4723,0.0000,0.0000,15.0000,0.0000,49.26,8,1.8000,3.4167,0.7218,2.00
16.0700,0.7502,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,49.26,8,1.8000,3.4167,0.7502,2.00
16.0900,0.7785,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,49.26,8,1.8000,3.4167,0.7785,2.00
16.1400,0.8069,0.0000,0.0000,0.5668,-0.0000,0.0000,15.0000,0.0000,48.53,8,1.8000,3.5667,0.8069,2.00
16.1500,0.8352,0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,48.53,8,1.8000,3.5667,0.8352,2.00
16.1500,0.8635,0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,48.53,8,1.8000,3.5667,0.8635,2.00
16.1700,0.8919,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,48.53,8,1.8000,3.5667,0.8919,2.00
