time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
19.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,6,0.0000,2.7750,0.0000,10.00
19.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,6,0.0000,2.7750,0.0000,10.00
19.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,105.44,9,9.9000,2.7750,0.0000,10.00
19.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,77.28,7,9.9000,2.7750,0.0000,10.00
19.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,77.28,7,9.9000,2.7750,0.0000,10.00
19.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,77.28,7,9.9000,2.7750,0.0000,10.00
19.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,77.28,7,9.9000,2.7750,0.0000,10.00
19.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,77.28,7,9.9000,2.7750,0.0000,10.00
19.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,77.28,7,9.9000,2.7750,0.0000,10.00
19.4800,0.0280,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,77.28,7,9.9000,2.7750,0.0280,10.00
19.4800,0.0561,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,77.28,7,9.9000,2.7750,0.0561,10.00
19.4800,0.0843,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,77.28,7,9.9000,2.7750,0.0843,10.00
19.5800,0.1126,0.0000,0.0000,0.2829,-0.0000,-0.0000,15.0000,0.0000,81.47,7,9.9000,2.8593,0.1126,10.00
19.5800,0.1409,0.0000,-0.0000,0.2829,-0.0000,-0.0000,15.0000,0.0000,81.47,7,9.9000,2.8593,0.1409,10.00
19.5800,0.1692,0.0000,-0.0000,0.2829,-0.0000,-0.0000,15.0000,0.0000,81.47,7,9.9000,2.8593,0.1692,10.00
19.5800,0.1976,0.0000,-0.0000,0.2829,-0.0000,-0.0000,15.0000,0.0000,81.47,7,9.9000,2.8593,0.1976,10.00
19.5800,0.2259,0.0000,-0.0000,0.2829,-0.0000,-0.0000,15.0000,0.0000,81.47,7,9.9000,2.8593,0.2259,10.00
19.6700,0.2542,0.0000,-0.0000,0.3149,0.0000,-0.0000,15.0000,0.0000,71.34,6,9.9000,2.9884,0.2542,10.00
19.6700,0.2826,0.0000,-0.0000,0.3149,0.0000,-0.0000,15.0000,0.0000,71.34,6,9.9000,2.9884,0.2826,10.00
19.6700,0.3109,0.0000,-0.0000,0.3149,0.0000,-0.0000,15.0000,0.0000,71.34,6,9.9000,2.9884,0.3109,10.00
19.6700,0.3393,0.0000,-0.0000,0.3149,0.0000,-0.0000,15.0000,0.0000,71.34,6,9.9000,2.9884,0.3393,10.00
19.6800,0.3676,0.0000,-0.0000,2.8339,0.0000,0.0000,15.0000,0.0000,71.34,6,9.9000,2.9884,0.3676,10.00
19.7600,0.3959,0.0000,-0.0000,0.3542,0.0000,0.0000,15.0000,0.0000,67.79,5,9.9000,3.1384,0.3959,10.00
19.7600,0.4243,0.0000,-0.0000,0.3542,0.0000,0.0000,15.0000,0.0000,67.79,5,9.9000,3.1384,0.4243,10.00
19.7600,0.4526,0.0000,-0.0000,0.3542,0.0000,0.0000,15.0000,0.0000,67.79,5,9.9000,3.1384,0.4526,10.00
19.7600,0.4810,0.0000,-0.0000,0.3542,0.0000,0.0000,15.0000,0.0000,67.79,5,9.9000,3.1384,0.4810,10.00
19.7800,0.5093,-0.0006,-0.0006,1.4156,-0.0275,-0.0287,15.0000,0.0000,67.79,5,9.9000,3.1384,0.5093,10.00
19.8800,0.5376,-0.0017,-0.0018,0.2828,-0.0111,-0.0122,15.0000,0.0000,80.33,7,9.9000,3.2883,0.5376,10.00
19.8800,0.5658,-0.0029,-0.0030,0.2828,-0.0111,-0.0122,15.0000,0.0000,80.33,7,9.9000,3.2883,0.5659,10.00
19.8800,0.5941,-0.0042,-0.0042,0.2828,-0.0111,-0.0122,15.0000,0.0000,80.33,7,9.9000,3.2883,0.5942,10.00
19.8800,0.6224,-0.0054,-0.0055,0.2828,-0.0111,-0.0122,15.0000,0.0000,80.33,7,9.9000,3.2883,0.6225,10.00
19.8800,0.6506,-0.0067,-0.0067,0.2828,-0.0111,-0.0122,15.0000,0.0000,80.33,7,9.9000,3.2883,0.6508,10.00
19.9900,0.6778,-0.0130,-0.0126,0.2480,-0.0538,-0.0540,15.0000,0.0000,91.42,8,9.9000,3.4381,0.6787,10.00
19.9900,0.7037,-0.0244,-0.0239,0.2480,-0.0538,-0.0540,15.0000,0.0000,91.42,8,9.9000,3.4381,0.7069,10.00
19.9900,0.7293,-0.0361,-0.0352,0.2480,-0.0538,-0.0540,15.0000,0.0000,91.42,8,9.9000,3.4381,0.7351,10.00
19.9900,0.7549,-0.0481,-0.0465,0.2480,-0.0538,-0.0540,15.0000,0.0000,91.42,8,9.9000,3.4381,0.7633,10.00
19.9900,0.7802,-0.0604,-0.0578,0.2480,-0.0538,-0.0540,15.0000,0.0000,91.42,8,9.9000,3.4381,0.7916,10.00
20.1000,0.8055,-0.0730,-0.0691,0.2368,-0.0984,-0.1029,15.0000,0.0000,101.44,9,9.6000,3.5774,0.8198,10.00
20.1000,0.8283,-0.0898,-0.0848,0.2368,-0.0984,-0.1029,15.0000,0.0000,101.29,8,9.9000,3.5750,0.8481,10.00
20.2000,0.8508,-0.1070,-0.1006,0.2408,-0.1481,-0.1584,15.0000,0.0000,101.29,8,9.9000,3.5750,0.8764,10.00
20.2000,0.9377,-0.1792,-0.1641,0.2408,-0.1481,-0.1584,15.0000,0.0000,102.65,10,9.9000,3.5407,0.9894,10.00
20.3100,0.9587,-0.1982,-0.1801,0.2182,-0.1357,-0.1449,15.0000,0.0000,102.65,10,9.9000,3.5407,1.0177,10.00
20.3100,0.9996,-0.2372,-0.2120,0.2182,-0.1357,-0.1449,15.0000,0.0000,57.48,5,9.9000,3.4359,1.0742,10.00
20.3600,1.0195,-0.2572,-0.2280,0.4795,-0.2993,-0.3195,15.0000,0.0000,57.48,5,9.9000,3.4359,1.1025,10.00
20.3700,1.0392,-0.2775,-0.2440,2.3951,-1.5005,-1.6012,15.0000,0.0000,57.48,5,9.9000,3.4359,1.1307,10.00
20.3700,1.0584,-0.2982,-0.2600,2.3951,-1.5005,-1.6012,15.0000,0.0000,57.48,5,9.9000,3.4359,1.1590,10.00
20.3700,1.0773,-0.3192,-0.2761,2.3951,-1.5005,-1.6012,15.0000,0.0000,57.48,5,9.9000,3.4359,1.1873,10.00
20.3700,1.0959,-0.3406,-0.2922,2.3951,-1.5005,-1.6012,15.0000,0.0000,57.48,5,9.9000,3.4359,1.2155,10.00
20.3700,1.1141,-0.3622,-0.3083,2.3951,-1.5005,-1.6012,15.0000,0.0000,57.48,5,9.9000,3.4359,1.2438,10.00
20.3700,1.1319,-0.3841,-0.3244,2.3951,-1.5005,-1.6012,15.0000,0.0000,57.48,5,9.9000,3.4359,1.2721,10.00
20.3700,1.1499,-0.4059,-0.3398,2.3951,-1.5005,-1.6012,15.0000,0.0000,57.48,5,9.9000,3.4359,1.3003,10.00
20.3700,1.1675,-0.4280,-0.3553,2.3951,-1.5005,-1.6012,15.0000,0.0000,57.48,5,9.9000,3.4359,1.3285,10.00
20.3800,1.1857,-0.4495,-0.3695,2.4707,-1.3485,-1.4277,15.0000,0.0000,57.48,5,9.9000,3.4359,1.3567,10.00
20.5000,1.2045,-0.4704,-0.3825,0.2109,-0.1033,-0.1080,15.0000,0.0000,102.30,7,9.9000,3.1958,1.3849,10.00
20.5000,1.2231,-0.4916,-0.3955,0.2109,-0.1033,-0.1080,15.0000,0.0000,93.65,8,9.9000,3.1750,1.4131,10.00
20.5900,1.2414,-0.5131,-0.4084,0.2812,-0.1380,-0.1442,15.0000,0.0000,93.65,8,9.9000,3.1750,1.4413,10.00
20.5900,1.2594,-0.5348,-0.4214,0.2812,-0.1380,-0.1442,15.0000,0.0000,93.65,8,9.9000,3.1750,1.4694,10.00
20.5900,1.2771,-0.5567,-0.4344,0.2812,-0.1380,-0.1442,15.0000,0.0000,93.65,8,9.9000,3.1750,1.4976,10.00
20.5900,1.2945,-0.5789,-0.4474,0.2812,-0.1380,-0.1442,15.0000,0.0000,93.65,8,9.9000,3.1750,1.5258,10.00
20.5900,1.3139,-0.5988,-0.4572,0.2812,-0.1380,-0.1442,15.0000,0.0000,93.65,8,9.9000,3.1750,1.5537,10.00
