time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
17.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,7,0.0000,2.7750,0.0000,5.00
17.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,7,0.0000,2.7750,0.0000,5.00
17.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,7,0.0000,2.7750,0.0000,5.00
17.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,52.21,7,4.8000,2.7750,0.0000,5.00
17.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,52.21,7,4.8000,2.7750,0.0000,5.00
17.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,52.21,7,4.8000,2.7750,0.0000,5.00
17.2700,0.0140,0.0000,0.0000,0.7010,-0.0000,0.0000,15.0000,0.0000,52.21,7,4.8000,2.7750,0.0140,5.00
17.2900,0.0421,0.0000,0.0000,1.4020,-0.0000,0.0000,15.0000,0.0000,52.21,7,4.8000,2.7750,0.0421,5.00
17.3800,0.0701,0.0000,0.0000,0.3119,-0.0000,0.0000,15.0000,0.0000,78.91,9,4.8000,2.8171,0.0701,5.00
17.3800,0.0984,0.0000,-0.0000,0.3119,-0.0000,0.0000,15.0000,0.0000,78.91,9,4.8000,2.8171,0.0984,5.00
17.3800,0.1267,0.0000,-0.0000,0.3119,-0.0000,0.0000,15.0000,0.0000,78.91,9,4.8000,2.8171,0.1267,5.00
17.3800,0.1551,0.0000,-0.0000,0.3119,-0.0000,0.0000,15.0000,0.0000,78.91,9,4.8000,2.8171,0.1551,5.00
17.3900,0.1834,0.0000,-0.0000,2.8339,0.0000,0.0000,15.0000,0.0000,78.91,9,4.8000,2.8171,0.1834,5.00
17.4500,0.2117,0.0000,-0.0000,0.4723,0.0000,-0.0000,15.0000,0.0000,52.61,7,4.8000,2.9663,0.2117,5.00
17.4500,0.2401,0.0000,-0.0000,0.4723,0.0000,-0.0000,15.0000,0.0000,52.61,7,4.8000,2.9663,0.2401,5.00
17.4500,0.2684,0.0000,-0.0000,0.4723,0.0000,-0.0000,15.0000,0.0000,52.61,7,4.8000,2.9663,0.2684,5.00
17.4700,0.2968,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,52.61,7,4.8000,2.9663,0.2968,5.00
17.4900,0.3251,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,52.61,7,4.8000,2.9663,0.3251,5.00
17.5400,0.3534,0.0000,-0.0000,0.5668,0.0000,0.0000,15.0000,0.0000,47.56,6,4.8000,3.1167,0.3534,5.00
17.5500,0.3818,0.0000,-0.0000,2.8339,0.0000,0.0000,15.0000,0.0000,47.56,6,4.8000,3.1167,0.3818,5.00
17.5500,0.4101,0.0000,-0.0000,2.8339,0.0000,0.0000,15.0000,0.0000,47.56,6,4.8000,3.1167,0.4101,5.00
17.5700,0.4385,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,47.56,6,4.8000,3.1167,0.4385,5.00
17.5900,0.4668,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,47.56,6,4.8000,3.1167,0.4668,5.00
17.6500,0.4951,0.0000,-0.0000,0.4723,0.0000,0.0000,15.0000,0.0000,51.87,6,4.8000,3.2667,0.4951,5.00
17.6500,0.5235,0.0000,-0.0000,0.4723,0.0000,0.0000,15.0000,0.0000,51.87,6,4.8000,3.2667,0.5235,5.00
17.6500,0.5518,0.0000,-0.0000,0.4723,0.0000,0.0000,15.0000,0.0000,51.87,6,4.8000,3.2667,0.5518,5.00
17.6700,0.5801,-0.0005,-0.0005,1.4159,-0.0226,-0.0240,15.0000,0.0000,51.87,6,4.8000,3.2667,0.5801,5.00
17.6900,0.6084,-0.0014,-0.0015,1.4146,-0.0455,-0.0509,15.0000,0.0000,51.87,6,4.8000,3.2667,0.6084,5.00
17.7800,0.6367,-0.0024,-0.0025,0.3143,-0.0101,-0.0113,15.0000,0.0000,85.03,8,4.8000,3.4166,0.6367,5.00
17.7800,0.6650,-0.0034,-0.0035,0.3143,-0.0101,-0.0113,15.0000,0.0000,85.03,8,4.8000,3.4166,0.6650,5.00
17.7800,0.6933,-0.0045,-0.0046,0.3143,-0.0101,-0.0113,15.0000,0.0000,85.03,8,4.8000,3.4166,0.6933,5.00
17.7800,0.7216,-0.0055,-0.0056,0.3143,-0.0101,-0.0113,15.0000,0.0000,85.03,8,4.8000,3.4166,0.7217,5.00
17.7900,0.7498,-0.0066,-0.0066,2.8287,-0.0915,-0.1023,15.0000,0.0000,85.03,8,4.8000,3.4166,0.7500,5.00
17.8700,0.7776,-0.0121,-0.0118,0.3474,-0.0642,-0.0646,15.0000,0.0000,78.85,9,5.1000,3.5232,0.7782,5.00
17.8800,0.8052,-0.0177,-0.0171,2.7756,-0.5137,-0.5308,15.0000,0.0000,78.85,9,5.1000,3.5232,0.8064,5.00
17.8800,0.8329,-0.0235,-0.0224,2.7756,-0.5137,-0.5308,15.0000,0.0000,78.85,9,5.1000,3.5232,0.8347,5.00
17.8800,0.8605,-0.0294,-0.0277,2.7756,-0.5137,-0.5308,15.0000,0.0000,78.85,9,5.1000,3.5232,0.8629,5.00
17.8900,0.8880,-0.0354,-0.0330,2.7743,-0.5150,-0.5319,15.0000,0.0000,78.85,9,5.1000,3.5232,0.8911,5.00
17.9900,0.9155,-0.0418,-0.0385,0.2771,-0.0529,-0.0546,15.0000,0.0000,90.80,9,4.8000,3.4753,0.9193,5.00
17.9900,0.9429,-0.0483,-0.0440,0.2771,-0.0529,-0.0546,15.0000,0.0000,90.80,9,4.8000,3.4753,0.9475,5.00
17.9900,0.9704,-0.0550,-0.0494,0.2771,-0.0529,-0.0546,15.0000,0.0000,90.80,9,4.8000,3.4753,0.9757,5.00
17.9900,0.9977,-0.0618,-0.0549,0.2771,-0.0529,-0.0546,15.0000,0.0000,90.80,9,4.8000,3.4753,1.0039,5.00
17.9900,1.0250,-0.0688,-0.0604,0.2771,-0.0529,-0.0546,15.0000,0.0000,90.80,9,4.8000,3.4753,1.0321,5.00
18.0400,1.0526,-0.0745,-0.0646,0.5576,-0.0792,-0.0836,15.0000,0.0000,48.87,5,5.1000,3.3380,1.0603,5.00
18.0500,1.0805,-0.0790,-0.0673,2.8107,-0.2594,-0.2715,15.0000,0.0000,48.87,5,5.1000,3.3380,1.0885,5.00
18.0500,1.1083,-0.0835,-0.0700,2.8107,-0.2594,-0.2715,15.0000,0.0000,48.87,5,5.1000,3.3380,1.1167,5.00
18.0700,1.1360,-0.0892,-0.0737,1.3989,-0.1791,-0.1830,15.0000,0.0000,48.87,5,5.1000,3.3380,1.1450,5.00
18.0900,1.1634,-0.0959,-0.0784,1.3912,-0.2291,-0.2363,15.0000,0.0000,48.87,5,5.1000,3.3380,1.1732,5.00
18.1800,1.1907,-0.1028,-0.0831,0.3091,-0.0509,-0.0526,15.0000,0.0000,82.19,9,4.8000,3.1867,1.2013,5.00
18.1800,1.2180,-0.1098,-0.0878,0.3091,-0.0509,-0.0526,15.0000,0.0000,82.19,9,4.8000,3.1867,1.2295,5.00
18.1800,1.2453,-0.1169,-0.0926,0.3091,-0.0509,-0.0526,15.0000,0.0000,82.19,9,4.8000,3.1867,1.2577,5.00
18.1800,1.2725,-0.1242,-0.0973,0.3091,-0.0509,-0.0526,15.0000,0.0000,82.19,9,4.8000,3.1867,1.2859,5.00
18.1900,1.2997,-0.1316,-0.1021,2.7806,-0.4601,-0.4748,15.0000,0.0000,82.19,9,4.8000,3.1867,1.3141,5.00
18.2800,1.3218,-0.1496,-0.1180,0.2672,-0.1692,-0.1771,15.0000,0.0000,83.00,10,4.8000,3.0387,1.3426,5.00
18.2800,1.3433,-0.1679,-0.1344,0.2672,-0.1692,-0.1771,15.0000,0.0000,83.00,10,4.8000,3.0387,1.3708,5.00
18.2800,1.3646,-0.1865,-0.1507,0.2672,-0.1692,-0.1771,15.0000,0.0000,83.00,10,4.8000,3.0387,1.3991,5.00
18.2800,1.3855,-0.2056,-0.1671,0.2672,-0.1692,-0.1771,15.0000,0.0000,83.00,10,4.8000,3.0387,1.4274,5.00
18.2900,1.4061,-0.2249,-0.1834,2.3785,-1.5284,-1.6372,15.0000,0.0000,83.00,10,4.8000,3.0387,1.4557,5.00
18.3700,1.4257,-0.2454,-0.2008,0.2909,-0.2018,-0.2171,15.0000,0.0000,73.74,8,4.8000,2.9581,1.4840,5.00
18.3700,1.4449,-0.2662,-0.2182,0.2909,-0.2018,-0.2171,15.0000,0.0000,73.74,8,4.8000,2.9581,1.5123,5.00
18.3700,1.4637,-0.2873,-0.2356,0.2909,-0.2018,-0.2171,15.0000,0.0000,73.74,8,4.8000,2.9581,1.5406,5.00
18.3700,1.4821,-0.3088,-0.2531,0.2909,-0.2018,-0.2171,15.0000,0.0000,73.74,8,4.8000,2.9581,1.5689,5.00
18.3900,1.5010,-0.3297,-0.2693,1.1902,-0.7546,-0.8100,15.0000,0.0000,73.74,8,4.8000,2.9581,1.5971,5.00
18.4700,1.5207,-0.3500,-0.2841,0.3065,-0.1747,-0.1850,15.0000,0.0000,76.02,8,4.8000,2.8660,1.6253,5.00
18.4700,1.5400,-0.3706,-0.2989,0.3065,-0.1747,-0.1850,15.0000,0.0000,76.02,8,4.8000,2.8660,1.6535,5.00
18.4700,1.5590,-0.3915,-0.3137,0.3065,-0.1747,-0.1850,15.0000,0.0000,76.02,8,4.8000,2.8660,1.6818,5.00
18.4700,1.5777,-0.4126,-0.3285,0.3065,-0.1747,-0.1850,15.0000,0.0000,76.02,8,4.8000,2.8660,1.7100,5.00
18.4900,1.5970,-0.4331,-0.3420,1.2521,-0.6390,-0.6750,15.0000,0.0000,76.02,8,4.8000,2.8660,1.7381,5.00
18.6000,1.6171,-0.4528,-0.3540,0.2336,-0.1047,-0.1091,15.0000,0.0000,108.09,9,4.8000,2.7673,1.7663,5.00
18.6000,1.6369,-0.4728,-0.3660,0.2336,-0.1047,-0.1091,15.0000,0.0000,57.44,4,4.8000,2.7467,1.7944,5.00
18.6600,1.6565,-0.4930,-0.3780,0.4281,-0.1924,-0.2003,15.0000,0.0000,57.44,4,4.8000,2.7467,1.8226,5.00
18.6600,1.6759,-0.5134,-0.3901,0.4281,-0.1924,-0.2003,15.0000,0.0000,57.44,4,4.8000,2.7467,1.8508,5.00
18.6600,1.6950,-0.5341,-0.4021,0.4281,-0.1924,-0.2003,15.0000,0.0000,57.44,4,4.8000,2.7467,1.8789,5.00
18.6600,1.7138,-0.5551,-0.4142,0.4281,-0.1924,-0.2003,15.0000,0.0000,57.44,4,4.8000,2.7467,1.9071,5.00
18.6600,1.7341,-0.5745,-0.4239,0.4281,-0.1924,-0.2003,15.0000,0.0000,57.44,4,4.8000,2.7467,1.9352,5.00
18.6600,1.7542,-0.5942,-0.4336,0.4281,-0.1924,-0.2003,15.0000,0.0000,57.44,4,4.8000,2.7467,1.9633,5.00
18.6700,1.7741,-0.6140,-0.4433,2.6489,-0.9424,-0.9703,15.0000,0.0000,57.44,4,4.8000,2.7467,1.9914,5.00
18.6900,1.7937,-0.6341,-0.4531,1.3238,-0.4733,-0.4873,15.0000,0.0000,57.44,4,4.8000,2.7467,2.0195,5.00
18.7600,1.8132,-0.6544,-0.4628,0.3782,-0.1354,-0.1394,15.0000,0.0000,60.51,6,4.8000,2.5684,2.0476,5.00
18.7600,1.8324,-0.6749,-0.4726,0.3782,-0.1354,-0.1394,15.0000,0.0000,60.51,6,4.8000,2.5684,2.0757,5.00
18.7600,1.8515,-0.6956,-0.4823,0.3782,-0.1354,-0.1394,15.0000,0.0000,60.51,6,4.8000,2.5684,2.1039,5.00
18.7700,1.8703,-0.7165,-0.4921,2.6462,-0.9508,-0.9780,15.0000,0.0000,60.51,6,4.8000,2.5684,2.1320,5.00
18.7900,1.8911,-0.7353,-0.4989,1.3621,-0.3284,-0.3398,15.0000,0.0000,60.51,6,4.8000,2.5684,2.1600,5.00
18.8700,1.9118,-0.7543,-0.5056,0.3411,-0.0822,-0.0838,15.0000,0.0000,76.96,8,4.8000,2.4707,2.1881,5.00
18.8700,1.9323,-0.7734,-0.5123,0.3411,-0.0822,-0.0838,15.0000,0.0000,76.96,8,4.8000,2.4707,2.2161,5.00
18.8700,1.9527,-0.7927,-0.5191,0.3411,-0.0822,-0.0838,15.0000,0.0000,76.96,8,4.8000,2.4707,2.2442,5.00
18.8800,1.9730,-0.8121,-0.5258,2.7280,-0.6598,-0.6724,15.0000,0.0000,76.96,8,4.8000,2.4707,2.2723,5.00
18.8900,1.9939,-0.8308,-0.5315,2.7462,-0.5546,-0.5703,15.0000,0.0000,76.96,8,4.8000,2.4707,2.3003,5.00
18.9500,2.0154,-0.8487,-0.5360,0.4614,-0.0747,-0.0760,15.0000,0.0000,51.71,5,4.8000,2.3662,2.3283,5.00
18.9500,2.0368,-0.8668,-0.5406,0.4614,-0.0747,-0.0760,15.0000,0.0000,51.71,5,4.8000,2.3662,2.3564,5.00
18.9500,2.0582,-0.8850,-0.5452,0.4614,-0.0747,-0.0760,15.0000,0.0000,51.71,5,4.8000,2.3662,2.3844,5.00
18.9700,2.0794,-0.9033,-0.5497,1.3843,-0.2230,-0.2266,15.0000,0.0000,51.71,5,4.8000,2.3662,2.4125,5.00
18.9900,2.1007,-0.9216,-0.5542,1.3846,-0.2213,-0.2248,15.0000,0.0000,51.71,5,4.8000,2.3662,2.4405,5.00
19.0700,2.1218,-0.9401,-0.5587,0.3461,-0.0554,-0.0562,15.0000,0.0000,72.15,6,4.8000,2.2682,2.4685,5.00
19.0700,2.1428,-0.9586,-0.5632,0.3461,-0.0554,-0.0562,15.0000,0.0000,72.15,6,4.8000,2.2682,2.4966,5.00
19.0700,2.1638,-0.9772,-0.5677,0.3461,-0.0554,-0.0562,15.0000,0.0000,72.15,6,4.8000,2.2682,2.5246,5.00
19.0700,2.1847,-0.9960,-0.5722,0.3461,-0.0554,-0.0562,15.0000,0.0000,72.15,6,4.8000,2.2682,2.5527,5.00
19.0900,2.2056,-1.0146,-0.5764,1.3864,-0.2068,-0.2106,15.0000,0.0000,72.15,6,4.8000,2.2682,2.5807,5.00
19.1700,2.2268,-1.0330,-0.5803,0.3472,-0.0478,-0.0485,15.0000,0.0000,71.37,9,4.8000,2.1659,2.6087,5.00
19.1700,2.2478,-1.0515,-0.5842,0.3472,-0.0478,-0.0485,15.0000,0.0000,71.37,9,4.8000,2.1659,2.6368,5.00
19.1700,2.2688,-1.0701,-0.5881,0.3472,-0.0478,-0.0485,15.0000,0.0000,71.37,9,4.8000,2.1659,2.6648,5.00
19.1700,2.2897,-1.0888,-0.5920,0.3472,-0.0478,-0.0485,15.0000,0.0000,71.37,9,4.8000,2.1659,2.6929,5.00
19.1900,2.3109,-1.1072,-0.5954,1.3911,-0.1690,-0.1726,15.0000,0.0000,71.37,9,4.8000,2.1659,2.7209,5.00
19.2600,2.3323,-1.1253,-0.5984,0.3983,-0.0417,-0.0424,15.0000,0.0000,61.09,8,4.5000,2.0645,2.7489,5.00
19.2600,2.3536,-1.1435,-0.6013,0.3983,-0.0417,-0.0424,15.0000,0.0000,61.09,8,4.5000,2.0645,2.7769,5.00
19.2600,2.3749,-1.1617,-0.6043,0.3983,-0.0417,-0.0424,15.0000,0.0000,61.09,8,4.5000,2.0645,2.8050,5.00
19.2700,2.3961,-1.1800,-0.6073,2.7878,-0.2932,-0.2973,15.0000,0.0000,61.09,8,4.5000,2.0645,2.8330,5.00
19.2900,2.4175,-1.1982,-0.6100,1.3953,-0.1310,-0.1334,15.0000,0.0000,61.09,8,4.5000,2.0645,2.8610,5.00
19.3600,2.4388,-1.2164,-0.6126,0.3987,-0.0375,-0.0380,15.0000,0.0000,65.47,8,4.8000,1.9638,2.8891,5.00
19.3600,2.4601,-1.2346,-0.6153,0.3987,-0.0375,-0.0380,15.0000,0.0000,65.47,8,4.8000,1.9638,2.9171,5.00
19.3600,2.4813,-1.2529,-0.6179,0.3987,-0.0375,-0.0380,15.0000,0.0000,65.47,8,4.8000,1.9638,2.9451,5.00
19.3700,2.5025,-1.2713,-0.6206,2.7906,-0.2631,-0.2668,15.0000,0.0000,65.47,8,4.8000,1.9638,2.9732,5.00
19.3900,2.5241,-1.2891,-0.6225,1.3983,-0.0897,-0.0925,15.0000,0.0000,65.47,8,4.8000,1.9638,3.0012,5.00
19.4800,2.5458,-1.3069,-0.6243,0.3108,-0.0200,-0.0203,15.0000,0.0000,84.60,11,4.8000,1.8646,3.0292,5.00
19.4800,2.5674,-1.3247,-0.6261,0.3108,-0.0200,-0.0203,15.0000,0.0000,84.60,11,4.8000,1.8646,3.0572,5.00
19.4800,2.5890,-1.3426,-0.6280,0.3108,-0.0200,-0.0203,15.0000,0.0000,84.60,11,4.8000,1.8646,3.0853,5.00
19.4800,2.6105,-1.3605,-0.6298,0.3108,-0.0200,-0.0203,15.0000,0.0000,84.60,11,4.8000,1.8646,3.1133,5.00
19.4900,2.6320,-1.3785,-0.6316,2.7969,-0.1804,-0.1834,15.0000,0.0000,84.60,11,4.8000,1.8646,3.1413,5.00
19.5800,2.6536,-1.3964,-0.6333,0.3109,-0.0180,-0.0184,15.0000,0.0000,79.31,12,4.5000,1.7476,3.1693,5.00
19.5800,2.6752,-1.4143,-0.6349,0.3109,-0.0180,-0.0184,15.0000,0.0000,79.31,12,4.5000,1.7476,3.1974,5.00
19.5800,2.6967,-1.4322,-0.6366,0.3109,-0.0180,-0.0184,15.0000,0.0000,79.31,12,4.5000,1.7476,3.2254,5.00
19.5800,2.7182,-1.4502,-0.6382,0.3109,-0.0180,-0.0184,15.0000,0.0000,79.31,12,4.5000,1.7476,3.2534,5.00
19.5900,2.7397,-1.4682,-0.6399,2.7979,-0.1630,-0.1658,15.0000,0.0000,79.31,12,4.5000,1.7476,3.2814,5.00
19.6500,2.7618,-1.4854,-0.6405,0.4670,-0.0096,-0.0105,15.0000,0.0000,55.44,7,4.8000,1.6501,3.3095,5.00
19.6500,2.7839,-1.5026,-0.6411,0.4670,-0.0096,-0.0105,15.0000,0.0000,55.44,7,4.8000,1.6501,3.3375,5.00
19.6500,2.8060,-1.5199,-0.6417,0.4670,-0.0096,-0.0105,15.0000,0.0000,55.44,7,4.8000,1.6501,3.3655,5.00
19.6700,2.8281,-1.5371,-0.6423,1.4011,-0.0266,-0.0279,15.0000,0.0000,55.44,7,4.8000,1.6501,3.3936,5.00
19.6900,2.8503,-1.5543,-0.6428,1.4012,-0.0244,-0.0256,15.0000,0.0000,55.44,7,4.8000,1.6501,3.4216,5.00
19.7600,2.8724,-1.5715,-0.6433,0.4003,-0.0070,-0.0073,15.0000,0.0000,64.56,9,4.5000,1.5185,3.4496,5.00
19.7600,2.8945,-1.5887,-0.6438,0.4003,-0.0070,-0.0073,15.0000,0.0000,64.56,9,4.5000,1.5185,3.4776,5.00
19.7600,2.9166,-1.6059,-0.6443,0.4003,-0.0070,-0.0073,15.0000,0.0000,64.56,9,4.5000,1.5185,3.5057,5.00
19.7700,2.9387,-1.6231,-0.6448,2.8023,-0.0490,-0.0513,15.0000,0.0000,64.56,9,4.5000,1.5185,3.5337,5.00
19.7900,2.9613,-1.6397,-0.6446,1.4015,0.0156,0.0133,15.0000,0.0000,64.56,9,4.5000,1.5185,3.5617,5.00
19.8600,2.9839,-1.6563,-0.6443,0.4004,0.0045,0.0042,15.0000,0.0000,61.09,9,4.5000,1.4183,3.5898,5.00
19.8600,3.0065,-1.6729,-0.6440,0.4004,0.0045,0.0042,15.0000,0.0000,61.09,9,4.5000,1.4183,3.6178,5.00
19.8600,3.0291,-1.6895,-0.6437,0.4004,0.0045,0.0042,15.0000,0.0000,61.09,9,4.5000,1.4183,3.6458,5.00
19.8700,3.0517,-1.7060,-0.6434,2.8030,0.0313,0.0291,15.0000,0.0000,61.09,9,4.5000,1.4183,3.6738,5.00
19.8900,3.0733,-1.7240,-0.6448,1.3996,-0.0711,-0.0698,15.0000,0.0000,61.09,9,4.5000,1.4183,3.7019,5.00
19.9800,3.0947,-1.7420,-0.6463,0.3110,-0.0158,-0.0161,15.0000,0.0000,79.72,16,4.5000,1.3296,3.7299,5.00
19.9800,3.1162,-1.7600,-0.6477,0.3110,-0.0158,-0.0161,15.0000,0.0000,79.72,16,4.5000,1.3296,3.7579,5.00
19.9800,3.1376,-1.7781,-0.6492,0.3110,-0.0158,-0.0161,15.0000,0.0000,79.72,16,4.5000,1.3296,3.7860,5.00
19.9800,3.1590,-1.7961,-0.6506,0.3110,-0.0158,-0.0161,15.0000,0.0000,79.72,16,4.5000,1.3296,3.8140,5.00
19.9900,3.1804,-1.8143,-0.6521,2.7989,-0.1429,-0.1454,15.0000,0.0000,79.72,16,4.5000,1.3296,3.8420,5.00
20.0700,3.2017,-1.8325,-0.6537,0.3498,-0.0196,-0.0199,15.0000,0.0000,78.38,15,4.5000,1.2464,3.8700,5.00
20.0800,3.2229,-1.8508,-0.6553,2.7981,-0.1569,-0.1594,15.0000,0.0000,78.38,15,4.5000,1.2464,3.8981,5.00
