time_s,gt_id,gt_x,gt_y,gt_speed_mps,det_id,det_x,det_y,pos_error_m,det_speed_mps,n_gt,n_detected
3.6600,0,1.4000,-3.0000,1.2000,,,,,,1,0
3.7400,0,1.4000,-2.8800,1.2000,,,,,,1,0
3.8200,0,1.4000,-2.7600,1.2000,,,,,,1,0
3.9100,0,1.4000,-2.6400,1.2000,,,,,,1,0
3.9900,0,1.4000,-2.5200,1.2000,,,,,,1,0
4.0800,0,1.4000,-2.5200,1.2000,,,,,,1,0
4.1800,0,1.4000,-2.2800,1.2000,,,,,,1,0
4.2600,0,1.4000,-2.2800,1.2000,,,,,,1,0
4.3500,0,1.4000,-2.1600,1.2000,,,,,,1,0
4.4300,0,1.4000,-2.0400,1.2000,,,,,,1,0
4.5200,0,1.4000,-1.9200,1.2000,,,,,,1,0
4.6100,0,1.4000,-1.8000,1.2000,,,,,,1,0
4.7000,0,1.4000,-1.5600,1.2000,,,,,,1,0
4.7800,0,1.4000,-1.5600,1.2000,,,,,,1,0
4.8700,0,1.4000,-1.5600,1.2000,,,,,,1,0
4.9500,0,1.4000,-1.4400,1.2000,,,,,,1,0
5.0300,0,1.4000,-1.3200,1.2000,,,,,,1,0
5.1200,0,1.4000,-1.2000,1.2000,,,,,,1,0
5.2100,0,1.4000,-1.0800,1.2000,,,,,,1,0
5.2900,0,1.4000,-0.9600,1.2000,,,,,,1,0
5.3800,0,1.4000,-0.9600,1.2000,,,,,,1,0
5.4700,0,1.4000,-0.8400,1.2000,,,,,,1,0
5.5500,0,1.4000,-0.7200,1.2000,,,,,,1,0
5.6400,0,1.4000,-0.6000,1.2000,,,,,,1,0
5.7300,0,1.4000,-0.4800,1.2000,,,,,,1,0
5.8000,0,1.4000,-0.3600,1.2000,0,1.7809,-0.3126,0.3838,0.0000,1,1
5.9000,0,1.4000,-0.2400,1.2000,0,1.7850,-0.2177,0.3856,0.0000,1,1
6.0000,0,1.4000,-0.1200,1.2000,0,1.7757,-0.0731,0.3786,0.0000,1,1
6.1000,0,1.4000,-0.1200,1.2000,0,1.7455,0.0850,0.4018,0.0000,1,1
6.2000,0,1.4000,0.0000,1.2000,0,1.7455,0.0850,0.3558,0.0000,1,1
6.2900,0,1.4000,0.1200,1.2000,0,1.7455,0.0850,0.3473,0.0000,1,1
6.4000,0,1.4000,0.2400,1.2000,0,1.7455,0.0850,0.3787,0.0000,1,1
6.5000,0,1.4000,0.3600,1.2000,0,1.7455,0.0850,0.4416,0.0000,1,1
6.6100,0,1.4000,0.6000,1.2000,0,1.7455,0.0850,0.6201,0.0000,1,1
6.7000,0,1.4000,0.7200,1.2000,0,1.7455,0.0850,0.7229,0.0000,1,1
6.8000,0,1.4000,0.7200,1.2000,0,1.7455,0.0850,0.7229,0.0000,1,1
6.8900,0,1.4000,0.8400,1.2000,,,,,,1,0
6.9800,0,1.4000,0.9600,1.2000,,,,,,1,0
7.0600,0,1.4000,1.0800,1.2000,,,,,,1,0
7.1500,0,1.4000,1.2000,1.2000,,,,,,1,0
7.2400,0,1.4000,1.3200,1.2000,,,,,,1,0
7.3200,0,1.4000,1.4400,1.2000,,,,,,1,0
7.4100,0,1.4000,1.5600,1.2000,,,,,,1,0
7.5000,0,1.4000,1.6800,1.2000,,,,,,1,0
7.5800,0,1.4000,1.6800,1.2000,,,,,,1,0
7.6700,0,1.4000,1.8000,1.2000,,,,,,1,0
7.7500,0,1.4000,1.9200,1.2000,,,,,,1,0
7.8400,0,1.4000,2.0400,1.2000,,,,,,1,0
7.9300,0,1.4000,2.1600,1.2000,,,,,,1,0
8.0100,0,1.4000,2.2800,1.2000,,,,,,1,0
8.1000,0,1.4000,2.4000,1.2000,,,,,,1,0
8.1800,0,1.4000,2.5200,1.2000,,,,,,1,0
8.2700,0,1.4000,2.5200,1.2000,,,,,,1,0
8.3500,0,1.4000,2.6400,1.2000,,,,,,1,0
8.4200,0,1.4000,2.7600,1.2000,,,,,,1,0
8.5100,0,1.4000,2.8800,1.2000,,,,,,1,0
8.6000,0,1.4000,3.0000,1.2000,,,,,,1,0
8.6900,0,1.4000,3.1200,1.2000,,,,,,1,0
8.7700,0,1.4000,3.1200,1.2000,,,,,,1,0
8.8600,0,1.4000,3.2400,1.2000,,,,,,1,0
8.9400,0,1.4000,3.3600,1.2000,,,,,,1,0
9.0300,0,1.4000,3.4800,1.2000,,,,,,1,0
9.1200,0,1.4000,3.6000,1.2000,,,,,,1,0
9.2000,0,1.4000,3.7200,1.2000,,,,,,1,0
9.2900,0,1.4000,3.7200,1.2000,,,,,,1,0
9.3700,0,1.4000,3.8400,1.2000,,,,,,1,0
9.4600,0,1.4000,3.9600,1.2000,,,,,,1,0
9.5500,0,1.4000,4.0800,1.2000,,,,,,1,0
9.6400,0,1.4000,4.2000,1.2000,,,,,,1,0
9.7200,0,1.4000,4.3200,1.2000,,,,,,1,0
9.8100,0,1.4000,4.4400,1.2000,,,,,,1,0
9.8900,0,1.4000,4.5600,1.2000,,,,,,1,0
9.9700,0,1.4000,4.5600,1.2000,,,,,,1,0
10.0600,0,1.4000,4.6800,1.2000,,,,,,1,0
10.1400,0,1.4000,4.8000,1.2000,,,,,,1,0
10.2300,0,1.4000,4.9200,1.2000,,,,,,1,0
10.3200,0,1.4000,5.0400,1.2000,,,,,,1,0
10.4000,0,1.4000,5.1600,1.2000,,,,,,1,0
10.4800,0,1.4000,5.2800,1.2000,,,,,,1,0
10.5700,0,1.4000,5.2800,1.2000,,,,,,1,0
10.6500,0,1.4000,5.5200,1.2000,,,,,,1,0
10.7500,0,1.4000,5.6400,1.2000,,,,,,1,0
10.8300,0,1.4000,5.6400,1.2000,,,,,,1,0
10.9200,0,1.4000,5.7600,1.2000,,,,,,1,0
11.0000,0,1.4000,5.8800,1.2000,,,,,,1,0
11.0900,0,1.4000,6.0000,0.0000,,,,,,1,0
11.1800,0,1.4000,6.0000,0.0000,,,,,,1,0
11.2600,0,1.4000,6.0000,0.0000,,,,,,1,0
11.3500,0,1.4000,6.0000,0.0000,,,,,,1,0
11.4400,0,1.4000,6.0000,0.0000,,,,,,1,0
11.5400,0,1.4000,6.0000,0.0000,,,,,,1,0
11.6300,0,1.4000,6.0000,0.0000,,,,,,1,0
11.7200,0,1.4000,6.0000,0.0000,,,,,,1,0
11.8000,0,1.4000,6.0000,0.0000,,,,,,1,0
11.8800,0,1.4000,5.9400,1.2000,,,,,,1,0
11.9700,0,1.4000,5.9400,1.2000,,,,,,1,0
12.0600,0,1.4000,5.8200,1.2000,,,,,,1,0
12.1500,0,1.4000,5.7000,1.2000,,,,,,1,0
12.2300,0,1.4000,5.5800,1.2000,,,,,,1,0
12.3200,0,1.4000,5.4600,1.2000,,,,,,1,0
12.4100,0,1.4000,5.3400,1.2000,,,,,,1,0
12.5000,0,1.4000,5.2200,1.2000,,,,,,1,0
12.5900,0,1.4000,5.1000,1.2000,,,,,,1,0
12.6700,0,1.4000,5.1000,1.2000,,,,,,1,0
12.7600,0,1.4000,4.9800,1.2000,,,,,,1,0
12.8500,0,1.4000,4.8600,1.2000,,,,,,1,0
12.9300,0,1.4000,4.7400,1.2000,,,,,,1,0
13.0200,0,1.4000,4.6200,1.2000,,,,,,1,0
13.1000,0,1.4000,4.5000,1.2000,,,,,,1,0
13.1900,0,1.4000,4.3800,1.2000,,,,,,1,0
13.2700,0,1.4000,4.3800,1.2000,,,,,,1,0
13.3600,0,1.4000,4.2600,1.2000,,,,,,1,0
13.4400,0,1.4000,4.1400,1.2000,,,,,,1,0
13.5200,0,1.4000,4.0200,1.2000,,,,,,1,0
13.6100,0,1.4000,3.9000,1.2000,,,,,,1,0
13.7000,0,1.4000,3.7800,1.2000,,,,,,1,0
13.7800,0,1.4000,3.7800,1.2000,,,,,,1,0
13.8700,0,1.4000,3.6600,1.2000,,,,,,1,0
13.9500,0,1.4000,3.5400,1.2000,,,,,,1,0
14.0400,0,1.4000,3.4200,1.2000,,,,,,1,0
14.1300,0,1.4000,3.3000,1.2000,,,,,,1,0
14.2100,0,1.4000,3.1800,1.2000,,,,,,1,0
14.3000,0,1.4000,3.0600,1.2000,,,,,,1,0
14.3800,0,1.4000,2.9400,1.2000,,,,,,1,0
14.4700,0,1.4000,2.9400,1.2000,,,,,,1,0
14.5600,0,1.4000,2.8200,1.2000,,,,,,1,0
14.6500,0,1.4000,2.7000,1.2000,,,,,,1,0
14.7400,0,1.4000,2.5800,1.2000,,,,,,1,0
14.8200,0,1.4000,2.4600,1.2000,,,,,,1,0
14.9000,0,1.4000,2.3400,1.2000,,,,,,1,0
14.9800,0,1.4000,2.2200,1.2000,,,,,,1,0
15.0700,0,1.4000,2.2200,1.2000,,,,,,1,0
15.1600,0,1.4000,2.1000,1.2000,,,,,,1,0
15.2500,0,1.4000,1.9800,1.2000,,,,,,1,0
15.3400,0,1.4000,1.7400,1.2000,,,,,,1,0
15.4300,0,1.4000,1.6200,1.2000,,,,,,1,0
15.5100,0,1.4000,1.6200,1.2000,,,,,,1,0
15.6000,0,1.4000,1.5000,1.2000,,,,,,1,0
15.6800,0,1.4000,1.5000,1.2000,,,,,,1,0
15.7700,0,1.4000,1.3800,1.2000,,,,,,1,0
15.8600,0,1.4000,1.2600,1.2000,,,,,,1,0
15.9500,0,1.4000,1.1400,1.2000,,,,,,1,0
16.0400,0,1.4000,1.0200,1.2000,,,,,,1,0
16.1200,0,1.4000,0.9000,1.2000,,,,,,1,0
16.2000,0,1.4000,0.7800,1.2000,,,,,,1,0
16.2800,0,1.4000,0.7800,1.2000,,,,,,1,0
16.3700,0,1.4000,0.6600,1.2000,,,,,,1,0
16.4600,0,1.4000,0.5400,1.2000,,,,,,1,0
16.5400,0,1.4000,0.4200,1.2000,,,,,,1,0
16.6200,0,1.4000,0.3000,1.2000,,,,,,1,0
16.7000,0,1.4000,0.1800,1.2000,0,1.7016,0.1726,0.3017,0.0000,1,1
16.7900,0,1.4000,0.1800,1.2000,0,1.6950,0.0526,0.3213,0.0000,1,1
16.8900,0,1.4000,0.0600,1.2000,0,1.6666,-0.1362,0.3310,0.0000,1,1
16.9900,0,1.4000,-0.0600,1.2000,0,1.6666,-0.1362,0.2773,0.0000,1,1
17.0900,0,1.4000,-0.1800,1.2000,0,1.6666,-0.1362,0.2702,0.0000,1,1
17.1900,0,1.4000,-0.3000,1.2000,0,1.6666,-0.1362,0.3129,0.0000,1,1
17.2900,0,1.4000,-0.4200,1.2000,0,1.6666,-0.1362,0.3894,0.0000,1,1
17.3900,0,1.4000,-0.5400,1.2000,0,1.6666,-0.1362,0.4839,0.0000,1,1
17.4900,0,1.4000,-0.6600,1.2000,0,1.6666,-0.1362,0.5877,0.0000,1,1
17.6000,0,1.4000,-0.7800,1.2000,0,1.6666,-0.1362,0.6968,0.0000,1,1
17.7000,0,1.4000,-0.9000,1.2000,,,,,,1,0
17.7900,0,1.4000,-1.0200,1.2000,,,,,,1,0
17.8700,0,1.4000,-1.1400,1.2000,,,,,,1,0
17.9600,0,1.4000,-1.2600,1.2000,,,,,,1,0
18.0500,0,1.4000,-1.3800,1.2000,,,,,,1,0
18.1300,0,1.4000,-1.5000,1.2000,,,,,,1,0
18.2200,0,1.4000,-1.6200,1.2000,,,,,,1,0
18.3100,0,1.4000,-1.7400,1.2000,,,,,,1,0
18.4000,0,1.4000,-1.8600,1.2000,,,,,,1,0
18.4800,0,1.4000,-1.8600,1.2000,,,,,,1,0
18.5700,0,1.4000,-1.9800,1.2000,,,,,,1,0
18.6600,0,1.4000,-2.1000,1.2000,,,,,,1,0
18.7500,0,1.4000,-2.2200,1.2000,,,,,,1,0
18.8400,0,1.4000,-2.3400,1.2000,,,,,,1,0
18.9300,0,1.4000,-2.4600,1.2000,,,,,,1,0
19.0200,0,1.4000,-2.5800,1.2000,,,,,,1,0
19.1000,0,1.4000,-2.7000,1.2000,,,,,,1,0
19.2000,0,1.4000,-2.8200,1.2000,,,,,,1,0
19.2800,0,1.4000,-2.8200,1.2000,,,,,,1,0
19.3700,0,1.4000,-2.9400,1.2000,,,,,,1,0
19.4600,0,1.4000,-3.0600,1.2000,,,,,,1,0
19.5500,0,1.4000,-3.1800,1.2000,,,,,,1,0
19.6300,0,1.4000,-3.3000,1.2000,,,,,,1,0
19.7100,0,1.4000,-3.4200,1.2000,,,,,,1,0
19.7900,0,1.4000,-3.5400,1.2000,,,,,,1,0
19.8700,0,1.4000,-3.5400,1.2000,,,,,,1,0
19.9600,0,1.4000,-3.6600,1.2000,,,,,,1,0
20.0500,0,1.4000,-3.7800,1.2000,,,,,,1,0
20.1400,0,1.4000,-3.9000,1.2000,,,,,,1,0
