time_s,gt_id,gt_x,gt_y,gt_speed_mps,det_id,det_x,det_y,pos_error_m,det_speed_mps,n_gt,n_detected
18.4700,0,3.4000,-1.8600,1.2000,,,,,,1,0
18.5500,0,3.4000,-1.9800,1.2000,,,,,,1,0
18.6300,0,3.4000,-2.1000,1.2000,,,,,,1,0
18.7100,0,3.4000,-2.2200,1.2000,,,,,,1,0
18.7900,0,3.4000,-2.3400,1.2000,,,,,,1,0
18.8800,0,3.4000,-2.3400,1.2000,,,,,,1,0
18.9600,0,3.4000,-2.4600,1.2000,,,,,,1,0
19.0500,0,3.4000,-2.5800,1.2000,,,,,,1,0
19.1400,0,3.4000,-2.8200,1.2000,,,,,,1,0
19.2200,0,3.4000,-2.8200,1.2000,,,,,,1,0
19.3000,0,3.4000,-2.9400,1.2000,,,,,,1,0
19.3800,0,3.4000,-3.0600,1.2000,,,,,,1,0
19.4600,0,3.4000,-3.0600,1.2000,,,,,,1,0
19.5500,0,3.4000,-3.1800,1.2000,,,,,,1,0
19.6400,0,3.4000,-3.4200,1.2000,,,,,,1,0
19.7200,0,3.4000,-3.4200,1.2000,,,,,,1,0
19.8000,0,3.4000,-3.5400,1.2000,,,,,,1,0
19.8900,0,3.4000,-3.6600,1.2000,,,,,,1,0
19.9700,0,3.4000,-3.6600,1.2000,,,,,,1,0
20.0500,0,3.4000,-3.7800,1.2000,,,,,,1,0
20.1300,0,3.4000,-3.9000,1.2000,,,,,,1,0
20.2200,0,3.4000,-4.0200,1.2000,,,,,,1,0
20.3000,0,3.4000,-4.1400,1.2000,,,,,,1,0
20.3900,0,3.4000,-4.2600,1.2000,,,,,,1,0
20.4700,0,3.4000,-4.2600,1.2000,,,,,,1,0
20.5500,0,3.4000,-4.3800,1.2000,,,,,,1,0
20.6400,0,3.4000,-4.5000,1.2000,,,,,,1,0
20.7200,0,3.4000,-4.6200,1.2000,,,,,,1,0
20.8000,0,3.4000,-4.7400,1.2000,,,,,,1,0
20.8900,0,3.4000,-4.8600,1.2000,,,,,,1,0
20.9700,0,3.4000,-4.8600,1.2000,,,,,,1,0
21.0500,0,3.4000,-4.9800,1.2000,,,,,,1,0
21.1300,0,3.4000,-5.1000,1.2000,,,,,,1,0
21.2200,0,3.4000,-5.2200,1.2000,,,,,,1,0
21.3000,0,3.4000,-5.3400,1.2000,,,,,,1,0
21.3800,0,3.4000,-5.3400,1.2000,,,,,,1,0
21.4600,0,3.4000,-5.4600,1.2000,,,,,,1,0
21.5400,0,3.4000,-5.5800,1.2000,,,,,,1,0
21.6200,0,3.4000,-5.7000,1.2000,,,,,,1,0
21.7000,0,3.4000,-5.8200,1.2000,,,,,,1,0
21.7900,0,3.4000,-5.9400,1.2000,,,,,,1,0
21.8700,0,3.4000,-5.9400,1.2000,,,,,,1,0
21.9600,0,3.4000,-6.0000,0.0000,,,,,,1,0
22.0400,0,3.4000,-6.0000,0.0000,,,,,,1,0
22.1300,0,3.4000,-6.0000,0.0000,,,,,,1,0
22.2100,0,3.4000,-6.0000,0.0000,,,,,,1,0
22.2900,0,3.4000,-6.0000,0.0000,,,,,,1,0
22.3700,0,3.4000,-6.0000,0.0000,,,,,,1,0
22.4500,0,3.4000,-6.0000,0.0000,,,,,,1,0
22.5400,0,3.4000,-6.0000,0.0000,,,,,,1,0
22.6200,0,3.4000,-6.0000,1.2000,,,,,,1,0
22.7100,0,3.4000,-5.8800,1.2000,,,,,,1,0
22.7900,0,3.4000,-5.7600,1.2000,,,,,,1,0
22.8800,0,3.4000,-5.7600,1.2000,,,,,,1,0
22.9600,0,3.4000,-5.6400,1.2000,,,,,,1,0
23.0400,0,3.4000,-5.5200,1.2000,,,,,,1,0
23.1200,0,3.4000,-5.4000,1.2000,,,,,,1,0
23.2000,0,3.4000,-5.2800,1.2000,,,,,,1,0
23.2900,0,3.4000,-5.1600,1.2000,,,,,,1,0
23.3700,0,3.4000,-5.1600,1.2000,,,,,,1,0
23.4500,0,3.4000,-5.0400,1.2000,,,,,,1,0
23.5300,0,3.4000,-4.9200,1.2000,,,,,,1,0
23.6100,0,3.4000,-4.8000,1.2000,,,,,,1,0
23.6900,0,3.4000,-4.6800,1.2000,,,,,,1,0
23.7800,0,3.4000,-4.6800,1.2000,,,,,,1,0
23.8600,0,3.4000,-4.5600,1.2000,,,,,,1,0
23.9600,0,3.4000,-4.3200,1.2000,,,,,,1,0
24.0400,0,3.4000,-4.3200,1.2000,,,,,,1,0
24.1200,0,3.4000,-4.2000,1.2000,,,,,,1,0
24.2100,0,3.4000,-4.0800,1.2000,,,,,,1,0
24.2900,0,3.4000,-3.9600,1.2000,,,,,,1,0
24.3800,0,3.4000,-3.9600,1.2000,,,,,,1,0
24.4700,0,3.4000,-3.8400,1.2000,,,,,,1,0
24.5600,0,3.4000,-3.7200,1.2000,,,,,,1,0
24.6400,0,3.4000,-3.6000,1.2000,,,,,,1,0
24.7300,0,3.4000,-3.4800,1.2000,,,,,,1,0
24.8100,0,3.4000,-3.3600,1.2000,,,,,,1,0
24.8900,0,3.4000,-3.2400,1.2000,,,,,,1,0
24.9700,0,3.4000,-3.2400,1.2000,,,,,,1,0
25.0500,0,3.4000,-3.1200,1.2000,,,,,,1,0
25.1400,0,3.4000,-3.0000,1.2000,,,,,,1,0
25.2300,0,3.4000,-2.8800,1.2000,,,,,,1,0
25.3200,0,3.4000,-2.7600,1.2000,,,,,,1,0
25.4000,0,3.4000,-2.6400,1.2000,,,,,,1,0
25.4800,0,3.4000,-2.6400,1.2000,,,,,,1,0
25.5700,0,3.4000,-2.4000,1.2000,,,,,,1,0
25.6500,0,3.4000,-2.4000,1.2000,,,,,,1,0
25.7300,0,3.4000,-2.2800,1.2000,,,,,,1,0
25.8100,0,3.4000,-2.1600,1.2000,,,,,,1,0
25.8900,0,3.4000,-2.0400,1.2000,,,,,,1,0
25.9800,0,3.4000,-2.0400,1.2000,,,,,,1,0
26.0600,0,3.4000,-1.9200,1.2000,,,,,,1,0
26.1500,0,3.4000,-1.8000,1.2000,,,,,,1,0
26.2300,0,3.4000,-1.6800,1.2000,,,,,,1,0
26.3200,0,3.4000,-1.5600,1.2000,,,,,,1,0
26.4100,0,3.4000,-1.4400,1.2000,,,,,,1,0
26.4900,0,3.4000,-1.3200,1.2000,,,,,,1,0
26.5800,0,3.4000,-1.3200,1.2000,0,3.6735,-1.5116,0.3339,0.0000,1,1
26.6800,0,3.4000,-1.2000,1.2000,0,3.6926,-1.4204,0.3663,0.0000,1,1
26.7800,0,3.4000,-1.0800,1.2000,0,3.7134,-1.2800,0.3718,0.0000,1,1
26.8800,0,3.4000,-0.9600,1.2000,0,3.7606,-1.1210,0.3949,0.0000,1,1
26.9800,0,3.4000,-0.8400,1.2000,0,3.7739,-0.9390,0.3868,0.7497,1,1
27.0900,0,3.4000,-0.7200,1.2000,0,3.8019,-0.7670,0.4047,1.1375,1,1
27.2000,0,3.4000,-0.6000,1.2000,0,3.7884,-0.5642,0.3901,1.3517,1,1
27.3200,0,3.4000,-0.4800,1.2000,0,3.7963,-0.3935,0.4056,1.4572,1,1
27.4400,0,3.4000,-0.3600,1.2000,0,3.8082,-0.1993,0.4387,1.5112,1,1
27.5500,0,3.4000,-0.2400,1.2000,0,3.7990,0.0092,0.4704,1.5480,1,1
27.6800,0,3.4000,0.1200,1.2000,0,3.7824,0.2177,0.3947,1.5716,1,1
27.7900,0,3.4000,0.1200,1.2000,0,3.7675,0.4202,0.4745,1.5909,1,1
27.9100,0,3.4000,0.4800,1.2000,0,3.7749,0.6057,0.3954,1.6040,1,1
28.0200,0,3.4000,0.4800,1.2000,0,3.7590,0.7962,0.4784,1.6141,1,1
28.1400,0,3.4000,0.6000,1.2000,0,3.7467,0.9628,0.5018,1.6272,1,1
28.2600,0,3.4000,0.7200,1.2000,0,3.7233,1.1509,0.5387,1.6326,1,1
28.3800,0,3.4000,0.8400,1.2000,0,3.7178,1.2984,0.5578,1.6260,1,1
28.5000,0,3.4000,0.9600,1.2000,0,3.7167,1.4935,0.6204,1.6260,1,1
28.6200,0,3.4000,1.0800,1.2000,0,3.7157,1.6886,0.6856,1.6260,1,1
28.7600,0,3.4000,1.2000,1.2000,0,3.7144,1.9162,0.7822,1.6260,1,1
28.8800,0,3.4000,1.3200,1.2000,0,3.7133,2.1113,0.8511,1.6260,1,1
29.0000,0,3.4000,1.4400,1.2000,0,3.7122,2.3065,0.9210,1.6260,1,1
29.1300,0,3.4000,1.5600,1.2000,0,3.7111,2.5178,1.0071,1.6260,1,1
29.2500,0,3.4000,1.6800,1.2000,,,,,,1,0
29.3300,0,3.4000,1.8000,1.2000,,,,,,1,0
29.4200,0,3.4000,2.0400,1.2000,,,,,,1,0
29.5000,0,3.4000,2.1600,1.2000,,,,,,1,0
29.5900,0,3.4000,2.2800,1.2000,,,,,,1,0
29.6800,0,3.4000,2.4000,1.2000,,,,,,1,0
29.7600,0,3.4000,2.5200,1.2000,,,,,,1,0
29.8500,0,3.4000,2.6400,1.2000,,,,,,1,0
29.9400,0,3.4000,2.7600,1.2000,,,,,,1,0
30.0300,0,3.4000,2.8800,1.2000,,,,,,1,0
30.1200,0,3.4000,3.0000,1.2000,,,,,,1,0
30.2000,0,3.4000,3.1200,1.2000,,,,,,1,0
30.2900,0,3.4000,3.2400,1.2000,,,,,,1,0
30.3800,0,3.4000,3.2400,1.2000,,,,,,1,0
30.4600,0,3.4000,3.3600,1.2000,,,,,,1,0
30.5500,0,3.4000,3.4800,1.2000,,,,,,1,0
30.6300,0,3.4000,3.6000,1.2000,,,,,,1,0
30.7200,0,3.4000,3.8400,1.2000,,,,,,1,0
30.8000,0,3.4000,3.8400,1.2000,,,,,,1,0
30.8800,0,3.4000,3.9600,1.2000,,,,,,1,0
30.9800,0,3.4000,3.9600,1.2000,,,,,,1,0
31.0600,0,3.4000,4.0800,1.2000,,,,,,1,0
31.1500,0,3.4000,4.2000,1.2000,,,,,,1,0
31.2400,0,3.4000,4.3200,1.2000,,,,,,1,0
31.3300,0,3.4000,4.4400,1.2000,,,,,,1,0
31.4100,0,3.4000,4.5600,1.2000,,,,,,1,0
31.4900,0,3.4000,4.6800,1.2000,,,,,,1,0
31.5700,0,3.4000,4.6800,1.2000,,,,,,1,0
31.6600,0,3.4000,4.8000,1.2000,,,,,,1,0
31.7400,0,3.4000,4.9200,1.2000,,,,,,1,0
31.8300,0,3.4000,5.0400,1.2000,,,,,,1,0
31.9100,0,3.4000,5.1600,1.2000,,,,,,1,0
31.9900,0,3.4000,5.2800,1.2000,,,,,,1,0
32.0800,0,3.4000,5.2800,1.2000,,,,,,1,0
32.1600,0,3.4000,5.4000,1.2000,,,,,,1,0
32.2400,0,3.4000,5.5200,1.2000,,,,,,1,0
32.3100,0,3.4000,5.6400,1.2000,,,,,,1,0
32.3900,0,3.4000,5.7600,1.2000,,,,,,1,0
32.4800,0,3.4000,5.8800,1.2000,,,,,,1,0
32.5700,0,3.4000,5.8800,1.2000,,,,,,1,0
32.6500,0,3.4000,6.0000,0.0000,,,,,,1,0
32.7300,0,3.4000,6.0000,0.0000,,,,,,1,0
32.8100,0,3.4000,6.0000,0.0000,,,,,,1,0
32.8900,0,3.4000,6.0000,0.0000,,,,,,1,0
32.9800,0,3.4000,6.0000,0.0000,,,,,,1,0
33.0600,0,3.4000,6.0000,0.0000,,,,,,1,0
33.1500,0,3.4000,6.0000,0.0000,,,,,,1,0
33.2300,0,3.4000,6.0000,0.0000,,,,,,1,0
33.3100,0,3.4000,6.0000,0.0000,,,,,,1,0
33.3900,0,3.4000,5.9400,1.2000,,,,,,1,0
33.4700,0,3.4000,5.9400,1.2000,,,,,,1,0
33.5600,0,3.4000,5.8200,1.2000,,,,,,1,0
33.6500,0,3.4000,5.7000,1.2000,,,,,,1,0
33.7300,0,3.4000,5.5800,1.2000,,,,,,1,0
33.8100,0,3.4000,5.4600,1.2000,,,,,,1,0
33.9000,0,3.4000,5.3400,1.2000,,,,,,1,0
33.9900,0,3.4000,5.2200,1.2000,,,,,,1,0
34.0800,0,3.4000,5.2200,1.2000,,,,,,1,0
34.1600,0,3.4000,5.1000,1.2000,,,,,,1,0
34.2500,0,3.4000,4.9800,1.2000,,,,,,1,0
34.3400,0,3.4000,4.8600,1.2000,,,,,,1,0
34.4200,0,3.4000,4.7400,1.2000,,,,,,1,0
34.5000,0,3.4000,4.6200,1.2000,,,,,,1,0
34.6000,0,3.4000,4.3800,1.2000,,,,,,1,0
34.6900,0,3.4000,4.3800,1.2000,,,,,,1,0
34.7900,0,3.4000,4.3800,1.2000,,,,,,1,0
34.8800,0,3.4000,4.2600,1.2000,,,,,,1,0
34.9800,0,3.4000,4.1400,1.2000,,,,,,1,0
35.0700,0,3.4000,4.0200,1.2000,,,,,,1,0
35.1600,0,3.4000,3.9000,1.2000,,,,,,1,0
35.2500,0,3.4000,3.7800,1.2000,,,,,,1,0
35.3300,0,3.4000,3.6600,1.2000,,,,,,1,0
35.4200,0,3.4000,3.5400,1.2000,,,,,,1,0
35.5100,0,3.4000,3.4200,1.2000,,,,,,1,0
35.6100,0,3.4000,3.3000,1.2000,,,,,,1,0
35.7000,0,3.4000,3.1800,1.2000,,,,,,1,0
35.8000,0,3.4000,3.0600,1.2000,,,,,,1,0
35.8900,0,3.4000,2.9400,1.2000,,,,,,1,0
35.9800,0,3.4000,2.9400,1.2000,,,,,,1,0
36.0700,0,3.4000,2.8200,1.2000,,,,,,1,0
36.1600,0,3.4000,2.7000,1.2000,,,,,,1,0
36.2500,0,3.4000,2.5800,1.2000,,,,,,1,0
36.3400,0,3.4000,2.4600,1.2000,,,,,,1,0
36.4300,0,3.4000,2.3400,1.2000,,,,,,1,0
36.5300,0,3.4000,2.2200,1.2000,,,,,,1,0
36.6100,0,3.4000,2.1000,1.2000,,,,,,1,0
36.7000,0,3.4000,1.9800,1.2000,,,,,,1,0
36.8000,0,3.4000,1.8600,1.2000,,,,,,1,0
36.8900,0,3.4000,1.8600,1.2000,,,,,,1,0
36.9800,0,3.4000,1.7400,1.2000,,,,,,1,0
37.0800,0,3.4000,1.5000,1.2000,,,,,,1,0
37.1500,0,3.4000,1.5000,1.2000,,,,,,1,0
37.2400,0,3.4000,1.3800,1.2000,,,,,,1,0
37.3100,0,3.4000,1.2600,1.2000,,,,,,1,0
37.4000,0,3.4000,1.1400,1.2000,,,,,,1,0
37.4800,0,3.4000,1.1400,1.2000,0,3.6753,1.3323,0.3358,0.0000,1,1
37.5700,0,3.4000,0.9000,1.2000,0,3.6700,1.2536,0.4449,0.0000,1,1
37.6700,0,3.4000,0.9000,1.2000,0,3.6544,1.1307,0.3434,0.0000,1,1
37.7700,0,3.4000,0.7800,1.2000,0,3.6565,0.9900,0.3315,0.0000,1,1
37.8700,0,3.4000,0.6600,1.2000,0,3.6524,0.8286,0.3035,0.6298,1,1
37.9800,0,3.4000,0.5400,1.2000,0,3.6802,0.6574,0.3038,0.9822,1,1
38.0900,0,3.4000,0.4200,1.2000,0,3.7017,0.4721,0.3062,1.1919,1,1
38.2000,0,3.4000,0.3000,1.2000,0,3.6909,0.3015,0.2909,1.3157,1,1
38.3200,0,3.4000,0.1800,1.2000,0,3.6972,0.0765,0.3147,1.4028,1,1
38.4400,0,3.4000,0.0600,1.2000,0,3.6916,-0.1360,0.3514,1.4675,1,1
38.5600,0,3.4000,-0.0600,1.2000,0,3.6811,-0.3546,0.4072,1.5182,1,1
38.6900,0,3.4000,-0.1800,1.2000,0,3.6545,-0.5783,0.4727,1.5571,1,1
38.8100,0,3.4000,-0.3000,1.2000,0,3.6356,-0.8048,0.5571,1.5894,1,1
38.9300,0,3.4000,-0.4200,1.2000,0,3.5713,-0.9727,0.5787,1.6099,1,1
