time_s,gt_id,gt_x,gt_y,gt_speed_mps,det_id,det_x,det_y,pos_error_m,det_speed_mps,n_gt,n_detected
0.4300,0,9.4000,0.0000,0.0000,,,,,,1,0
0.5900,0,9.4000,0.0000,0.0000,,,,,,1,0
0.6700,0,9.4000,0.0000,0.0000,,,,,,1,0
0.7700,0,9.4000,0.0000,0.0000,,,,,,1,0
0.8500,0,9.4000,0.0000,0.0000,,,,,,1,0
0.9400,0,9.4000,0.0000,0.0000,,,,,,1,0
1.0300,0,9.4000,0.0000,0.0000,,,,,,1,0
1.1200,0,9.4000,0.0000,0.0000,,,,,,1,0
1.2000,0,9.4000,0.0000,0.0000,,,,,,1,0
1.2900,0,9.4000,0.0000,0.0000,,,,,,1,0
1.3800,0,9.4000,0.0000,0.0000,,,,,,1,0
1.4700,0,9.4000,0.0000,0.0000,,,,,,1,0
1.5600,0,9.4000,0.0000,0.0000,,,,,,1,0
1.6500,0,9.4000,0.0000,0.0000,,,,,,1,0
1.7400,0,9.4000,0.0000,0.0000,,,,,,1,0
1.8300,0,9.4000,0.0000,0.0000,,,,,,1,0
1.9100,0,9.4000,0.0000,0.0000,,,,,,1,0
2.0000,0,9.4000,0.0000,0.0000,,,,,,1,0
2.0900,0,9.4000,0.0000,0.0000,,,,,,1,0
2.1900,0,9.4000,0.0000,0.0000,,,,,,1,0
2.2900,0,9.4000,0.0000,0.0000,,,,,,1,0
2.3900,0,9.4000,0.0000,0.0000,,,,,,1,0
2.4900,0,9.4000,0.0000,0.0000,,,,,,1,0
2.5900,0,9.4000,0.0000,0.0000,,,,,,1,0
2.6800,0,9.4000,0.0000,0.0000,,,,,,1,0
2.7800,0,9.4000,0.0000,0.0000,,,,,,1,0
2.8700,0,9.4000,0.0000,0.0000,,,,,,1,0
2.9700,0,9.4000,0.0000,0.0000,,,,,,1,0
3.0600,0,9.4000,0.0000,0.0000,,,,,,1,0
3.1600,0,9.4000,0.0000,0.0000,,,,,,1,0
3.2600,0,9.4000,0.0000,0.0000,,,,,,1,0
3.3500,0,9.4000,0.0000,0.0000,,,,,,1,0
3.4500,0,9.4000,0.0000,0.0000,,,,,,1,0
3.5500,0,9.4000,0.0000,0.0000,,,,,,1,0
3.6400,0,9.4000,0.0000,0.0000,,,,,,1,0
3.7400,0,9.4000,0.0000,0.0000,,,,,,1,0
3.8300,0,9.4000,0.0000,0.0000,,,,,,1,0
3.9200,0,9.4000,0.0000,0.0000,,,,,,1,0
4.0000,0,9.4000,0.0000,0.0000,,,,,,1,0
4.0900,0,9.4000,0.0000,0.0000,,,,,,1,0
4.1900,0,9.4000,0.0000,0.0000,,,,,,1,0
4.2800,0,9.4000,0.0000,0.0000,,,,,,1,0
4.3800,0,9.4000,0.0000,0.0000,,,,,,1,0
4.4700,0,9.4000,0.0000,0.0000,,,,,,1,0
4.5700,0,9.4000,0.0000,0.0000,,,,,,1,0
4.6700,0,9.4000,0.0000,0.0000,,,,,,1,0
4.7600,0,9.4000,0.0000,0.0000,,,,,,1,0
4.8500,0,9.4000,0.0000,0.0000,,,,,,1,0
4.9500,0,9.4000,0.0000,0.0000,,,,,,1,0
5.0400,0,9.4000,0.0000,0.0000,,,,,,1,0
5.1300,0,9.4000,0.0000,0.0000,,,,,,1,0
5.2300,0,9.4000,0.0000,0.0000,,,,,,1,0
5.3200,0,9.4000,0.0000,0.0000,,,,,,1,0
5.4200,0,9.4000,0.0000,0.0000,,,,,,1,0
5.5200,0,9.4000,0.0000,0.0000,,,,,,1,0
5.6200,0,9.4000,0.0000,0.0000,,,,,,1,0
5.7100,0,9.4000,0.0000,0.0000,,,,,,1,0
5.8100,0,9.4000,0.0000,0.0000,,,,,,1,0
5.9100,0,9.4000,0.0000,0.0000,,,,,,1,0
6.0100,0,9.4000,0.0000,0.0000,,,,,,1,0
6.1000,0,9.4000,0.0000,0.0000,,,,,,1,0
6.2000,0,9.4000,0.0000,0.0000,,,,,,1,0
6.2900,0,9.4000,0.0000,0.0000,,,,,,1,0
6.3800,0,9.4000,0.0000,0.0000,,,,,,1,0
6.4700,0,9.4000,0.0000,0.0000,,,,,,1,0
6.5600,0,9.4000,0.0000,0.0000,,,,,,1,0
6.6600,0,9.4000,0.0000,0.0000,,,,,,1,0
6.7500,0,9.4000,0.0000,0.0000,,,,,,1,0
6.8500,0,9.4000,0.0000,0.0000,,,,,,1,0
6.9500,0,9.4000,0.0000,0.0000,,,,,,1,0
7.0400,0,9.4000,0.0000,0.0000,,,,,,1,0
7.1300,0,9.4000,0.0000,0.0000,,,,,,1,0
7.2200,0,9.4000,0.0000,0.0000,,,,,,1,0
7.3100,0,9.4000,0.0000,0.0000,,,,,,1,0
7.4100,0,9.4000,0.0000,0.0000,,,,,,1,0
7.5000,0,9.4000,0.0000,0.0000,,,,,,1,0
7.6000,0,9.4000,0.0000,0.0000,,,,,,1,0
7.6900,0,9.4000,0.0000,0.0000,,,,,,1,0
7.7800,0,9.4000,0.0000,0.0000,,,,,,1,0
7.8700,0,9.4000,0.0000,0.0000,,,,,,1,0
7.9600,0,9.4000,0.0000,0.0000,,,,,,1,0
8.0600,0,9.4000,0.0000,0.0000,,,,,,1,0
8.1500,0,9.4000,0.0000,0.0000,,,,,,1,0
8.2400,0,9.4000,0.0000,0.0000,,,,,,1,0
8.3300,0,9.4000,0.0000,0.0000,,,,,,1,0
8.4300,0,9.4000,0.0000,0.0000,,,,,,1,0
8.5200,0,9.4000,0.0000,0.0000,,,,,,1,0
8.6200,0,9.4000,0.0000,0.0000,,,,,,1,0
8.7200,0,9.4000,0.0000,0.0000,,,,,,1,0
8.8200,0,9.4000,0.0000,0.0000,,,,,,1,0
8.9200,0,9.4000,0.0000,0.0000,,,,,,1,0
9.0000,0,9.4000,0.0000,0.0000,,,,,,1,0
