time_s,gt_id,gt_x,gt_y,gt_speed_mps,det_id,det_x,det_y,pos_error_m,det_speed_mps,n_gt,n_detected
16.9300,0,7.4000,0.0600,1.2000,0,7.6988,-0.1308,0.3545,1.4625,1,1
17.0400,0,7.4000,-0.0600,1.2000,0,7.6560,-0.3026,0.3527,1.5120,1,1
17.1400,0,7.4000,-0.1800,1.2000,0,7.6460,-0.4856,0.3923,1.5556,1,1
17.2500,0,7.4000,-0.3000,1.2000,0,7.6286,-0.6667,0.4321,1.5824,1,1
17.3600,0,7.4000,-0.4200,1.2000,0,7.6481,-0.8541,0.5000,1.6053,1,1
17.4700,0,7.4000,-0.5400,1.2000,0,7.6185,-1.0060,0.5147,1.6276,1,1
17.5800,0,7.4000,-0.6600,1.2000,0,7.6411,-1.1994,0.5908,1.6452,1,1
17.6900,0,7.4000,-0.7800,1.2000,0,7.6359,-1.3767,0.6416,1.6580,1,1
17.8000,0,7.4000,-0.9000,1.2000,0,7.6336,-1.5213,0.6637,1.6576,1,1
17.9100,0,7.4000,-1.0200,1.2000,0,7.6000,-1.6904,0.6996,1.6504,1,1
18.0300,0,7.4000,-1.1400,1.2000,0,7.5870,-1.8447,0.7291,1.6311,1,1
18.1400,0,7.4000,-1.2600,1.2000,0,7.5809,-2.0208,0.7820,1.6090,1,1
18.2500,0,7.4000,-1.3800,1.2000,0,7.5753,-2.1836,0.8225,1.5862,1,1
18.3600,0,7.4000,-1.5000,1.2000,0,7.5337,-2.3052,0.8163,1.5591,1,1
18.4700,0,7.4000,-1.7400,1.2000,0,7.5580,-2.4779,0.7546,1.5337,1,1
18.5800,0,7.4000,-1.8600,1.2000,0,7.5860,-2.6520,0.8136,1.5106,1,1
18.6800,0,7.4000,-1.9800,1.2000,0,7.5910,-2.7730,0.8156,1.4889,1,1
18.7900,0,7.4000,-2.1000,1.2000,0,7.5678,-2.9350,0.8517,1.4705,1,1
18.9000,0,7.4000,-2.2200,1.2000,0,7.5751,-3.0994,0.8967,1.4571,1,1
19.0100,0,7.4000,-2.3400,1.2000,0,7.5732,-3.2573,0.9335,1.4451,1,1
19.1100,0,7.4000,-2.4600,1.2000,0,7.5709,-3.3993,0.9547,1.4376,1,1
19.2200,0,7.4000,-2.5800,1.2000,0,7.5661,-3.5573,0.9913,1.4376,1,1
19.3300,0,7.4000,-2.7000,1.2000,0,7.5613,-3.7154,1.0281,1.4376,1,1
19.4400,0,7.4000,-2.8200,1.2000,0,7.5565,-3.8735,1.0650,1.4376,1,1
19.5400,0,7.4000,-2.9400,1.2000,0,7.5521,-4.0171,1.0878,1.4376,1,1
19.6500,0,7.4000,-3.0600,1.2000,0,7.5473,-4.1752,1.1249,1.4376,1,1
19.7600,0,7.4000,-3.1800,1.2000,0,7.5425,-4.3333,1.1621,1.4376,1,1
19.8700,0,7.4000,-3.3000,1.2000,0,7.5377,-4.4913,1.1993,1.4376,1,1
19.9800,0,7.4000,-3.5400,1.2000,,,,,,1,0
20.0600,0,7.4000,-3.6600,1.2000,,,,,,1,0
20.1500,0,7.4000,-3.7800,1.2000,,,,,,1,0
20.2400,0,7.4000,-3.9000,1.2000,,,,,,1,0
20.3200,0,7.4000,-4.0200,1.2000,,,,,,1,0
20.4000,0,7.4000,-4.1400,1.2000,,,,,,1,0
20.4800,0,7.4000,-4.2600,1.2000,,,,,,1,0
20.5700,0,7.4000,-4.3800,1.2000,,,,,,1,0
20.6600,0,7.4000,-4.5000,1.2000,,,,,,1,0
20.7500,0,7.4000,-4.6200,1.2000,,,,,,1,0
20.8300,0,7.4000,-4.7400,1.2000,,,,,,1,0
20.9200,0,7.4000,-4.8600,1.2000,,,,,,1,0
21.0100,0,7.4000,-4.9800,1.2000,,,,,,1,0
21.0900,0,7.4000,-5.1000,1.2000,,,,,,1,0
21.1700,0,7.4000,-5.1000,1.2000,,,,,,1,0
21.2500,0,7.4000,-5.2200,1.2000,,,,,,1,0
21.3400,0,7.4000,-5.3400,1.2000,,,,,,1,0
21.4300,0,7.4000,-5.4600,1.2000,,,,,,1,0
21.5100,0,7.4000,-5.5800,1.2000,,,,,,1,0
21.6000,0,7.4000,-5.7000,1.2000,,,,,,1,0
21.6900,0,7.4000,-5.8200,1.2000,,,,,,1,0
21.7700,0,7.4000,-5.8200,1.2000,,,,,,1,0
21.8600,0,7.4000,-5.9400,1.2000,,,,,,1,0
21.9500,0,7.4000,-6.0000,0.0000,,,,,,1,0
22.0400,0,7.4000,-6.0000,0.0000,,,,,,1,0
22.1200,0,7.4000,-6.0000,0.0000,,,,,,1,0
22.2100,0,7.4000,-6.0000,0.0000,,,,,,1,0
22.3000,0,7.4000,-6.0000,0.0000,,,,,,1,0
22.3900,0,7.4000,-6.0000,0.0000,,,,,,1,0
22.4700,0,7.4000,-6.0000,0.0000,,,,,,1,0
22.5600,0,7.4000,-6.0000,0.0000,,,,,,1,0
22.6500,0,7.4000,-6.0000,1.2000,,,,,,1,0
22.7300,0,7.4000,-5.8800,1.2000,,,,,,1,0
22.8100,0,7.4000,-5.7600,1.2000,,,,,,1,0
22.9000,0,7.4000,-5.6400,1.2000,,,,,,1,0
22.9800,0,7.4000,-5.6400,1.2000,,,,,,1,0
23.0700,0,7.4000,-5.5200,1.2000,,,,,,1,0
23.1700,0,7.4000,-5.4000,1.2000,,,,,,1,0
23.2600,0,7.4000,-5.1600,1.2000,,,,,,1,0
23.3400,0,7.4000,-5.1600,1.2000,,,,,,1,0
23.4300,0,7.4000,-5.0400,1.2000,,,,,,1,0
23.5200,0,7.4000,-4.9200,1.2000,,,,,,1,0
23.6100,0,7.4000,-4.8000,1.2000,,,,,,1,0
23.6900,0,7.4000,-4.6800,1.2000,,,,,,1,0
23.7900,0,7.4000,-4.5600,1.2000,,,,,,1,0
23.8800,0,7.4000,-4.5600,1.2000,,,,,,1,0
23.9600,0,7.4000,-4.4400,1.2000,,,,,,1,0
24.0400,0,7.4000,-4.3200,1.2000,,,,,,1,0
24.1300,0,7.4000,-4.2000,1.2000,,,,,,1,0
24.2100,0,7.4000,-4.0800,1.2000,,,,,,1,0
24.3000,0,7.4000,-3.9600,1.2000,,,,,,1,0
