time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
4.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,60.21,10,4.8000,2.7750,0.0000,5.00
4.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,60.21,10,4.8000,2.7750,0.0000,5.00
4.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,60.21,10,4.8000,2.7750,0.0000,5.00
4.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,60.21,10,4.8000,2.7750,0.0000,5.00
4.7500,0.0140,-0.0000,0.0000,1.4020,-0.0000,0.0000,15.0000,0.0000,60.21,10,4.8000,2.7750,0.0140,5.00
4.7600,0.0280,-0.0000,0.0000,1.4020,-0.0000,0.0000,15.0000,0.0000,60.21,10,4.8000,2.7750,0.0280,5.00
4.7700,0.0421,-0.0000,0.0000,1.4020,0.0000,0.0000,15.0000,0.0000,60.21,10,4.8000,2.7750,0.0421,5.00
4.7800,0.0561,-0.0000,0.0000,1.4020,-0.0000,0.0000,15.0000,0.0000,60.21,10,4.8000,2.7750,0.0561,5.00
