time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
42.8500,9.4008,-1.2515,0.3699,0.0000,0.0000,0.0000,7.8714,0.2286,51.79,10,3.3278,1.6749,0.0000,5.00
42.8500,9.4240,-1.2683,0.3704,0.0000,0.0000,0.0000,7.8714,0.2286,51.79,10,3.3278,1.6749,0.0286,5.00
42.8700,9.4473,-1.2849,0.3709,0.7848,-1.1962,0.0242,7.8714,0.2286,51.79,10,3.3278,1.6749,0.0572,5.00
42.8900,9.4708,-1.3013,0.3714,0.7957,-1.1894,0.0248,7.8714,0.2286,51.79,10,3.3278,1.6749,0.0859,5.00
42.9500,9.4943,-1.3177,0.3719,0.2653,-0.3964,0.0083,7.8714,0.2286,50.61,10,2.0999,1.5586,0.1145,5.00
42.9500,9.5177,-1.3340,0.3724,0.2653,-0.3964,0.0083,7.8714,0.2286,50.61,10,2.0999,1.5586,0.1431,5.00
42.9500,9.5412,-1.3504,0.3729,0.2653,-0.3964,0.0083,7.8714,0.2286,50.61,10,2.0999,1.5586,0.1717,5.00
42.9700,9.5430,-1.3484,0.3729,0.1187,0.0581,-0.0002,7.8714,0.2286,50.61,10,2.0999,1.5586,0.1744,5.00
42.9900,9.5230,-1.3282,0.3729,-0.5613,1.3054,0.0005,7.8714,0.2286,50.61,10,2.0999,1.5586,0.2028,5.00
43.0500,9.5024,-1.3082,0.3732,-0.1988,0.4352,0.0058,7.8714,0.2286,51.37,11,2.0999,1.5621,0.2315,5.00
43.0500,9.4818,-1.2883,0.3736,-0.1988,0.4352,0.0058,7.8714,0.2286,51.37,11,2.0999,1.5621,0.2602,5.00
43.0500,9.4611,-1.2684,0.3740,-0.1988,0.4352,0.0058,7.8714,0.2286,51.37,11,2.0999,1.5621,0.2889,5.00
43.0700,9.4403,-1.2485,0.3743,-0.6024,1.3032,0.0183,7.8714,0.2286,51.37,11,2.0999,1.5621,0.3176,5.00
43.0900,9.4195,-1.2287,0.3747,-0.6076,1.3008,0.0186,7.8714,0.2286,51.37,11,2.0999,1.5621,0.3464,5.00
43.1500,9.3987,-1.2090,0.3751,-0.2025,0.4336,0.0062,7.8714,0.2286,59.19,12,2.0999,1.6478,0.3751,5.00
43.1500,9.3778,-1.1892,0.3755,-0.2025,0.4336,0.0062,7.8714,0.2286,59.19,12,2.0999,1.6478,0.4038,5.00
43.1600,9.3570,-1.1695,0.3758,-1.2153,2.6016,0.0372,7.8714,0.2286,59.19,12,2.0999,1.6478,0.4325,5.00
43.1700,9.3361,-1.1497,0.3762,-1.2105,2.6043,0.0373,7.8714,0.2286,59.19,12,2.0999,1.6478,0.4612,5.00
43.1900,9.3153,-1.1299,0.3766,-0.6023,1.3035,0.0185,7.8714,0.2286,59.19,12,2.0999,1.6478,0.4899,5.00
43.2400,9.2946,-1.1101,0.3769,-0.2409,0.5214,0.0074,7.8714,0.2286,46.80,9,1.9740,1.7464,0.5187,5.00
43.2400,9.2737,-1.0903,0.3773,-0.2409,0.5214,0.0074,7.8714,0.2286,46.80,9,1.9740,1.7464,0.5474,5.00
43.2500,9.2529,-1.0705,0.3777,-1.2047,2.6069,0.0369,7.8714,0.2286,46.80,9,1.9740,1.7464,0.5761,5.00
43.2700,9.2321,-1.0507,0.3781,-0.6007,1.3043,0.0185,7.8714,0.2286,46.80,9,1.9740,1.7464,0.6048,5.00
43.2900,9.2113,-1.0309,0.3784,-0.6006,1.3043,0.0184,7.8714,0.2286,46.80,9,1.9740,1.7464,0.6335,5.00
43.3400,9.1905,-1.0111,0.3788,-0.2402,0.5217,0.0074,7.8714,0.2286,40.37,9,1.8480,1.8785,0.6623,5.00
43.3400,9.1697,-0.9913,0.3792,-0.2402,0.5217,0.0074,7.8714,0.2286,40.37,9,1.8480,1.8785,0.6910,5.00
43.3500,9.1489,-0.9715,0.3795,-1.2013,2.6085,0.0369,7.8714,0.2286,40.37,9,1.8480,1.8785,0.7197,5.00
43.3700,9.1281,-0.9517,0.3799,-0.5981,1.3056,0.0184,7.8714,0.2286,40.37,9,1.8480,1.8785,0.7484,5.00
43.3900,9.1073,-0.9319,0.3803,-0.5980,1.3055,0.0184,7.8714,0.2286,40.37,9,1.8480,1.8785,0.7771,5.00
43.4300,9.0865,-0.9121,0.3806,-0.2990,0.6528,0.0092,7.8714,0.2286,35.57,9,1.6800,1.9775,0.8058,5.00
43.4300,9.0657,-0.8923,0.3810,-0.2990,0.6528,0.0092,7.8714,0.2286,35.57,9,1.6800,1.9775,0.8346,5.00
43.4500,9.0449,-0.8725,0.3814,-0.5964,1.3064,0.0184,7.8714,0.2286,35.57,9,1.6800,1.9775,0.8633,5.00
43.4700,9.0241,-0.8527,0.3817,-0.5943,1.3073,0.0183,7.8714,0.2286,35.57,9,1.6800,1.9775,0.8920,5.00
43.4900,9.0033,-0.8329,0.3821,-0.5943,1.3073,0.0183,7.8714,0.2286,35.57,9,1.6800,1.9775,0.9207,5.00
43.5300,8.9826,-0.8130,0.3825,-0.2972,0.6537,0.0091,7.8714,0.2286,35.21,11,1.5540,2.0435,0.9495,5.00
43.5300,8.9618,-0.7932,0.3828,-0.2972,0.6537,0.0091,7.8714,0.2286,35.21,11,1.5540,2.0435,0.9782,5.00
43.5500,8.9409,-0.7734,0.3832,-0.5958,1.3066,0.0183,7.8714,0.2286,35.21,11,1.5540,2.0435,1.0069,5.00
43.5700,8.9201,-0.7537,0.3836,-0.5975,1.3058,0.0184,7.8714,0.2286,35.21,11,1.5540,2.0435,1.0356,5.00
43.5900,8.8992,-0.7340,0.3839,-0.5975,1.3058,0.0184,7.8714,0.2286,35.21,11,1.5540,2.0435,1.0643,5.00
43.6300,8.8784,-0.7142,0.3843,-0.2988,0.6529,0.0092,7.8714,0.2286,34.62,12,1.4280,2.1263,1.0931,5.00
43.6300,8.8575,-0.6945,0.3847,-0.2988,0.6529,0.0092,7.8714,0.2286,34.62,12,1.4280,2.1263,1.1218,5.00
43.6500,8.8372,-0.6754,0.3850,-0.5790,1.2650,0.0184,7.8714,0.2286,34.62,12,1.4280,2.1263,1.1496,5.00
43.6700,8.8177,-0.6569,0.3854,-0.5567,1.2242,0.0172,7.8714,0.2286,34.62,12,1.4280,2.1263,1.1765,5.00
43.6900,8.7982,-0.6384,0.3857,-0.5565,1.2242,0.0171,7.8714,0.2286,34.62,12,1.4280,2.1263,1.2034,5.00
43.7300,8.7787,-0.6199,0.3861,-0.2783,0.6121,0.0086,7.8714,0.2286,36.37,9,1.2600,2.2569,1.2303,5.00
43.7300,8.7591,-0.6014,0.3864,-0.2783,0.6121,0.0086,7.8714,0.2286,36.37,9,1.2600,2.2569,1.2572,5.00
43.7500,8.7406,-0.5839,0.3867,-0.5289,1.1621,0.0171,7.8714,0.2286,36.37,9,1.2600,2.2569,1.2827,5.00
43.7700,8.7231,-0.5673,0.3871,-0.4957,1.1001,0.0154,7.8714,0.2286,36.37,9,1.2600,2.2569,1.3069,5.00
43.7900,8.7056,-0.5506,0.3874,-0.4954,1.1001,0.0152,7.8714,0.2286,36.37,9,1.2600,2.2569,1.3310,5.00
43.8200,8.6881,-0.5340,0.3877,-0.3303,0.7334,0.0101,7.8714,0.2286,31.81,8,1.1340,2.3147,1.3551,5.00
43.8300,8.6706,-0.5174,0.3880,-0.9909,2.2001,0.0304,7.8714,0.2286,31.81,8,1.1340,2.3147,1.3792,5.00
43.8500,8.6539,-0.5017,0.3883,-0.4746,1.0408,0.0152,7.8714,0.2286,31.81,8,1.1340,2.3147,1.4021,5.00
43.8700,8.6382,-0.4870,0.3885,-0.4496,0.9815,0.0139,7.8714,0.2286,31.81,8,1.1340,2.3147,1.4237,5.00
43.8900,8.6224,-0.4722,0.3888,-0.4494,0.9814,0.0138,7.8714,0.2286,31.81,8,1.1340,2.3147,1.4453,5.00
43.9200,8.6067,-0.4575,0.3891,-0.2996,0.6543,0.0092,7.8714,0.2286,27.53,9,1.0080,2.4139,1.4669,5.00
43.9300,8.5909,-0.4427,0.3894,-0.8988,1.9629,0.0276,7.8714,0.2286,27.53,9,1.0080,2.4139,1.4885,5.00
43.9500,8.5768,-0.4295,0.3896,-0.4016,0.8796,0.0131,7.8714,0.2286,27.53,9,1.0080,2.4139,1.5078,5.00
43.9700,8.5627,-0.4163,0.3899,-0.3989,0.8796,0.0122,7.8714,0.2286,27.53,9,1.0080,2.4139,1.5271,5.00
43.9900,8.5487,-0.4030,0.3901,-0.3989,0.8796,0.0122,7.8714,0.2286,27.53,9,1.0080,2.4139,1.5464,5.00
44.0300,8.5346,-0.3898,0.3904,-0.1995,0.4398,0.0061,7.8714,0.2286,31.34,9,0.9240,2.4831,1.5658,5.00
44.0300,8.5205,-0.3766,0.3906,-0.1995,0.4398,0.0061,7.8714,0.2286,31.34,9,0.9240,2.4831,1.5851,5.00
44.0500,8.5071,-0.3640,0.3909,-0.3792,0.8343,0.0122,7.8714,0.2286,31.34,9,0.9240,2.4831,1.6034,5.00
44.0700,8.4946,-0.3521,0.3911,-0.3555,0.7889,0.0110,7.8714,0.2286,31.34,9,0.9240,2.4831,1.6207,5.00
44.0900,8.4820,-0.3403,0.3913,-0.3553,0.7889,0.0109,7.8714,0.2286,31.34,9,0.9240,2.4831,1.6380,5.00
44.1100,8.4694,-0.3284,0.3915,-0.3553,0.7889,0.0109,7.8714,0.2286,17.53,8,0.8400,2.5469,1.6553,5.00
44.1300,8.4574,-0.3171,0.3917,-0.3376,0.7478,0.0109,7.8714,0.2286,17.53,8,0.8400,2.5469,1.6717,5.00
44.1500,8.4462,-0.3065,0.3919,-0.3163,0.7067,0.0098,7.8714,0.2286,17.53,8,0.8400,2.5469,1.6872,5.00
44.1700,8.4349,-0.2959,0.3921,-0.3161,0.7067,0.0097,7.8714,0.2286,17.53,8,0.8400,2.5469,1.7027,5.00
44.1900,8.4237,-0.2852,0.3923,-0.3161,0.7067,0.0097,7.8714,0.2286,17.53,8,0.8400,2.5469,1.7182,5.00
44.2200,8.4124,-0.2746,0.3925,-0.2108,0.4711,0.0064,7.8714,0.2286,23.02,9,0.7560,2.6028,1.7337,5.00
44.2300,8.4012,-0.2639,0.3927,-0.6323,1.4134,0.0193,7.8714,0.2286,23.02,9,0.7560,2.6028,1.7492,5.00
44.2500,8.3909,-0.2546,0.3929,-0.2962,0.6283,0.0094,7.8714,0.2286,23.02,9,0.7560,2.6028,1.7630,5.00
44.2700,8.3806,-0.2452,0.3931,-0.2951,0.6283,0.0090,7.8714,0.2286,23.02,9,0.7560,2.6028,1.7769,5.00
44.2900,8.3704,-0.2359,0.3932,-0.2951,0.6283,0.0090,7.8714,0.2286,23.02,9,0.7560,2.6028,1.7908,5.00
44.3300,8.3601,-0.2266,0.3934,-0.1476,0.3142,0.0045,7.8714,0.2286,31.23,11,0.6720,2.6533,1.8047,5.00
44.3300,8.3498,-0.2172,0.3936,-0.1476,0.3142,0.0045,7.8714,0.2286,31.23,11,0.6720,2.6533,1.8186,5.00
44.3500,8.3401,-0.2083,0.3938,-0.2797,0.5965,0.0090,7.8714,0.2286,31.23,11,0.6720,2.6533,1.8318,5.00
44.3700,8.3309,-0.1999,0.3939,-0.2613,0.5646,0.0080,7.8714,0.2286,31.23,11,0.6720,2.6533,1.8442,5.00
44.3900,8.3218,-0.1915,0.3941,-0.2611,0.5646,0.0079,7.8714,0.2286,31.23,11,0.6720,2.6533,1.8566,5.00
44.4200,8.3126,-0.1831,0.3943,-0.1741,0.3764,0.0053,7.8714,0.2286,23.68,10,0.6300,2.6535,1.8691,5.00
44.4300,8.3035,-0.1747,0.3944,-0.5222,1.1292,0.0159,7.8714,0.2286,23.68,10,0.6300,2.6535,1.8815,5.00
44.4500,8.2953,-0.1671,0.3946,-0.2334,0.5060,0.0076,7.8714,0.2286,23.68,10,0.6300,2.6535,1.8927,5.00
44.4700,8.2871,-0.1596,0.3947,-0.2318,0.5060,0.0070,7.8714,0.2286,23.68,10,0.6300,2.6535,1.9038,5.00
44.4900,8.2789,-0.1520,0.3949,-0.2318,0.5060,0.0070,7.8714,0.2286,23.68,10,0.6300,2.6535,1.9149,5.00
44.5200,8.2707,-0.1444,0.3950,-0.1546,0.3374,0.0047,7.8714,0.2286,26.48,10,0.5460,2.6929,1.9261,5.00
44.5300,8.2626,-0.1369,0.3951,-0.4637,1.0121,0.0141,7.8714,0.2286,26.48,10,0.5460,2.6929,1.9372,5.00
44.5600,8.2516,-0.1267,0.3953,-0.2059,0.4546,0.0065,7.8714,0.2286,26.48,10,0.5460,2.6929,1.9522,5.00
44.5800,8.2443,-0.1199,0.3955,-0.2049,0.4546,0.0062,7.8714,0.2286,26.48,10,0.5460,2.6929,1.9621,5.00
44.6200,8.2370,-0.1131,0.3956,-0.1025,0.2273,0.0031,7.8714,0.2286,21.49,10,0.5040,2.7392,1.9721,5.00
44.6200,8.2298,-0.1062,0.3957,-0.1025,0.2273,0.0031,7.8714,0.2286,21.49,10,0.5040,2.7392,1.9821,5.00
44.6400,8.2228,-0.0998,0.3958,-0.1958,0.4335,0.0062,7.8714,0.2286,21.49,10,0.5040,2.7392,1.9916,5.00
44.6600,8.2162,-0.0936,0.3959,-0.1847,0.4123,0.0056,7.8714,0.2286,21.49,10,0.5040,2.7392,2.0006,5.00
44.6800,8.2096,-0.0874,0.3961,-0.1846,0.4123,0.0056,7.8714,0.2286,21.49,10,0.5040,2.7392,2.0097,5.00
