time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
15.7600,4.6551,0.8167,0.0926,0.0000,0.0000,0.0000,15.9286,2.1714,27.54,11,0.6840,4.6972,0.0000,5.00
15.7800,4.6584,0.8291,0.0925,0.2221,0.6039,-0.0049,15.9286,2.1714,27.54,11,0.6840,4.6972,0.0129,5.00
15.8900,4.6617,0.8416,0.0924,0.0404,0.1098,-0.0009,15.9286,2.1714,96.94,12,5.0004,4.7817,0.0257,5.00
15.9000,4.6650,0.8540,0.0923,0.4442,1.2077,-0.0099,15.9286,2.1714,96.94,12,5.0004,4.7817,0.0386,5.00
15.9000,4.6683,0.8664,0.0923,0.4442,1.2077,-0.0099,15.9286,2.1714,133.97,18,5.0004,4.7864,0.0515,5.00
16.0300,4.6717,0.8789,0.0922,0.0342,0.0929,-0.0008,15.9286,2.1714,133.97,18,5.0004,4.7864,0.0643,5.00
16.1900,4.8186,0.9138,0.0896,0.9341,0.1355,-0.0162,15.9286,2.1714,154.52,29,5.0004,4.8280,0.2154,5.00
16.1900,5.0162,0.9260,0.0852,0.9341,0.1355,-0.0162,15.9286,2.1714,143.15,29,4.7731,4.8860,0.4133,5.00
16.3300,5.0444,0.9276,0.0846,0.2020,-0.0058,-0.0044,15.9286,2.1714,143.15,29,4.7731,4.8860,0.4416,5.00
16.3300,5.1292,0.9320,0.0828,0.2020,-0.0058,-0.0044,15.9286,2.1714,83.49,12,4.7731,4.8244,0.5265,5.00
16.4200,5.1575,0.9332,0.0821,0.3142,-0.0118,-0.0069,15.9286,2.1714,83.49,12,4.7731,4.8244,0.5548,5.00
16.4200,5.2423,0.9369,0.0803,0.3142,-0.0118,-0.0069,15.9286,2.1714,72.33,10,5.0004,4.7947,0.6397,5.00
16.4900,5.2705,0.9381,0.0797,0.4040,-0.0152,-0.0089,15.9286,2.1714,72.33,10,5.0004,4.7947,0.6680,5.00
16.4900,5.2988,0.9393,0.0790,0.4040,-0.0152,-0.0089,15.9286,2.1714,72.33,10,5.0004,4.7947,0.6963,5.00
16.4900,5.3271,0.9404,0.0784,0.4040,-0.0152,-0.0089,15.9286,2.1714,72.33,10,5.0004,4.7947,0.7246,5.00
16.4900,5.3554,0.9415,0.0778,0.4040,-0.0152,-0.0089,15.9286,2.1714,72.33,10,5.0004,4.7947,0.7529,5.00
16.4900,5.3837,0.9425,0.0772,0.4040,-0.0152,-0.0089,15.9286,2.1714,72.33,10,5.0004,4.7947,0.7812,5.00
16.4900,5.4119,0.9436,0.0765,0.4040,-0.0152,-0.0089,15.9286,2.1714,72.33,10,5.0004,4.7947,0.8095,5.00
16.4900,5.4402,0.9449,0.0759,0.4040,-0.0152,-0.0089,15.9286,2.1714,72.33,10,5.0004,4.7947,0.8378,5.00
16.4900,5.4684,0.9464,0.0753,0.4040,-0.0152,-0.0089,15.9286,2.1714,72.33,10,5.0004,4.7947,0.8661,5.00
16.5000,5.4967,0.9479,0.0747,2.8283,-0.0603,-0.0626,15.9286,2.1714,72.33,10,5.0004,4.7947,0.8944,5.00
16.5700,5.5249,0.9494,0.0740,0.4041,-0.0086,-0.0089,15.9286,2.1714,76.63,11,4.7731,4.6000,0.9227,5.00
16.5700,5.5532,0.9512,0.0734,0.4041,-0.0086,-0.0089,15.9286,2.1714,76.63,11,4.7731,4.6000,0.9509,5.00
