time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
40.8700,8.3967,1.3182,-0.5051,0.0000,0.0000,0.0000,3.5571,0.5714,69.67,8,4.8968,3.0185,0.0000,15.00
40.8700,8.3967,1.3182,-0.5051,0.0000,0.0000,0.0000,3.5571,0.5714,69.67,8,4.8968,3.0185,0.0000,15.00
40.8700,8.3967,1.3182,-0.5051,0.0000,0.0000,0.0000,3.5571,0.5714,69.67,8,4.8968,3.0185,0.0000,15.00
40.8700,8.3967,1.3182,-0.5051,0.0000,0.0000,0.0000,3.5571,0.5714,69.67,8,4.8968,3.0185,0.0000,15.00
40.8800,8.3967,1.3182,-0.5051,0.0000,0.0000,0.0000,3.5571,0.5714,69.67,8,4.8968,3.0185,0.0000,15.00
40.9000,8.3688,1.3134,-0.5264,-1.0830,-0.9091,-1.0658,3.5571,0.5714,69.78,8,4.8968,3.0185,0.0283,15.00
40.9600,8.3406,1.3090,-0.5469,-0.3631,-0.3060,-0.3412,3.5571,0.5714,69.78,8,4.8968,3.0185,0.0568,15.00
40.9700,8.3123,1.3053,-0.5675,-2.1958,-1.8374,-2.0623,3.5571,0.5714,69.78,8,4.8968,3.0185,0.0854,15.00
40.9700,8.2837,1.3023,-0.5884,-2.1958,-1.8374,-2.0623,3.5571,0.5714,69.78,8,4.8968,3.0185,0.1141,15.00
40.9800,8.2552,1.2998,-0.6093,-2.2040,-1.8354,-2.0917,3.5571,0.5714,69.78,8,4.8968,3.0185,0.1428,15.00
41.0700,8.2265,1.2980,-0.6303,-0.2450,-0.2038,-0.2330,3.5571,0.5714,78.26,9,4.7989,3.1100,0.1714,15.00
41.0800,8.1979,1.2968,-0.6513,-2.2054,-1.8326,-2.1022,3.5571,0.5714,78.26,9,4.7989,3.1100,0.2001,15.00
41.0800,8.1692,1.2962,-0.6724,-2.2054,-1.8326,-2.1022,3.5571,0.5714,78.26,9,4.7989,3.1100,0.2288,15.00
41.0800,8.1406,1.2963,-0.6935,-2.2054,-1.8326,-2.1022,3.5571,0.5714,78.26,9,4.7989,3.1100,0.2575,15.00
41.0800,8.1119,1.2969,-0.7147,-2.2054,-1.8326,-2.1022,3.5571,0.5714,78.26,9,4.7989,3.1100,0.2861,15.00
41.1000,8.0831,1.2967,-0.7360,-1.0581,-0.9734,-1.0624,3.5571,0.5714,62.30,7,4.6030,3.1937,0.3149,15.00
41.1600,8.0544,1.2955,-0.7572,-0.3343,-0.3438,-0.3546,3.5571,0.5714,62.30,7,4.6030,3.1937,0.3437,15.00
41.1600,8.0256,1.2949,-0.7786,-0.3343,-0.3438,-0.3546,3.5571,0.5714,62.30,7,4.6030,3.1937,0.3724,15.00
41.1600,7.9969,1.2949,-0.8000,-0.3343,-0.3438,-0.3546,3.5571,0.5714,62.30,7,4.6030,3.1937,0.4012,15.00
41.1800,7.9681,1.2941,-0.8216,-0.9530,-1.0818,-1.0837,3.5571,0.5714,62.30,7,4.6030,3.1937,0.4300,15.00
41.2700,7.9393,1.2923,-0.8434,-0.1971,-0.2530,-0.2416,3.5571,0.5714,73.98,8,4.5051,3.2817,0.4589,15.00
41.2700,7.9104,1.2908,-0.8649,-0.1971,-0.2530,-0.2416,3.5571,0.5714,73.98,8,4.5051,3.2817,0.4877,15.00
41.2700,7.8816,1.2899,-0.8866,-0.1971,-0.2530,-0.2416,3.5571,0.5714,73.98,8,4.5051,3.2817,0.5166,15.00
41.2700,7.8527,1.2897,-0.9082,-0.1971,-0.2530,-0.2416,3.5571,0.5714,73.98,8,4.5051,3.2817,0.5455,15.00
41.2800,7.8239,1.2901,-0.9300,-1.7586,-2.2881,-2.1743,3.5571,0.5714,73.98,8,4.5051,3.2817,0.5743,15.00
41.3600,7.7949,1.2883,-0.9519,-0.1913,-0.3078,-0.2746,3.5571,0.5714,63.83,8,4.3092,3.3639,0.6033,15.00
41.3600,7.7660,1.2870,-0.9739,-0.1913,-0.3078,-0.2746,3.5571,0.5714,63.83,8,4.3092,3.3639,0.6323,15.00
41.3600,7.7371,1.2864,-0.9959,-0.1913,-0.3078,-0.2746,3.5571,0.5714,63.83,8,4.3092,3.3639,0.6612,15.00
