time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
22.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6429,3.6571,0.00,15,0.0000,2.7750,0.0000,15.00
22.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6429,3.6571,0.00,15,0.0000,2.7750,0.0000,15.00
22.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6429,3.6571,157.66,15,7.5830,2.7750,0.0000,15.00
22.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6429,3.6571,173.64,16,7.5830,2.7750,0.0000,15.00
22.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6429,3.6571,173.64,16,7.5830,2.7750,0.0000,15.00
22.8200,0.1672,0.1039,0.1006,0.0000,0.0000,0.0000,6.6429,3.6571,172.57,15,7.5830,2.7750,0.1969,15.00
23.0000,0.1903,0.1202,0.1149,0.1378,0.0750,0.0794,6.6429,3.6571,172.57,15,7.5830,2.7750,0.2252,15.00
23.0000,0.3658,0.2621,0.2297,0.1378,0.0750,0.0794,6.6429,3.6571,167.70,15,7.4314,2.9653,0.4508,15.00
23.3300,0.5230,0.4240,0.3451,0.6143,0.3003,0.3497,6.6429,3.6571,161.37,15,7.1280,3.1408,0.6765,15.00
23.3300,0.6965,0.6084,0.4500,0.6143,0.3003,0.3497,6.6429,3.6571,172.67,16,6.9764,3.2980,0.9296,15.00
23.5000,0.7152,0.6294,0.4609,0.1535,0.0619,0.0639,6.6429,3.6571,172.67,16,6.9764,3.2980,0.9578,15.00
23.5000,0.8619,0.7600,0.5085,0.1535,0.0619,0.0639,6.6429,3.6571,164.94,15,6.6731,3.4902,1.1542,15.00
23.8300,1.0427,0.8920,0.5328,0.6753,0.0662,0.0734,6.6429,3.6571,162.92,15,6.5214,3.6369,1.3781,15.00
23.8300,1.2415,0.9952,0.5217,0.6753,0.0662,0.0734,6.6429,3.6571,152.85,14,6.2181,3.3227,1.6021,15.00
23.9800,1.2671,1.0068,0.5191,0.1865,-0.0175,-0.0173,6.6429,3.6571,152.85,14,6.2181,3.3227,1.6302,15.00
23.9800,1.4250,1.0663,0.4948,0.1865,-0.0175,-0.0173,6.6429,3.6571,137.06,14,5.9148,3.0896,1.7989,15.00
24.1200,1.4516,1.0755,0.4905,0.1986,-0.0312,-0.0311,6.6429,3.6571,137.06,14,5.9148,3.0896,1.8270,15.00
24.1200,1.6134,1.1241,0.4601,0.1986,-0.0312,-0.0311,6.6429,3.6571,146.71,16,5.7631,2.9489,1.9960,15.00
24.2700,1.6406,1.1315,0.4548,0.1845,-0.0356,-0.0354,6.6429,3.6571,146.71,16,5.7631,2.9489,2.0242,15.00
24.2700,1.8033,1.1774,0.4275,0.1845,-0.0356,-0.0354,6.6429,3.6571,137.09,16,5.6114,2.7728,2.1932,15.00
24.4100,1.8305,1.1849,0.4232,0.1989,-0.0309,-0.0307,6.6429,3.6571,137.09,16,5.6114,2.7728,2.2214,15.00
24.4100,1.9920,1.2341,0.4040,0.1989,-0.0309,-0.0307,6.6429,3.6571,139.13,17,5.4598,2.9410,2.3902,15.00
24.5500,2.0188,1.2426,0.4014,0.2001,-0.0192,-0.0189,6.6429,3.6571,139.13,17,5.4598,2.9410,2.4184,15.00
24.5500,2.1250,1.2796,0.3948,0.2001,-0.0192,-0.0189,6.6429,3.6571,103.71,13,5.1565,2.4612,2.5308,15.00
24.6500,2.1512,1.2898,0.3941,0.2810,-0.0070,-0.0064,6.6429,3.6571,103.71,13,5.1565,2.4612,2.5589,15.00
24.6500,2.2817,1.3419,0.3926,0.2810,-0.0070,-0.0064,6.6429,3.6571,114.23,14,5.0048,2.1953,2.6994,15.00
24.7700,2.3072,1.3536,0.3937,0.2339,0.0088,0.0093,6.6429,3.6571,114.23,14,5.0048,2.1953,2.7275,15.00
24.7700,2.4086,1.4020,0.3993,0.2339,0.0088,0.0093,6.6429,3.6571,97.90,11,4.8531,1.9158,2.8398,15.00
24.8700,2.4335,1.4149,0.4016,0.2799,0.0222,0.0229,6.6429,3.6571,97.90,11,4.8531,1.9158,2.8679,15.00
24.8700,2.5327,1.4674,0.4108,0.2799,0.0222,0.0229,6.6429,3.6571,94.62,12,4.7015,1.3663,2.9802,15.00
24.9600,2.5572,1.4811,0.4135,0.3105,0.0296,0.0302,6.6429,3.6571,94.62,12,4.7015,1.3663,3.0083,15.00
25.0800,2.6792,1.5506,0.4273,1.1646,0.1058,0.1151,6.6429,3.6571,115.64,12,4.7015,1.0199,3.1486,15.00
25.0800,2.7752,1.6086,0.4397,1.1646,0.1058,0.1151,6.6429,3.6571,93.43,12,4.5498,0.9399,3.2608,15.00
25.1800,2.7981,1.6248,0.4446,0.2765,0.0476,0.0485,6.6429,3.6571,93.43,12,4.5498,0.9399,3.2889,15.00
25.1800,2.8890,1.6907,0.4640,0.2765,0.0476,0.0485,6.6429,3.6571,84.94,10,4.3982,0.6162,3.4011,15.00
25.2600,2.9100,1.7092,0.4710,0.3395,0.0869,0.0876,6.6429,3.6571,84.94,10,4.3982,0.6162,3.4291,15.00
