time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
51.5000,1.4248,-3.1567,-2.4197,0.0000,0.0000,0.0000,3.4429,4.4000,168.79,13,7.8068,0.9049,0.0000,15.00
51.6700,1.4153,-3.1693,-2.4142,0.0913,0.0184,0.0324,3.4429,4.4000,168.79,13,7.8068,0.9049,0.0158,15.00
51.6700,1.3689,-3.2334,-2.3866,0.0913,0.0184,0.0324,3.4429,4.4000,150.72,10,7.8068,0.9053,0.0950,15.00
51.8200,1.3598,-3.2464,-2.3811,0.1034,0.0211,0.0369,3.4429,4.4000,150.72,10,7.8068,0.9053,0.1108,15.00
51.8200,1.3662,-3.1619,-2.4571,0.1034,0.0211,0.0369,3.4429,4.4000,138.55,9,7.8068,0.8954,0.1955,15.00
51.9600,1.3739,-3.1345,-2.4791,-0.1643,-0.1204,-0.1570,3.4429,4.4000,138.55,9,7.8068,0.8954,0.2240,15.00
51.9600,1.4596,-2.9244,-2.6645,-0.1643,-0.1204,-0.1570,3.4429,4.4000,166.15,12,7.8068,0.9434,0.4509,15.00
52.1200,1.4731,-2.8996,-2.6883,-0.1443,-0.1026,-0.1488,3.4429,4.4000,166.15,12,7.8068,0.9434,0.4792,15.00
52.1200,1.5737,-2.7635,-2.8316,-0.1443,-0.1026,-0.1488,3.4429,4.4000,140.41,8,7.4946,1.0917,0.6485,15.00
52.2600,1.5925,-2.7424,-2.8555,-0.1712,-0.1066,-0.1710,3.4429,4.4000,140.41,8,7.4946,1.0917,0.6767,15.00
52.2600,1.6872,-2.6373,-2.9754,-0.1712,-0.1066,-0.1710,3.4429,4.4000,132.37,10,7.3384,1.1968,0.8181,15.00
52.4000,1.7071,-2.6172,-2.9995,-0.1609,-0.1224,-0.1716,3.4429,4.4000,132.37,10,7.3384,1.1968,0.8465,15.00
52.4000,1.8197,-2.4896,3.1396,-0.1609,-0.1224,-0.1716,3.4429,4.4000,129.31,10,7.1823,1.2891,1.0166,15.00
52.6600,1.9446,-2.3336,2.9716,-0.3719,-0.6728,-0.6461,3.4429,4.4000,130.87,10,7.0261,1.3967,1.2165,15.00
52.6600,2.0636,-2.1715,2.8042,-0.3719,-0.6728,-0.6461,3.4429,4.4000,147.54,11,6.8700,1.5387,1.4175,15.00
52.8100,2.0811,-2.1486,2.7804,-0.0549,-0.1840,-0.1590,3.4429,4.4000,147.54,11,6.8700,1.5387,1.4463,15.00
52.8100,2.1623,-2.0296,2.6615,-0.0549,-0.1840,-0.1590,3.4429,4.4000,126.77,11,6.7139,1.7107,1.5904,15.00
52.9400,2.1790,-2.0060,2.6378,-0.0249,-0.2207,-0.1824,3.4429,4.4000,126.77,11,6.7139,1.7107,1.6193,15.00
52.9400,2.2766,-1.8633,2.4960,-0.0249,-0.2207,-0.1824,3.4429,4.4000,128.45,10,6.5577,1.8800,1.7922,15.00
53.0700,2.2924,-1.8391,2.4725,0.0199,-0.2214,-0.1810,3.4429,4.4000,128.45,10,6.5577,1.8800,1.8211,15.00
53.0700,2.3535,-1.7417,2.3785,0.0199,-0.2214,-0.1810,3.4429,4.4000,104.57,8,6.4016,2.0638,1.9361,15.00
53.1800,2.3668,-1.7161,2.3552,0.0794,-0.2500,-0.2120,3.4429,4.4000,104.57,8,6.4016,2.0638,1.9650,15.00
53.1800,2.4381,-1.5911,2.2387,0.0794,-0.2500,-0.2120,3.4429,4.4000,116.59,8,6.2455,2.1468,2.1088,15.00
53.3000,2.4507,-1.5652,2.2155,0.1095,-0.2132,-0.1931,3.4429,4.4000,116.59,8,6.2455,2.1468,2.1376,15.00
53.3000,2.5156,-1.4375,2.1002,0.1095,-0.2132,-0.1931,3.4429,4.4000,105.89,8,6.0893,2.2751,2.2808,15.00
53.5000,2.5772,-1.3086,1.9850,0.4663,-0.5416,-0.5760,3.4429,4.4000,101.34,8,5.9332,2.3982,2.4238,15.00
53.6200,2.6459,-1.1524,1.8545,1.0888,-0.9141,-1.0877,3.4429,4.4000,115.47,10,5.7771,2.2329,2.5944,15.00
53.6200,2.6932,-1.0190,1.7713,1.0888,-0.9141,-1.0877,3.4429,4.4000,102.57,9,5.6209,2.0460,2.7360,15.00
53.7200,2.7010,-0.9917,1.7578,0.2532,-0.1272,-0.1350,3.4429,4.4000,102.57,9,5.6209,2.0460,2.7643,15.00
53.8400,2.7368,-0.8554,1.6989,1.0889,-0.4408,-0.4903,3.4429,4.4000,119.57,11,5.4648,1.7757,2.9053,15.00
53.8400,2.7514,-0.6870,1.6657,1.0889,-0.4408,-0.4903,3.4429,4.4000,120.07,11,5.3086,1.6457,3.0743,15.00
53.9600,2.7502,-0.6587,1.6643,0.2355,-0.0122,-0.0115,3.4429,4.4000,120.07,11,5.3086,1.6457,3.1026,15.00
54.0700,2.7181,-0.5570,1.6882,0.9532,0.1815,0.2167,3.4429,4.4000,101.70,9,4.9964,1.4375,3.2093,15.00
54.0700,2.6127,-0.4625,1.7836,0.9532,0.1815,0.2167,3.4429,4.4000,100.63,9,4.9964,1.3357,3.3508,15.00
54.1700,2.5878,-0.4486,1.8069,0.1937,0.2096,0.2322,3.4429,4.4000,100.63,9,4.9964,1.3357,3.3794,15.00
54.1700,2.4850,-0.3990,1.8999,0.1937,0.2096,0.2322,3.4429,4.4000,102.63,9,4.8402,1.1539,3.4935,15.00
54.2700,2.4569,-0.3920,1.9214,0.1625,0.2398,0.2155,3.4429,4.4000,102.63,9,4.8402,1.1539,3.5225,15.00
54.3900,2.3145,-0.3681,2.0289,0.7034,0.9763,0.8953,3.4429,4.4000,113.11,12,4.8402,1.1366,3.6669,15.00
54.3900,2.1700,-0.3619,2.1360,0.7034,0.9763,0.8953,3.4429,4.4000,110.92,12,4.8402,1.1127,3.8115,15.00
54.4900,2.1411,-0.3607,2.1573,0.1698,0.2337,0.2135,3.4429,4.4000,110.92,12,4.8402,1.1127,3.8404,15.00
54.4900,1.9679,-0.3601,2.2841,0.1698,0.2337,0.2135,3.4429,4.4000,122.13,13,4.8402,1.0871,4.0136,15.00
54.6200,1.9391,-0.3607,2.3050,0.1456,0.1674,0.1608,3.4429,4.4000,122.13,13,4.8402,1.0871,4.0424,15.00
54.6200,1.7957,-0.3601,2.4010,0.1456,0.1674,0.1608,3.4429,4.4000,122.28,13,4.8402,1.0999,4.1858,15.00
