time_s,gt_id,gt_x,gt_y,gt_speed_mps,det_id,det_x,det_y,pos_error_m,det_speed_mps,n_gt,n_detected
4.1200,0,-0.7200,0.0000,1.2000,,,,,,1,0
4.2800,0,-0.7200,0.0000,1.2000,,,,,,1,0
4.3300,0,-0.8400,0.0000,1.2000,,,,,,1,0
4.3700,0,-0.9600,0.0000,1.2000,,,,,,1,0
4.4200,0,-0.9600,0.0000,1.2000,,,,,,1,0
4.4600,0,-1.0800,0.0000,1.2000,,,,,,1,0
4.5100,0,-1.0800,0.0000,1.2000,,,,,,1,0
4.5700,0,-1.2000,0.0000,1.2000,,,,,,1,0
4.6500,0,-1.2000,0.0000,1.2000,,,,,,1,0
4.7300,0,-1.3200,0.0000,1.2000,,,,,,1,0
4.8200,0,-1.5600,0.0000,1.2000,,,,,,1,0
4.9100,0,-1.6800,0.0000,1.2000,,,,,,1,0
4.9900,0,-1.6800,0.0000,1.2000,,,,,,1,0
5.0700,0,-1.8000,0.0000,1.2000,,,,,,1,0
5.1500,0,-1.8000,0.0000,1.2000,,,,,,1,0
5.2400,0,-1.9200,0.0000,1.2000,,,,,,1,0
5.3100,0,-2.0400,0.0000,1.2000,,,,,,1,0
5.3800,0,-2.1600,0.0000,1.2000,,,,,,1,0
5.4800,0,-2.2800,0.0000,1.2000,,,,,,1,0
5.5600,0,-2.2800,0.0000,1.2000,,,,,,1,0
5.6500,0,-2.5200,0.0000,1.2000,,,,,,1,0
5.7400,0,-2.6400,0.0000,1.2000,,,,,,1,0
5.8200,0,-2.6400,0.0000,1.2000,,,,,,1,0
5.9000,0,-2.7600,0.0000,1.2000,,,,,,1,0
5.9900,0,-2.8800,0.0000,1.2000,,,,,,1,0
6.0800,0,-2.8800,0.0000,1.2000,,,,,,1,0
6.1600,0,-3.0000,0.0000,1.2000,,,,,,1,0
6.2500,0,-3.1200,0.0000,1.2000,,,,,,1,0
6.3300,0,-3.2400,0.0000,1.2000,,,,,,1,0
6.4200,0,-3.3600,0.0000,1.2000,,,,,,1,0
6.5000,0,-3.4800,0.0000,1.2000,,,,,,1,0
6.5800,0,-3.6000,0.0000,1.2000,,,,,,1,0
6.6700,0,-3.6000,0.0000,1.2000,,,,,,1,0
6.7600,0,-3.7200,0.0000,1.2000,,,,,,1,0
6.8400,0,-3.8400,0.0000,1.2000,,,,,,1,0
6.9300,0,-3.9600,0.0000,1.2000,,,,,,1,0
7.0100,0,-4.0800,0.0000,1.2000,,,,,,1,0
7.1000,0,-4.2000,0.0000,1.2000,,,,,,1,0
7.1800,0,-4.3200,0.0000,1.2000,,,,,,1,0
7.2600,0,-4.3200,0.0000,1.2000,,,,,,1,0
7.3500,0,-4.4400,0.0000,1.2000,,,,,,1,0
7.4400,0,-4.5600,0.0000,1.2000,,,,,,1,0
