time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
4.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,0.00,0,0.0000,0.0000,0.0000,15.00
4.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,0.00,0,0.0000,0.0000,0.0000,15.00
4.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,0.00,0,0.0000,0.0000,0.0000,15.00
4.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,0.00,0,0.0000,0.0000,0.0000,15.00
4.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,0.00,0,0.0000,0.0000,0.0000,15.00
4.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,0.00,0,0.0000,0.0000,0.0000,15.00
4.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,0.00,0,0.0000,0.0000,0.0000,15.00
4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,0.00,0,0.0000,0.0000,0.0000,15.00
4.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,0.00,0,0.0000,0.0000,0.0000,15.00
4.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,0.00,0,0.0000,0.0000,0.0000,15.00
4.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,0.00,0,0.0000,0.0000,0.0000,15.00
4.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,0.00,0,0.0000,0.0000,0.0000,15.00
4.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,0.00,0,0.0000,0.0000,0.0000,15.00
4.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,107.26,13,4.8172,2.7750,0.0000,15.00
4.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,107.26,13,4.8172,2.7750,0.0000,15.00
4.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,107.26,13,4.8172,2.7750,0.0000,15.00
4.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,107.26,13,4.8172,2.7750,0.0000,15.00
4.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8429,4.7429,107.26,13,4.8172,2.7750,0.0000,15.00
4.2700,0.0023,0.0144,0.0102,0.1237,0.7174,0.5076,0.8429,4.7429,107.26,13,4.8172,2.7750,0.0146,15.00
4.2800,0.0047,0.0288,0.0207,0.2652,1.4345,1.0549,0.8429,4.7429,107.26,13,4.8172,2.7750,0.0291,15.00
4.2900,0.0069,0.0432,0.0313,0.2687,1.4345,1.0620,0.8429,4.7429,107.26,13,4.8172,2.7750,0.0437,15.00
