time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
44.7300,8.1964,-0.0750,0.3963,0.0000,0.0000,0.0000,5.3286,2.6000,26.91,9,0.4620,2.7803,0.0000,5.00
44.7400,8.1902,-0.0692,0.3964,-0.3511,0.7818,0.0111,5.3286,2.6000,26.91,9,0.4620,2.7803,0.0086,5.00
44.7600,8.1843,-0.0636,0.3965,-0.1646,0.3695,0.0050,5.3286,2.6000,26.91,9,0.4620,2.7803,0.0167,5.00
44.7800,8.1784,-0.0581,0.3966,-0.1645,0.3695,0.0049,5.3286,2.6000,26.91,9,0.4620,2.7803,0.0247,5.00
44.8600,8.1725,-0.0525,0.3967,-0.0411,0.0924,0.0012,5.3286,2.6000,65.82,10,3.9308,2.8199,0.0328,5.00
44.8600,8.1666,-0.0470,0.3968,-0.0411,0.0924,0.0012,5.3286,2.6000,65.82,10,3.9308,2.8199,0.0409,5.00
44.8600,8.1607,-0.0414,0.3969,-0.0411,0.0924,0.0012,5.3286,2.6000,65.82,10,3.9308,2.8199,0.0490,5.00
44.8600,8.1548,-0.0359,0.3970,-0.0411,0.0924,0.0012,5.3286,2.6000,65.82,10,3.9308,2.8199,0.0571,5.00
44.8800,8.1419,-0.0231,0.3971,-0.3511,0.8424,0.0050,5.3286,2.6000,65.82,10,3.9308,2.8199,0.0754,5.00
44.9700,8.1211,-0.0033,0.3974,-0.1278,0.2923,0.0037,5.3286,2.6000,71.38,10,3.8522,2.8549,0.1041,5.00
44.9700,8.1002,0.0165,0.3978,-0.1278,0.2923,0.0037,5.3286,2.6000,71.38,10,3.8522,2.8549,0.1328,5.00
44.9700,8.0794,0.0363,0.3981,-0.1278,0.2923,0.0037,5.3286,2.6000,71.38,10,3.8522,2.8549,0.1615,5.00
44.9700,8.0585,0.0560,0.3985,-0.1278,0.2923,0.0037,5.3286,2.6000,71.38,10,3.8522,2.8549,0.1903,5.00
44.9800,8.0377,0.0758,0.3988,-1.1549,2.6307,0.0357,5.3286,2.6000,71.38,10,3.8522,2.8549,0.2190,5.00
45.0500,8.0168,0.0956,0.3992,-0.1649,0.3758,0.0051,5.3286,2.6000,57.17,8,3.6950,2.9411,0.2477,5.00
45.0600,7.9959,0.1153,0.3996,-1.1547,2.6308,0.0357,5.3286,2.6000,57.17,8,3.6950,2.9411,0.2765,5.00
45.0600,7.9751,0.1350,0.3999,-1.1547,2.6308,0.0357,5.3286,2.6000,57.17,8,3.6950,2.9411,0.3052,5.00
45.0600,7.9542,0.1548,0.4003,-1.1547,2.6308,0.0357,5.3286,2.6000,57.17,8,3.6950,2.9411,0.3339,5.00
45.0800,7.9333,0.1745,0.4006,-0.5761,1.3160,0.0179,5.3286,2.6000,57.17,8,3.6950,2.9411,0.3626,5.00
