time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
31.8800,3.6611,1.9200,2.9770,0.0000,0.0000,0.0000,2.8429,4.2857,58.55,13,1.5258,3.1989,0.0000,15.00
31.9700,3.6343,1.9111,2.9906,0.2805,0.1422,0.1510,2.8429,4.2857,74.05,13,2.5019,2.8142,0.0283,15.00
31.9700,3.6075,1.9019,3.0042,0.2805,0.1422,0.1510,2.8429,4.2857,74.05,13,2.5019,2.8142,0.0566,15.00
31.9700,3.5809,1.8923,3.0178,0.2805,0.1422,0.1510,2.8429,4.2857,74.05,13,2.5019,2.8142,0.0849,15.00
31.9700,3.5544,1.8823,3.0314,0.2805,0.1422,0.1510,2.8429,4.2857,74.05,13,2.5019,2.8142,0.1132,15.00
31.9800,3.5280,1.8720,3.0450,2.5213,1.2832,1.3605,2.8429,4.2857,74.05,13,2.5019,2.8142,0.1415,15.00
32.0700,3.5173,1.8990,3.0228,0.1539,-0.2839,-0.2460,2.8429,4.2857,71.87,13,2.5019,2.6729,0.1706,15.00
32.0700,3.5078,1.9262,2.9995,0.1539,-0.2839,-0.2460,2.8429,4.2857,71.87,13,2.5019,2.6729,0.1994,15.00
32.0700,3.4990,1.9536,2.9762,0.1539,-0.2839,-0.2460,2.8429,4.2857,71.87,13,2.5019,2.6729,0.2282,15.00
32.0700,3.4908,1.9813,2.9529,0.1539,-0.2839,-0.2460,2.8429,4.2857,71.87,13,2.5019,2.6729,0.2570,15.00
32.0800,3.4832,2.0091,2.9297,1.3255,-2.5625,-2.3149,2.8429,4.2857,71.87,13,2.5019,2.6729,0.2859,15.00
32.1600,3.4801,2.0381,2.9085,0.1219,-0.3438,-0.2660,2.8429,4.2857,69.62,13,2.3518,2.5170,0.3150,15.00
32.1700,3.4777,2.0671,2.8872,0.9581,-2.7501,-2.1215,2.8429,4.2857,69.62,13,2.3518,2.5170,0.3442,15.00
32.1700,3.4760,2.0962,2.8660,0.9581,-2.7501,-2.1215,2.8429,4.2857,69.62,13,2.3518,2.5170,0.3733,15.00
32.1700,3.4749,2.1253,2.8448,0.9581,-2.7501,-2.1215,2.8429,4.2857,69.62,13,2.3518,2.5170,0.4024,15.00
32.1800,3.4745,2.1544,2.8235,0.9533,-2.7515,-2.1257,2.8429,4.2857,69.62,13,2.3518,2.5170,0.4315,15.00
32.2600,3.4712,2.1831,2.8018,0.1584,-0.3250,-0.2710,2.8429,4.2857,65.36,11,2.2017,2.3467,0.4604,15.00
32.2600,3.4684,2.2120,2.7802,0.1584,-0.3250,-0.2710,2.8429,4.2857,65.36,11,2.2017,2.3467,0.4895,15.00
32.2600,3.4662,2.2409,2.7586,0.1584,-0.3250,-0.2710,2.8429,4.2857,65.36,11,2.2017,2.3467,0.5185,15.00
32.2600,3.4645,2.2699,2.7372,0.1584,-0.3250,-0.2710,2.8429,4.2857,65.36,11,2.2017,2.3467,0.5475,15.00
32.2800,3.4615,2.2986,2.7158,0.7266,-1.2452,-1.0699,2.8429,4.2857,65.36,11,2.2017,2.3467,0.5763,15.00
32.3400,3.4572,2.3272,2.6944,0.2704,-0.3982,-0.3577,2.8429,4.2857,59.79,10,2.1016,2.2374,0.6052,15.00
32.3400,3.4535,2.3558,2.6729,0.2704,-0.3982,-0.3577,2.8429,4.2857,59.79,10,2.1016,2.2374,0.6341,15.00
32.3400,3.4505,2.3846,2.6515,0.2704,-0.3982,-0.3577,2.8429,4.2857,59.79,10,2.1016,2.2374,0.6630,15.00
32.3600,3.4463,2.4130,2.6301,0.8768,-1.1358,-1.0705,2.8429,4.2857,59.79,10,2.1016,2.2374,0.6917,15.00
32.3800,3.4408,2.4412,2.6087,0.9559,-1.0745,-1.0669,2.8429,4.2857,59.79,10,2.1016,2.2374,0.7205,15.00
32.4500,3.4358,2.4695,2.5874,0.2732,-0.3072,-0.3046,2.8429,4.2857,55.74,10,1.9515,2.2924,0.7492,15.00
32.4500,3.4315,2.4980,2.5661,0.2732,-0.3072,-0.3046,2.8429,4.2857,55.74,10,1.9515,2.2924,0.7780,15.00
32.4500,3.4278,2.5265,2.5448,0.2732,-0.3072,-0.3046,2.8429,4.2857,55.74,10,1.9515,2.2924,0.8068,15.00
32.4600,3.4247,2.5552,2.5235,1.9093,-2.1552,-2.1298,2.8429,4.2857,55.74,10,1.9515,2.2924,0.8356,15.00
32.4800,3.4191,2.5832,2.5044,1.0604,-0.9583,-0.9574,2.8429,4.2857,55.74,10,1.9515,2.2924,0.8642,15.00
32.5600,3.4139,2.6114,2.4853,0.2665,-0.2397,-0.2382,2.8429,4.2857,65.81,13,1.8014,2.2437,0.8929,15.00
32.5600,3.4093,2.6397,2.4663,0.2665,-0.2397,-0.2382,2.8429,4.2857,65.81,13,1.8014,2.2437,0.9215,15.00
32.5600,3.4052,2.6681,2.4472,0.2665,-0.2397,-0.2382,2.8429,4.2857,65.81,13,1.8014,2.2437,0.9502,15.00
32.5600,3.4016,2.6966,2.4282,0.2665,-0.2397,-0.2382,2.8429,4.2857,65.81,13,1.8014,2.2437,0.9789,15.00
32.5800,3.3970,2.7247,2.4108,1.1113,-0.8925,-0.8690,2.8429,4.2857,65.81,13,1.8014,2.2437,1.0074,15.00
32.6600,3.3910,2.7526,2.3953,0.2919,-0.2056,-0.1936,2.8429,4.2857,65.93,12,1.6512,2.2560,1.0360,15.00
32.6600,3.3855,2.7807,2.3798,0.2919,-0.2056,-0.1936,2.8429,4.2857,65.93,12,1.6512,2.2560,1.0646,15.00
32.6600,3.3804,2.8088,2.3643,0.2919,-0.2056,-0.1936,2.8429,4.2857,65.93,12,1.6512,2.2560,1.0932,15.00
32.6700,3.3758,2.8370,2.3488,2.3350,-1.6485,-1.5486,2.8429,4.2857,65.93,12,1.6512,2.2560,1.1217,15.00
32.6800,3.3702,2.8648,2.3338,2.3949,-1.5254,-1.5054,2.8429,4.2857,65.93,12,1.6512,2.2560,1.1501,15.00
32.7600,3.3636,2.8924,2.3195,0.3089,-0.1747,-0.1781,2.8429,4.2857,62.83,14,1.5011,2.2837,1.1785,15.00
32.7600,3.3573,2.9202,2.3059,0.3089,-0.1747,-0.1781,2.8429,4.2857,62.83,14,1.5011,2.2837,1.2069,15.00
32.7600,3.3513,2.9480,2.2929,0.3089,-0.1747,-0.1781,2.8429,4.2857,62.83,14,1.5011,2.2837,1.2354,15.00
32.7600,3.3455,2.9759,2.2805,0.3089,-0.1747,-0.1781,2.8429,4.2857,62.83,14,1.5011,2.2837,1.2639,15.00
32.7800,3.3390,3.0034,2.2684,1.2662,-0.6358,-0.6058,2.8429,4.2857,62.83,14,1.5011,2.2837,1.2922,15.00
32.8000,3.3317,3.0308,2.2564,1.2889,-0.5835,-0.5992,2.8429,4.2857,61.87,11,1.3510,2.2447,1.3205,15.00
32.8600,3.3247,3.0582,2.2444,0.4297,-0.1947,-0.1999,2.8429,4.2857,61.87,11,1.3510,2.2447,1.3488,15.00
32.8600,3.3181,3.0857,2.2324,0.4297,-0.1947,-0.1999,2.8429,4.2857,61.87,11,1.3510,2.2447,1.3771,15.00
32.8600,3.3119,3.1134,2.2204,0.4297,-0.1947,-0.1999,2.8429,4.2857,61.87,11,1.3510,2.2447,1.4055,15.00
32.8800,3.3051,3.1396,2.2095,1.2552,-0.5121,-0.5460,2.8429,4.2857,61.87,11,1.3510,2.2447,1.4326,15.00
32.9600,3.2979,3.1644,2.1998,0.3035,-0.1095,-0.1211,2.8429,4.2857,68.81,11,1.2509,2.3343,1.4584,15.00
32.9700,3.2910,3.1893,2.1901,2.4275,-0.8775,-0.9694,2.8429,4.2857,68.81,11,1.2509,2.3343,1.4842,15.00
32.9700,3.2843,3.2142,2.1804,2.4275,-0.8775,-0.9694,2.8429,4.2857,68.81,11,1.2509,2.3343,1.5100,15.00
32.9700,3.2778,3.2392,2.1707,2.4275,-0.8775,-0.9694,2.8429,4.2857,68.81,11,1.2509,2.3343,1.5358,15.00
32.9800,3.2711,3.2628,2.1619,2.3329,-0.7560,-0.8744,2.8429,4.2857,68.81,11,1.2509,2.3343,1.5604,15.00
33.0800,3.2641,3.2848,2.1543,0.2219,-0.0632,-0.0765,2.8429,4.2857,87.55,15,1.1008,2.3626,1.5834,15.00
33.0900,3.2574,3.3068,2.1466,2.2177,-0.6327,-0.7654,2.8429,4.2857,87.55,15,1.1008,2.3626,1.6065,15.00
33.0900,3.2508,3.3289,2.1390,2.2177,-0.6327,-0.7654,2.8429,4.2857,87.55,15,1.1008,2.3626,1.6296,15.00
33.0900,3.2444,3.3511,2.1313,2.2177,-0.6327,-0.7654,2.8429,4.2857,87.55,15,1.1008,2.3626,1.6526,15.00
33.0900,3.2381,3.3733,2.1236,2.2177,-0.6327,-0.7654,2.8429,4.2857,87.55,15,1.1008,2.3626,1.6757,15.00
33.1000,3.2315,3.3942,2.1171,2.1263,-0.5208,-0.6574,2.8429,4.2857,87.55,15,1.1008,2.3626,1.6976,15.00
33.1500,3.2246,3.4136,2.1117,0.4032,-0.0811,-0.1067,2.8429,4.2857,52.70,11,0.9507,2.4415,1.7182,15.00
33.1500,3.2178,3.4330,2.1064,0.4032,-0.0811,-0.1067,2.8429,4.2857,52.70,11,0.9507,2.4415,1.7387,15.00
33.1600,3.2111,3.4524,2.1011,2.0150,-0.4067,-0.5335,2.8429,4.2857,52.70,11,0.9507,2.4415,1.7593,15.00
33.1800,3.2045,3.4691,2.0972,0.8907,-0.1310,-0.1917,2.8429,4.2857,52.70,11,0.9507,2.4415,1.7773,15.00
33.2800,3.1979,3.4858,2.0934,0.1769,-0.0262,-0.0378,2.8429,4.2857,84.19,14,0.9007,2.4442,1.7952,15.00
33.2800,3.1914,3.5024,2.0897,0.1769,-0.0262,-0.0378,2.8429,4.2857,84.19,14,0.9007,2.4442,1.8130,15.00
33.2800,3.1850,3.5191,2.0859,0.1769,-0.0262,-0.0378,2.8429,4.2857,84.19,14,0.9007,2.4442,1.8309,15.00
33.2800,3.1786,3.5358,2.0821,0.1769,-0.0262,-0.0378,2.8429,4.2857,84.19,14,0.9007,2.4442,1.8488,15.00
33.2800,3.1724,3.5526,2.0783,0.1769,-0.0262,-0.0378,2.8429,4.2857,84.19,14,0.9007,2.4442,1.8667,15.00
33.3500,3.1662,3.5686,2.0748,0.2430,-0.0342,-0.0506,2.8429,4.2857,53.68,10,0.8006,2.4211,1.8839,15.00
33.3500,3.1604,3.5839,2.0715,0.2430,-0.0342,-0.0506,2.8429,4.2857,53.68,10,0.8006,2.4211,1.9002,15.00
33.3500,3.1545,3.5991,2.0683,0.2430,-0.0342,-0.0506,2.8429,4.2857,53.68,10,0.8006,2.4211,1.9165,15.00
33.3600,3.1487,3.6144,2.0650,1.6194,-0.2158,-0.3259,2.8429,4.2857,53.68,10,0.8006,2.4211,1.9329,15.00
33.3800,3.1433,3.6280,2.0623,0.7295,-0.0831,-0.1339,2.8429,4.2857,53.68,10,0.8006,2.4211,1.9476,15.00
33.4500,3.1380,3.6416,2.0597,0.2072,-0.0238,-0.0379,2.8429,4.2857,54.41,15,0.7005,2.4506,1.9622,15.00
33.4500,3.1327,3.6552,2.0570,0.2072,-0.0238,-0.0379,2.8429,4.2857,54.41,15,0.7005,2.4506,1.9768,15.00
33.4500,3.1274,3.6688,2.0544,0.2072,-0.0238,-0.0379,2.8429,4.2857,54.41,15,0.7005,2.4506,1.9914,15.00
33.4600,3.1222,3.6825,2.0517,1.4503,-0.1674,-0.2657,2.8429,4.2857,54.41,15,0.7005,2.4506,2.0060,15.00
33.4800,3.1165,3.6942,2.0514,0.6535,-0.0192,-0.0157,2.8429,4.2857,54.41,15,0.7005,2.4506,2.0190,15.00
33.5700,3.1108,3.7059,2.0512,0.1443,-0.0043,-0.0026,2.8429,4.2857,71.94,14,0.6505,2.4497,2.0320,15.00
33.5700,3.1052,3.7176,2.0509,0.1443,-0.0043,-0.0026,2.8429,4.2857,71.94,14,0.6505,2.4497,2.0450,15.00
33.5700,3.0995,3.7293,2.0507,0.1443,-0.0043,-0.0026,2.8429,4.2857,71.94,14,0.6505,2.4497,2.0580,15.00
33.5700,3.0939,3.7411,2.0504,0.1443,-0.0043,-0.0026,2.8429,4.2857,71.94,14,0.6505,2.4497,2.0710,15.00
33.5800,3.0882,3.7528,2.0502,1.2991,-0.0386,-0.0235,2.8429,4.2857,71.94,14,0.6505,2.4497,2.0840,15.00
33.6800,3.0830,3.7632,2.0503,0.1168,-0.0024,0.0010,2.8429,4.2857,79.36,13,0.6005,2.4727,2.0957,15.00
33.6800,3.0779,3.7736,2.0504,0.1168,-0.0024,0.0010,2.8429,4.2857,79.36,13,0.6005,2.4727,2.1073,15.00
33.6800,3.0727,3.7840,2.0505,0.1168,-0.0024,0.0010,2.8429,4.2857,79.36,13,0.6005,2.4727,2.1189,15.00
33.6800,3.0676,3.7944,2.0507,0.1168,-0.0024,0.0010,2.8429,4.2857,79.36,13,0.6005,2.4727,2.1305,15.00
33.6800,3.0624,3.8048,2.0508,0.1168,-0.0024,0.0010,2.8429,4.2857,79.36,13,0.6005,2.4727,2.1421,15.00
33.7700,3.0577,3.8148,2.0505,0.1226,-0.0043,-0.0027,2.8429,4.2857,76.83,13,0.5504,2.5246,2.1532,15.00
33.7700,3.0534,3.8242,2.0499,0.1226,-0.0043,-0.0027,2.8429,4.2857,76.83,13,0.5504,2.5246,2.1635,15.00
33.7700,3.0491,3.8337,2.0492,0.1226,-0.0043,-0.0027,2.8429,4.2857,76.83,13,0.5504,2.5246,2.1739,15.00
33.7700,3.0449,3.8431,2.0486,0.1226,-0.0043,-0.0027,2.8429,4.2857,76.83,13,0.5504,2.5246,2.1842,15.00
33.7800,3.0406,3.8526,2.0480,1.0344,-0.0549,-0.0641,2.8429,4.2857,76.83,13,0.5504,2.5246,2.1946,15.00
33.8600,3.0369,3.8611,2.0469,0.1159,-0.0084,-0.0129,2.8429,4.2857,57.59,11,0.4503,2.5599,2.2039,15.00
33.8600,3.0333,3.8696,2.0459,0.1159,-0.0084,-0.0129,2.8429,4.2857,57.59,11,0.4503,2.5599,2.2131,15.00
33.8600,3.0297,3.8781,2.0448,0.1159,-0.0084,-0.0129,2.8429,4.2857,57.59,11,0.4503,2.5599,2.2224,15.00
33.8600,3.0261,3.8866,2.0438,0.1159,-0.0084,-0.0129,2.8429,4.2857,57.59,11,0.4503,2.5599,2.2316,15.00
33.8800,3.0228,3.8947,2.0427,0.4377,-0.0347,-0.0570,2.8429,4.2857,57.59,11,0.4503,2.5599,2.2404,15.00
33.9600,3.0197,3.9024,2.0414,0.1025,-0.0089,-0.0155,2.8429,4.2857,59.92,10,0.4503,2.5994,2.2486,15.00
33.9600,3.0166,3.9100,2.0402,0.1025,-0.0089,-0.0155,2.8429,4.2857,59.92,10,0.4503,2.5994,2.2569,15.00
33.9600,3.0135,3.9176,2.0389,0.1025,-0.0089,-0.0155,2.8429,4.2857,59.92,10,0.4503,2.5994,2.2651,15.00
33.9600,3.0105,3.9253,2.0377,0.1025,-0.0089,-0.0155,2.8429,4.2857,59.92,10,0.4503,2.5994,2.2733,15.00
