time_s,gt_id,gt_x,gt_y,gt_speed_mps,det_id,det_x,det_y,pos_error_m,det_speed_mps,n_gt,n_detected
2.4000,0,3.4000,0.0000,0.0000,0,3.6867,-0.0204,0.2874,0.0000,1,1
2.5100,0,3.4000,0.0000,0.0000,0,3.6901,-0.0265,0.2914,0.0000,1,1
2.6100,0,3.4000,0.0000,0.0000,0,3.6911,-0.0341,0.2931,0.0000,1,1
2.7200,0,3.4000,0.0000,0.0000,0,3.6966,-0.0409,0.2994,0.0000,1,1
2.8200,0,3.4000,0.0000,0.0000,0,3.6996,-0.0457,0.3030,0.0000,1,1
2.9200,0,3.4000,0.0000,0.0000,0,3.6986,-0.0511,0.3029,0.0000,1,1
3.0200,0,3.4000,0.0000,0.0000,0,3.7000,-0.0538,0.3048,0.0000,1,1
3.1200,0,3.4000,0.0000,0.0000,0,3.7029,-0.0567,0.3081,0.0000,1,1
3.2200,0,3.4000,0.0000,0.0000,0,3.7092,-0.0583,0.3146,0.0000,1,1
3.3200,0,3.4000,0.0000,0.0000,0,3.7126,-0.0605,0.3185,0.0000,1,1
3.4200,0,3.4000,0.0000,0.0000,0,3.7182,-0.0617,0.3242,0.0000,1,1
3.5200,0,3.4000,0.0000,0.0000,0,3.7219,-0.0609,0.3276,0.0000,1,1
3.6200,0,3.4000,0.0000,0.0000,0,3.7296,-0.0605,0.3351,0.0000,1,1
3.7200,0,3.4000,0.0000,0.0000,0,3.7284,-0.0603,0.3339,0.0000,1,1
3.8200,0,3.4000,0.0000,0.0000,0,3.7279,-0.0616,0.3337,0.0000,1,1
3.9200,0,3.4000,0.0000,0.0000,0,3.7282,-0.0593,0.3335,0.0000,1,1
4.0100,0,3.4000,0.0000,0.0000,0,3.7243,-0.0581,0.3295,0.0000,1,1
4.1200,0,3.4000,0.0000,0.0000,0,3.7174,-0.0544,0.3221,0.0000,1,1
4.2100,0,3.4000,0.0000,0.0000,0,3.7130,-0.0526,0.3174,0.0000,1,1
4.3100,0,3.4000,0.0000,0.0000,0,3.7117,-0.0517,0.3159,0.0000,1,1
4.4100,0,3.4000,0.0000,0.0000,0,3.7085,-0.0497,0.3125,0.0000,1,1
4.5100,0,3.4000,0.0000,0.0000,0,3.7129,-0.0473,0.3164,0.0000,1,1
4.6200,0,3.4000,0.0000,0.0000,0,3.7136,-0.0416,0.3163,0.0000,1,1
4.7200,0,3.4000,0.0000,0.0000,0,3.7072,-0.0372,0.3094,0.0000,1,1
4.8200,0,3.4000,0.0000,0.0000,0,3.7022,-0.0334,0.3040,0.0000,1,1
4.9200,0,3.4000,0.0000,0.0000,0,3.7002,-0.0301,0.3017,0.0000,1,1
5.0300,0,3.4000,0.0000,0.0000,0,3.6990,-0.0255,0.3001,0.0000,1,1
5.1300,0,3.4000,0.0000,0.0000,0,3.7004,-0.0232,0.3013,0.0000,1,1
5.2400,0,3.4000,0.0000,0.0000,0,3.6994,-0.0205,0.3001,0.0000,1,1
5.3500,0,3.4000,0.0000,0.0000,0,3.7047,-0.0162,0.3052,0.0000,1,1
5.4600,0,3.4000,0.0000,0.0000,0,3.7106,-0.0126,0.3109,0.0000,1,1
5.5700,0,3.4000,0.0000,0.0000,0,3.7172,-0.0078,0.3173,0.0000,1,1
5.6700,0,3.4000,0.0000,0.0000,0,3.7157,-0.0024,0.3157,0.0000,1,1
5.7700,0,3.4000,0.0000,0.0000,0,3.7222,0.0033,0.3222,0.0000,1,1
5.8800,0,3.4000,0.0000,0.0000,0,3.7208,0.0091,0.3210,0.0000,1,1
5.9900,0,3.4000,0.0000,0.0000,0,3.7270,0.0151,0.3273,0.0000,1,1
6.0900,0,3.4000,0.0000,0.0000,0,3.7279,0.0196,0.3285,0.0000,1,1
6.2000,0,3.4000,0.0000,0.0000,0,3.7288,0.0248,0.3297,0.0000,1,1
6.3100,0,3.4000,0.0000,0.0000,0,3.7357,0.0305,0.3371,0.0000,1,1
6.4100,0,3.4000,0.0000,0.0000,0,3.7391,0.0348,0.3409,0.0000,1,1
6.5100,0,3.4000,0.0000,0.0000,0,3.7393,0.0370,0.3413,0.0000,1,1
6.6200,0,3.4000,0.0000,0.0000,0,3.7433,0.0381,0.3454,0.0000,1,1
6.7200,0,3.4000,0.0000,0.0000,0,3.7458,0.0402,0.3481,0.0000,1,1
6.8300,0,3.4000,0.0000,0.0000,0,3.7464,0.0352,0.3482,0.0000,1,1
6.9400,0,3.4000,0.0000,0.0000,0,3.7330,0.0326,0.3345,0.0000,1,1
7.0400,0,3.4000,0.0000,0.0000,0,3.7219,0.0297,0.3232,0.0000,1,1
7.1400,0,3.4000,0.0000,0.0000,0,3.7149,0.0283,0.3162,0.0000,1,1
7.2400,0,3.4000,0.0000,0.0000,0,3.7096,0.0261,0.3107,0.0000,1,1
7.3400,0,3.4000,0.0000,0.0000,0,3.7090,0.0235,0.3099,0.0000,1,1
7.4400,0,3.4000,0.0000,0.0000,0,3.7117,0.0177,0.3122,0.0000,1,1
7.5400,0,3.4000,0.0000,0.0000,0,3.7059,0.0133,0.3062,0.0000,1,1
7.6300,0,3.4000,0.0000,0.0000,0,3.6961,0.0096,0.2962,0.0000,1,1
7.7300,0,3.4000,0.0000,0.0000,0,3.6926,0.0048,0.2926,0.0000,1,1
7.8300,0,3.4000,0.0000,0.0000,0,3.6900,0.0009,0.2900,0.0000,1,1
7.9300,0,3.4000,0.0000,0.0000,0,3.6867,-0.0055,0.2868,0.0000,1,1
8.0300,0,3.4000,0.0000,0.0000,0,3.6888,-0.0116,0.2891,0.0000,1,1
8.1300,0,3.4000,0.0000,0.0000,0,3.6886,-0.0162,0.2890,0.0000,1,1
8.2300,0,3.4000,0.0000,0.0000,0,3.6930,-0.0230,0.2939,0.0000,1,1
8.3300,0,3.4000,0.0000,0.0000,0,3.6979,-0.0308,0.2995,0.0000,1,1
8.4300,0,3.4000,0.0000,0.0000,0,3.6989,-0.0377,0.3013,0.0000,1,1
8.5300,0,3.4000,0.0000,0.0000,0,3.7042,-0.0428,0.3072,0.0000,1,1
8.6300,0,3.4000,0.0000,0.0000,0,3.6986,-0.0466,0.3022,0.0000,1,1
8.7300,0,3.4000,0.0000,0.0000,0,3.7033,-0.0517,0.3077,0.0000,1,1
8.8400,0,3.4000,0.0000,0.0000,0,3.7052,-0.0557,0.3103,0.0000,1,1
8.9400,0,3.4000,0.0000,0.0000,0,3.7154,-0.0578,0.3207,0.0000,1,1
9.0400,0,3.4000,0.0000,0.0000,0,3.7197,-0.0589,0.3251,0.0000,1,1
9.1400,0,3.4000,0.0000,0.0000,0,3.7212,-0.0609,0.3270,0.0000,1,1
9.2400,0,3.4000,0.0000,0.0000,0,3.7255,-0.0620,0.3314,0.0000,1,1
9.3400,0,3.4000,0.0000,0.0000,0,3.7262,-0.0610,0.3319,0.0000,1,1
9.4400,0,3.4000,0.0000,0.0000,0,3.7330,-0.0606,0.3385,0.0000,1,1
9.5400,0,3.4000,0.0000,0.0000,0,3.7297,-0.0603,0.3352,0.0000,1,1
9.6300,0,3.4000,0.0000,0.0000,0,3.7298,-0.0617,0.3355,0.0000,1,1
9.7300,0,3.4000,0.0000,0.0000,0,3.7284,-0.0594,0.3337,0.0000,1,1
9.8400,0,3.4000,0.0000,0.0000,0,3.7183,-0.0565,0.3233,0.0000,1,1
9.9400,0,3.4000,0.0000,0.0000,0,3.7129,-0.0521,0.3172,0.0000,1,1
10.0400,0,3.4000,0.0000,0.0000,0,3.7097,-0.0514,0.3139,0.0000,1,1
10.1500,0,3.4000,0.0000,0.0000,0,3.7056,-0.0480,0.3094,0.0000,1,1
10.2600,0,3.4000,0.0000,0.0000,0,3.7063,-0.0464,0.3098,0.0000,1,1
10.3700,0,3.4000,0.0000,0.0000,0,3.7180,-0.0442,0.3211,0.0000,1,1
10.4800,0,3.4000,0.0000,0.0000,0,3.7195,-0.0386,0.3218,0.0000,1,1
10.5800,0,3.4000,0.0000,0.0000,0,3.7075,-0.0342,0.3094,0.0000,1,1
10.6900,0,3.4000,0.0000,0.0000,0,3.7039,-0.0305,0.3055,0.0000,1,1
10.7900,0,3.4000,0.0000,0.0000,0,3.7036,-0.0257,0.3047,0.0000,1,1
10.9000,0,3.4000,0.0000,0.0000,0,3.7054,-0.0233,0.3063,0.0000,1,1
11.0100,0,3.4000,0.0000,0.0000,0,3.7058,-0.0206,0.3065,0.0000,1,1
11.1100,0,3.4000,0.0000,0.0000,0,3.7045,-0.0177,0.3050,0.0000,1,1
11.2200,0,3.4000,0.0000,0.0000,0,3.7129,-0.0149,0.3132,0.0000,1,1
11.3300,0,3.4000,0.0000,0.0000,0,3.7124,-0.0089,0.3125,0.0000,1,1
11.4300,0,3.4000,0.0000,0.0000,0,3.7164,-0.0030,0.3164,0.0000,1,1
11.5300,0,3.4000,0.0000,0.0000,0,3.7176,0.0030,0.3176,0.0000,1,1
11.6300,0,3.4000,0.0000,0.0000,0,3.7251,0.0105,0.3252,0.0000,1,1
11.7300,0,3.4000,0.0000,0.0000,0,3.7213,0.0157,0.3217,0.0000,1,1
11.8500,0,3.4000,0.0000,0.0000,0,3.7229,0.0199,0.3235,0.0000,1,1
11.9500,0,3.4000,0.0000,0.0000,0,3.7268,0.0249,0.3278,0.0000,1,1
12.0600,0,3.4000,0.0000,0.0000,0,3.7279,0.0290,0.3291,0.0000,1,1
12.1700,0,3.4000,0.0000,0.0000,0,3.7282,0.0325,0.3298,0.0000,1,1
12.2700,0,3.4000,0.0000,0.0000,0,3.7336,0.0358,0.3355,0.0000,1,1
12.3800,0,3.4000,0.0000,0.0000,0,3.7367,0.0360,0.3386,0.0000,1,1
12.4900,0,3.4000,0.0000,0.0000,0,3.7381,0.0391,0.3404,0.0000,1,1
12.5900,0,3.4000,0.0000,0.0000,0,3.7417,0.0391,0.3439,0.0000,1,1
12.6900,0,3.4000,0.0000,0.0000,0,3.7441,0.0347,0.3459,0.0000,1,1
12.7900,0,3.4000,0.0000,0.0000,0,3.7297,0.0308,0.3311,0.0000,1,1
12.9000,0,3.4000,0.0000,0.0000,0,3.7201,0.0288,0.3214,0.0000,1,1
13.0000,0,3.4000,0.0000,0.0000,0,3.7135,0.0278,0.3147,0.0000,1,1
13.1000,0,3.4000,0.0000,0.0000,0,3.7072,0.0258,0.3082,0.0000,1,1
13.2100,0,3.4000,0.0000,0.0000,0,3.7063,0.0204,0.3069,0.0000,1,1
13.3100,0,3.4000,0.0000,0.0000,0,3.7136,0.0147,0.3140,0.0000,1,1
13.4200,0,3.4000,0.0000,0.0000,0,3.7040,0.0118,0.3042,0.0000,1,1
13.5300,0,3.4000,0.0000,0.0000,0,3.6956,0.0074,0.2956,0.0000,1,1
13.6400,0,3.4000,0.0000,0.0000,0,3.6905,0.0022,0.2905,0.0000,1,1
13.7400,0,3.4000,0.0000,0.0000,0,3.6878,-0.0048,0.2878,0.0000,1,1
13.8500,0,3.4000,0.0000,0.0000,0,3.6853,-0.0098,0.2854,0.0000,1,1
13.9600,0,3.4000,0.0000,0.0000,0,3.6929,-0.0168,0.2934,0.0000,1,1
14.0700,0,3.4000,0.0000,0.0000,0,3.6931,-0.0247,0.2942,0.0000,1,1
14.1800,0,3.4000,0.0000,0.0000,0,3.6945,-0.0332,0.2963,0.0000,1,1
14.2900,0,3.4000,0.0000,0.0000,0,3.7015,-0.0405,0.3042,0.0000,1,1
14.4000,0,3.4000,0.0000,0.0000,0,3.7042,-0.0456,0.3076,0.0000,1,1
14.5100,0,3.4000,0.0000,0.0000,0,3.7087,-0.0512,0.3129,0.0000,1,1
14.6100,0,3.4000,0.0000,0.0000,0,3.7080,-0.0539,0.3127,0.0000,1,1
