time_s,gt_id,gt_x,gt_y,gt_speed_mps,det_id,det_x,det_y,pos_error_m,det_speed_mps,n_gt,n_detected
5.8300,0,9.4000,0.0000,0.0000,,,,,,1,0
5.9100,0,9.4000,0.0000,0.0000,,,,,,1,0
5.9900,0,9.4000,0.0000,0.0000,,,,,,1,0
6.0700,0,9.4000,0.0000,0.0000,,,,,,1,0
6.1500,0,9.4000,0.0000,0.0000,,,,,,1,0
6.2300,0,9.4000,0.0000,0.0000,,,,,,1,0
6.3000,0,9.4000,0.0000,0.0000,,,,,,1,0
6.3800,0,9.4000,0.0000,0.0000,,,,,,1,0
6.4600,0,9.4000,0.0000,0.0000,,,,,,1,0
6.5400,0,9.4000,0.0000,0.0000,,,,,,1,0
6.6300,0,9.4000,0.0000,0.0000,,,,,,1,0
6.7100,0,9.4000,0.0000,0.0000,,,,,,1,0
6.8000,0,9.4000,0.0000,0.0000,,,,,,1,0
6.8900,0,9.4000,0.0000,0.0000,,,,,,1,0
6.9700,0,9.4000,0.0000,0.0000,,,,,,1,0
7.0600,0,9.4000,0.0000,0.0000,,,,,,1,0
7.1400,0,9.4000,0.0000,0.0000,,,,,,1,0
7.2400,0,9.4000,0.0000,0.0000,,,,,,1,0
7.3200,0,9.4000,0.0000,0.0000,,,,,,1,0
7.4000,0,9.4000,0.0000,0.0000,,,,,,1,0
7.4800,0,9.4000,0.0000,0.0000,,,,,,1,0
7.5600,0,9.4000,0.0000,0.0000,,,,,,1,0
7.6400,0,9.4000,0.0000,0.0000,,,,,,1,0
7.7300,0,9.4000,0.0000,0.0000,,,,,,1,0
7.8300,0,9.4000,0.0000,0.0000,,,,,,1,0
7.9200,0,9.4000,0.0000,0.0000,,,,,,1,0
8.0100,0,9.4000,0.0000,0.0000,,,,,,1,0
8.0900,0,9.4000,0.0000,0.0000,,,,,,1,0
8.1700,0,9.4000,0.0000,0.0000,,,,,,1,0
8.2600,0,9.4000,0.0000,0.0000,,,,,,1,0
8.3500,0,9.4000,0.0000,0.0000,,,,,,1,0
8.4400,0,9.4000,0.0000,0.0000,,,,,,1,0
8.5300,0,9.4000,0.0000,0.0000,,,,,,1,0
8.6200,0,9.4000,0.0000,0.0000,,,,,,1,0
8.7100,0,9.4000,0.0000,0.0000,,,,,,1,0
8.7900,0,9.4000,0.0000,0.0000,,,,,,1,0
