time_s,gt_id,gt_x,gt_y,gt_speed_mps,det_id,det_x,det_y,pos_error_m,det_speed_mps,n_gt,n_detected
4.4000,0,1.4000,0.0000,0.0000,0,1.7107,-0.0691,0.3183,0.0000,1,1
4.5000,0,1.4000,0.0000,0.0000,0,1.7107,-0.0691,0.3183,0.0000,1,1
4.5900,0,1.4000,0.0000,0.0000,0,1.7107,-0.0691,0.3183,0.0000,1,1
4.6900,0,1.4000,0.0000,0.0000,0,1.7107,-0.0691,0.3183,0.0000,1,1
4.7900,0,1.4000,0.0000,0.0000,0,1.7107,-0.0691,0.3183,0.0000,1,1
4.8900,0,1.4000,0.0000,0.0000,0,1.7107,-0.0691,0.3183,0.0000,1,1
4.9800,0,1.4000,0.0000,0.0000,0,1.7047,-0.0627,0.3110,0.0000,1,1
5.0900,0,1.4000,0.0000,0.0000,0,1.7002,-0.0307,0.3018,0.0000,1,1
5.1800,0,1.4000,0.0000,0.0000,0,1.7053,0.0053,0.3053,0.0000,1,1
5.2900,0,1.4000,0.0000,0.0000,0,1.7053,0.0053,0.3053,0.0000,1,1
5.3800,0,1.4000,0.0000,0.0000,0,1.7053,0.0053,0.3053,0.0000,1,1
5.4800,0,1.4000,0.0000,0.0000,0,1.7053,0.0053,0.3053,0.0000,1,1
5.5800,0,1.4000,0.0000,0.0000,0,1.7053,0.0053,0.3053,0.0000,1,1
5.6800,0,1.4000,0.0000,0.0000,0,1.7053,0.0053,0.3053,0.0000,1,1
5.7700,0,1.4000,0.0000,0.0000,0,1.7053,0.0053,0.3053,0.0000,1,1
5.8700,0,1.4000,0.0000,0.0000,0,1.7053,0.0053,0.3053,0.0000,1,1
5.9600,0,1.4000,0.0000,0.0000,,,,,,1,0
6.0500,0,1.4000,0.0000,0.0000,,,,,,1,0
6.1300,0,1.4000,0.0000,0.0000,,,,,,1,0
6.2100,0,1.4000,0.0000,0.0000,,,,,,1,0
6.3000,0,1.4000,0.0000,0.0000,,,,,,1,0
6.3800,0,1.4000,0.0000,0.0000,,,,,,1,0
6.4600,0,1.4000,0.0000,0.0000,,,,,,1,0
6.5500,0,1.4000,0.0000,0.0000,,,,,,1,0
6.6200,0,1.4000,0.0000,0.0000,,,,,,1,0
6.7100,0,1.4000,0.0000,0.0000,,,,,,1,0
6.7900,0,1.4000,0.0000,0.0000,,,,,,1,0
6.8700,0,1.4000,0.0000,0.0000,,,,,,1,0
6.9500,0,1.4000,0.0000,0.0000,,,,,,1,0
7.0400,0,1.4000,0.0000,0.0000,,,,,,1,0
7.1200,0,1.4000,0.0000,0.0000,,,,,,1,0
7.2000,0,1.4000,0.0000,0.0000,,,,,,1,0
7.2900,0,1.4000,0.0000,0.0000,,,,,,1,0
7.3700,0,1.4000,0.0000,0.0000,,,,,,1,0
7.4600,0,1.4000,0.0000,0.0000,,,,,,1,0
7.5400,0,1.4000,0.0000,0.0000,,,,,,1,0
7.6300,0,1.4000,0.0000,0.0000,,,,,,1,0
7.7100,0,1.4000,0.0000,0.0000,,,,,,1,0
7.7900,0,1.4000,0.0000,0.0000,,,,,,1,0
7.8800,0,1.4000,0.0000,0.0000,,,,,,1,0
7.9600,0,1.4000,0.0000,0.0000,,,,,,1,0
8.0500,0,1.4000,0.0000,0.0000,,,,,,1,0
8.1300,0,1.4000,0.0000,0.0000,,,,,,1,0
8.2100,0,1.4000,0.0000,0.0000,,,,,,1,0
8.2900,0,1.4000,0.0000,0.0000,,,,,,1,0
8.3800,0,1.4000,0.0000,0.0000,,,,,,1,0
8.4500,0,1.4000,0.0000,0.0000,,,,,,1,0
8.5400,0,1.4000,0.0000,0.0000,,,,,,1,0
8.6200,0,1.4000,0.0000,0.0000,,,,,,1,0
8.7000,0,1.4000,0.0000,0.0000,,,,,,1,0
8.7800,0,1.4000,0.0000,0.0000,,,,,,1,0
8.8600,0,1.4000,0.0000,0.0000,,,,,,1,0
8.9400,0,1.4000,0.0000,0.0000,,,,,,1,0
9.0300,0,1.4000,0.0000,0.0000,,,,,,1,0
9.1000,0,1.4000,0.0000,0.0000,,,,,,1,0
9.1900,0,1.4000,0.0000,0.0000,,,,,,1,0
9.2600,0,1.4000,0.0000,0.0000,,,,,,1,0
9.3400,0,1.4000,0.0000,0.0000,,,,,,1,0
9.4200,0,1.4000,0.0000,0.0000,,,,,,1,0
9.5000,0,1.4000,0.0000,0.0000,0,1.7120,0.0248,0.3130,0.0000,1,1
9.6000,0,1.4000,0.0000,0.0000,0,1.7120,0.0213,0.3128,0.0000,1,1
9.7000,0,1.4000,0.0000,0.0000,0,1.7133,0.0178,0.3138,0.0000,1,1
9.8000,0,1.4000,0.0000,0.0000,0,1.7142,0.0166,0.3146,0.0000,1,1
9.9000,0,1.4000,0.0000,0.0000,0,1.7142,0.0166,0.3146,0.0000,1,1
10.0000,0,1.4000,0.0000,0.0000,0,1.7112,0.0207,0.3119,0.0000,1,1
10.1000,0,1.4000,0.0000,0.0000,0,1.7112,0.0207,0.3119,0.0000,1,1
10.2000,0,1.4000,0.0000,0.0000,0,1.7144,-0.0627,0.3206,0.0000,1,1
10.2900,0,1.4000,0.0000,0.0000,0,1.7144,-0.0627,0.3206,0.0000,1,1
10.3900,0,1.4000,0.0000,0.0000,0,1.7113,-0.0915,0.3244,0.0000,1,1
10.4800,0,1.4000,0.0000,0.0000,0,1.7113,-0.0915,0.3244,0.0000,1,1
10.5800,0,1.4000,0.0000,0.0000,0,1.7096,-0.1042,0.3267,0.0000,1,1
10.6700,0,1.4000,0.0000,0.0000,0,1.7053,-0.0890,0.3181,0.0000,1,1
10.7700,0,1.4000,0.0000,0.0000,0,1.7006,-0.0755,0.3099,0.0000,1,1
10.8800,0,1.4000,0.0000,0.0000,0,1.7006,-0.0755,0.3099,0.0000,1,1
10.9800,0,1.4000,0.0000,0.0000,0,1.7006,-0.0755,0.3099,0.0000,1,1
11.0800,0,1.4000,0.0000,0.0000,0,1.7006,-0.0755,0.3099,0.0000,1,1
11.1800,0,1.4000,0.0000,0.0000,0,1.7006,-0.0755,0.3099,0.0000,1,1
11.2800,0,1.4000,0.0000,0.0000,0,1.7006,-0.0755,0.3099,0.0000,1,1
11.3800,0,1.4000,0.0000,0.0000,0,1.7006,-0.0755,0.3099,0.0000,1,1
11.4700,0,1.4000,0.0000,0.0000,0,1.7006,-0.0755,0.3099,0.0000,1,1
11.5700,0,1.4000,0.0000,0.0000,,,,,,1,0
11.6700,0,1.4000,0.0000,0.0000,,,,,,1,0
11.7500,0,1.4000,0.0000,0.0000,,,,,,1,0
11.8300,0,1.4000,0.0000,0.0000,,,,,,1,0
11.9100,0,1.4000,0.0000,0.0000,,,,,,1,0
12.0000,0,1.4000,0.0000,0.0000,,,,,,1,0
12.0800,0,1.4000,0.0000,0.0000,,,,,,1,0
12.1700,0,1.4000,0.0000,0.0000,,,,,,1,0
12.2500,0,1.4000,0.0000,0.0000,,,,,,1,0
12.3300,0,1.4000,0.0000,0.0000,,,,,,1,0
12.4100,0,1.4000,0.0000,0.0000,,,,,,1,0
12.5000,0,1.4000,0.0000,0.0000,,,,,,1,0
12.5800,0,1.4000,0.0000,0.0000,,,,,,1,0
12.6700,0,1.4000,0.0000,0.0000,,,,,,1,0
12.7600,0,1.4000,0.0000,0.0000,,,,,,1,0
12.8500,0,1.4000,0.0000,0.0000,,,,,,1,0
12.9400,0,1.4000,0.0000,0.0000,,,,,,1,0
13.0200,0,1.4000,0.0000,0.0000,,,,,,1,0
13.1100,0,1.4000,0.0000,0.0000,,,,,,1,0
13.1900,0,1.4000,0.0000,0.0000,,,,,,1,0
13.2600,0,1.4000,0.0000,0.0000,,,,,,1,0
13.3400,0,1.4000,0.0000,0.0000,,,,,,1,0
13.4300,0,1.4000,0.0000,0.0000,,,,,,1,0
13.5100,0,1.4000,0.0000,0.0000,,,,,,1,0
13.5900,0,1.4000,0.0000,0.0000,,,,,,1,0
13.6700,0,1.4000,0.0000,0.0000,,,,,,1,0
13.7500,0,1.4000,0.0000,0.0000,,,,,,1,0
13.8400,0,1.4000,0.0000,0.0000,,,,,,1,0
13.9300,0,1.4000,0.0000,0.0000,,,,,,1,0
14.0100,0,1.4000,0.0000,0.0000,,,,,,1,0
14.0900,0,1.4000,0.0000,0.0000,,,,,,1,0
14.1800,0,1.4000,0.0000,0.0000,,,,,,1,0
14.2700,0,1.4000,0.0000,0.0000,,,,,,1,0
14.3500,0,1.4000,0.0000,0.0000,,,,,,1,0
14.4400,0,1.4000,0.0000,0.0000,,,,,,1,0
14.5300,0,1.4000,0.0000,0.0000,,,,,,1,0
14.6100,0,1.4000,0.0000,0.0000,,,,,,1,0
14.6900,0,1.4000,0.0000,0.0000,,,,,,1,0
14.7700,0,1.4000,0.0000,0.0000,,,,,,1,0
14.8600,0,1.4000,0.0000,0.0000,,,,,,1,0
14.9500,0,1.4000,0.0000,0.0000,,,,,,1,0
15.0300,0,1.4000,0.0000,0.0000,,,,,,1,0
15.1200,0,1.4000,0.0000,0.0000,,,,,,1,0
15.2100,0,1.4000,0.0000,0.0000,0,1.7155,0.0237,0.3164,0.0000,1,1
15.3000,0,1.4000,0.0000,0.0000,0,1.7155,0.0237,0.3164,0.0000,1,1
15.3900,0,1.4000,0.0000,0.0000,0,1.7157,0.0214,0.3164,0.0000,1,1
15.4900,0,1.4000,0.0000,0.0000,0,1.7149,0.0184,0.3155,0.0000,1,1
15.6000,0,1.4000,0.0000,0.0000,0,1.7142,0.0169,0.3147,0.0000,1,1
15.7000,0,1.4000,0.0000,0.0000,0,1.7142,0.0169,0.3147,0.0000,1,1
15.7900,0,1.4000,0.0000,0.0000,0,1.7142,0.0169,0.3147,0.0000,1,1
15.8900,0,1.4000,0.0000,0.0000,0,1.7142,0.0169,0.3147,0.0000,1,1
15.9900,0,1.4000,0.0000,0.0000,0,1.7134,-0.0555,0.3182,0.0000,1,1
16.0900,0,1.4000,0.0000,0.0000,0,1.7134,-0.0555,0.3182,0.0000,1,1
16.1800,0,1.4000,0.0000,0.0000,0,1.7106,-0.0891,0.3231,0.0000,1,1
16.2900,0,1.4000,0.0000,0.0000,0,1.7106,-0.0891,0.3231,0.0000,1,1
16.3800,0,1.4000,0.0000,0.0000,0,1.7106,-0.0891,0.3231,0.0000,1,1
16.4800,0,1.4000,0.0000,0.0000,0,1.7106,-0.0891,0.3231,0.0000,1,1
16.5700,0,1.4000,0.0000,0.0000,0,1.7065,-0.0751,0.3155,0.0000,1,1
16.6700,0,1.4000,0.0000,0.0000,0,1.7051,-0.0340,0.3070,0.0000,1,1
16.7600,0,1.4000,0.0000,0.0000,0,1.7051,-0.0340,0.3070,0.0000,1,1
16.8600,0,1.4000,0.0000,0.0000,0,1.7051,-0.0340,0.3070,0.0000,1,1
16.9600,0,1.4000,0.0000,0.0000,0,1.7051,-0.0340,0.3070,0.0000,1,1
17.0600,0,1.4000,0.0000,0.0000,0,1.7051,-0.0340,0.3070,0.0000,1,1
17.1600,0,1.4000,0.0000,0.0000,0,1.7051,-0.0340,0.3070,0.0000,1,1
17.2600,0,1.4000,0.0000,0.0000,0,1.7051,-0.0340,0.3070,0.0000,1,1
17.3600,0,1.4000,0.0000,0.0000,0,1.7051,-0.0340,0.3070,0.0000,1,1
17.4500,0,1.4000,0.0000,0.0000,,,,,,1,0
17.5300,0,1.4000,0.0000,0.0000,,,,,,1,0
17.6200,0,1.4000,0.0000,0.0000,,,,,,1,0
17.7000,0,1.4000,0.0000,0.0000,,,,,,1,0
17.7800,0,1.4000,0.0000,0.0000,,,,,,1,0
17.8600,0,1.4000,0.0000,0.0000,,,,,,1,0
17.9500,0,1.4000,0.0000,0.0000,,,,,,1,0
18.0300,0,1.4000,0.0000,0.0000,,,,,,1,0
18.1200,0,1.4000,0.0000,0.0000,,,,,,1,0
18.2000,0,1.4000,0.0000,0.0000,,,,,,1,0
18.2800,0,1.4000,0.0000,0.0000,,,,,,1,0
18.3700,0,1.4000,0.0000,0.0000,,,,,,1,0
18.4500,0,1.4000,0.0000,0.0000,,,,,,1,0
18.5300,0,1.4000,0.0000,0.0000,,,,,,1,0
18.6200,0,1.4000,0.0000,0.0000,,,,,,1,0
18.7000,0,1.4000,0.0000,0.0000,,,,,,1,0
18.7900,0,1.4000,0.0000,0.0000,,,,,,1,0
18.8700,0,1.4000,0.0000,0.0000,,,,,,1,0
18.9400,0,1.4000,0.0000,0.0000,,,,,,1,0
19.0300,0,1.4000,0.0000,0.0000,,,,,,1,0
19.1300,0,1.4000,0.0000,0.0000,,,,,,1,0
19.2100,0,1.4000,0.0000,0.0000,,,,,,1,0
19.2900,0,1.4000,0.0000,0.0000,,,,,,1,0
19.3700,0,1.4000,0.0000,0.0000,,,,,,1,0
19.4600,0,1.4000,0.0000,0.0000,,,,,,1,0
