time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
13.0200,3.5958,-2.6512,0.1119,0.0000,0.0000,0.0000,4.8429,1.4286,88.88,11,4.2753,1.2932,0.0000,5.00
13.1100,3.7016,-2.6916,0.1146,1.1159,-0.5796,0.0297,4.8429,1.4286,87.57,11,4.2753,1.2513,0.1132,5.00
13.2100,3.8334,-2.7428,0.1179,1.2491,-0.6644,0.0333,4.8429,1.4286,95.61,11,4.2753,1.2110,0.2546,5.00
13.2100,3.8960,-2.6281,0.1169,1.2491,-0.6644,0.0333,4.8429,1.4286,107.07,13,4.2753,1.1295,0.3853,5.00
13.3200,3.9040,-2.6003,0.1166,0.1013,0.2428,-0.0024,4.8429,1.4286,107.07,13,4.2753,1.1295,0.4143,5.00
13.3200,3.9353,-2.4891,0.1157,0.1013,0.2428,-0.0024,4.8429,1.4286,81.41,10,4.1043,1.2936,0.5298,5.00
13.4000,3.9412,-2.4607,0.1154,0.1142,0.3440,-0.0027,4.8429,1.4286,81.41,10,4.1043,1.2936,0.5588,5.00
13.4000,3.9586,-2.3756,0.1149,0.1142,0.3440,-0.0027,4.8429,1.4286,92.57,11,4.0188,1.4190,0.6457,5.00
13.4900,3.9645,-2.3472,0.1147,0.1004,0.3057,-0.0021,4.8429,1.4286,92.57,11,4.0188,1.4190,0.6746,5.00
13.5000,3.9694,-2.3186,0.1145,0.8147,2.7841,-0.0193,4.8429,1.4286,92.57,11,4.0188,1.4190,0.7036,5.00
13.5000,3.9808,-2.2323,0.1140,0.8147,2.7841,-0.0193,4.8429,1.4286,91.50,12,3.8477,1.5733,0.7908,5.00
13.5900,3.9847,-2.2035,0.1139,0.0793,0.3127,-0.0017,4.8429,1.4286,91.50,12,3.8477,1.5733,0.8198,5.00
13.5900,3.9887,-2.1747,0.1137,0.0793,0.3127,-0.0017,4.8429,1.4286,91.50,12,3.8477,1.5733,0.8488,5.00
13.5900,3.9927,-2.1460,0.1136,0.0793,0.3127,-0.0017,4.8429,1.4286,91.50,12,3.8477,1.5733,0.8779,5.00
13.5900,3.9967,-2.1172,0.1134,0.0793,0.3127,-0.0017,4.8429,1.4286,91.50,12,3.8477,1.5733,0.9069,5.00
13.5900,4.0007,-2.0885,0.1132,0.0793,0.3127,-0.0017,4.8429,1.4286,91.50,12,3.8477,1.5733,0.9359,5.00
13.5900,4.0049,-2.0597,0.1131,0.0793,0.3127,-0.0017,4.8429,1.4286,91.50,12,3.8477,1.5733,0.9650,5.00
13.6000,4.0093,-2.0311,0.1129,0.7596,2.8006,-0.0162,4.8429,1.4286,91.50,12,3.8477,1.5733,0.9940,5.00
13.6000,4.0137,-2.0024,0.1128,0.7596,2.8006,-0.0162,4.8429,1.4286,83.02,14,3.5912,1.8184,1.0230,5.00
13.6800,4.0181,-1.9737,0.1126,0.0950,0.3501,-0.0020,4.8429,1.4286,83.02,14,3.5912,1.8184,1.0520,5.00
13.6800,4.0225,-1.9450,0.1124,0.0950,0.3501,-0.0020,4.8429,1.4286,83.02,14,3.5912,1.8184,1.0810,5.00
13.6800,4.0274,-1.9164,0.1123,0.0950,0.3501,-0.0020,4.8429,1.4286,83.02,14,3.5912,1.8184,1.1100,5.00
13.6800,4.0323,-1.8879,0.1121,0.0950,0.3501,-0.0020,4.8429,1.4286,83.02,14,3.5912,1.8184,1.1390,5.00
13.6800,4.0372,-1.8593,0.1119,0.0950,0.3501,-0.0020,4.8429,1.4286,83.02,14,3.5912,1.8184,1.1680,5.00
13.6800,4.0422,-1.8307,0.1118,0.0950,0.3501,-0.0020,4.8429,1.4286,83.02,14,3.5912,1.8184,1.1970,5.00
13.7600,4.0475,-1.8022,0.1116,0.1055,0.3464,-0.0022,4.8429,1.4286,67.88,11,3.3347,1.9995,1.2260,5.00
13.7700,4.0532,-1.7738,0.1114,0.8857,2.7577,-0.0188,4.8429,1.4286,67.88,11,3.3347,1.9995,1.2549,5.00
13.7700,4.0589,-1.7455,0.1112,0.8857,2.7577,-0.0188,4.8429,1.4286,67.88,11,3.3347,1.9995,1.2839,5.00
13.7700,4.0647,-1.7171,0.1110,0.8857,2.7577,-0.0188,4.8429,1.4286,67.88,11,3.3347,1.9995,1.3129,5.00
13.7800,4.0705,-1.6887,0.1108,0.8861,2.7577,-0.0190,4.8429,1.4286,67.88,11,3.3347,1.9995,1.3418,5.00
13.8700,4.0765,-1.6604,0.1106,0.1016,0.3052,-0.0021,4.8429,1.4286,68.48,12,3.2492,2.1947,1.3708,5.00
13.8700,4.0826,-1.6321,0.1104,0.1016,0.3052,-0.0021,4.8429,1.4286,68.48,12,3.2492,2.1947,1.3997,5.00
13.8700,4.0887,-1.6038,0.1102,0.1016,0.3052,-0.0021,4.8429,1.4286,68.48,12,3.2492,2.1947,1.4287,5.00
13.8700,4.0948,-1.5755,0.1100,0.1016,0.3052,-0.0021,4.8429,1.4286,68.48,12,3.2492,2.1947,1.4576,5.00
13.8800,4.1009,-1.5472,0.1098,0.9165,2.7464,-0.0196,4.8429,1.4286,68.48,12,3.2492,2.1947,1.4866,5.00
13.9700,4.1070,-1.5189,0.1096,0.1026,0.3049,-0.0022,4.8429,1.4286,74.41,14,3.0782,2.2948,1.5155,5.00
13.9700,4.1132,-1.4906,0.1094,0.1026,0.3049,-0.0022,4.8429,1.4286,74.41,14,3.0782,2.2948,1.5445,5.00
13.9700,4.1194,-1.4623,0.1093,0.1026,0.3049,-0.0022,4.8429,1.4286,74.41,14,3.0782,2.2948,1.5734,5.00
13.9700,4.1256,-1.4340,0.1091,0.1026,0.3049,-0.0022,4.8429,1.4286,74.41,14,3.0782,2.2948,1.6024,5.00
13.9800,4.1318,-1.4058,0.1089,0.9236,2.7436,-0.0198,4.8429,1.4286,74.41,14,3.0782,2.2948,1.6313,5.00
14.0800,4.1381,-1.3775,0.1087,0.0927,0.2742,-0.0020,4.8429,1.4286,82.24,15,2.9072,2.4453,1.6603,5.00
14.0800,4.1443,-1.3492,0.1085,0.0927,0.2742,-0.0020,4.8429,1.4286,82.24,15,2.9072,2.4453,1.6892,5.00
14.0800,4.1506,-1.3210,0.1083,0.0927,0.2742,-0.0020,4.8429,1.4286,82.24,15,2.9072,2.4453,1.7182,5.00
14.0800,4.1568,-1.2927,0.1081,0.0927,0.2742,-0.0020,4.8429,1.4286,82.24,15,2.9072,2.4453,1.7471,5.00
14.0900,4.1631,-1.2644,0.1079,0.9270,2.7422,-0.0199,4.8429,1.4286,82.24,15,2.9072,2.4453,1.7761,5.00
14.1700,4.1693,-1.2362,0.1077,0.1158,0.3428,-0.0025,4.8429,1.4286,77.25,13,2.7362,2.5948,1.8050,5.00
14.1700,4.1756,-1.2079,0.1075,0.1158,0.3428,-0.0025,4.8429,1.4286,77.25,13,2.7362,2.5948,1.8340,5.00
14.1800,4.1819,-1.1797,0.1073,0.9261,2.7426,-0.0199,4.8429,1.4286,77.25,13,2.7362,2.5948,1.8629,5.00
14.1800,4.1882,-1.1514,0.1071,0.9261,2.7426,-0.0199,4.8429,1.4286,77.25,13,2.7362,2.5948,1.8919,5.00
14.1800,4.1944,-1.1231,0.1069,0.9261,2.7426,-0.0199,4.8429,1.4286,77.25,13,2.7362,2.5948,1.9208,5.00
14.2700,4.2007,-1.0949,0.1067,0.1030,0.3047,-0.0022,4.8429,1.4286,76.69,14,2.6507,2.7502,1.9498,5.00
14.2700,4.2070,-1.0666,0.1065,0.1030,0.3047,-0.0022,4.8429,1.4286,76.69,14,2.6507,2.7502,1.9787,5.00
14.2700,4.2134,-1.0384,0.1063,0.1030,0.3047,-0.0022,4.8429,1.4286,76.69,14,2.6507,2.7502,2.0076,5.00
14.2700,4.2197,-1.0101,0.1061,0.1030,0.3047,-0.0022,4.8429,1.4286,76.69,14,2.6507,2.7502,2.0366,5.00
14.2800,4.2260,-0.9819,0.1059,0.9272,2.7420,-0.0200,4.8429,1.4286,76.69,14,2.6507,2.7502,2.0655,5.00
14.3600,4.2324,-0.9537,0.1057,0.1163,0.3426,-0.0025,4.8429,1.4286,63.10,14,2.4797,2.8997,2.0945,5.00
14.3600,4.2387,-0.9254,0.1055,0.1163,0.3426,-0.0025,4.8429,1.4286,63.10,14,2.4797,2.8997,2.1234,5.00
14.3600,4.2451,-0.8972,0.1053,0.1163,0.3426,-0.0025,4.8429,1.4286,63.10,14,2.4797,2.8997,2.1524,5.00
14.3600,4.2515,-0.8690,0.1051,0.1163,0.3426,-0.0025,4.8429,1.4286,63.10,14,2.4797,2.8997,2.1813,5.00
14.3800,4.2578,-0.8407,0.1049,0.4647,1.3706,-0.0100,4.8429,1.4286,63.10,14,2.4797,2.8997,2.2103,5.00
14.4600,4.2642,-0.8125,0.1047,0.1160,0.3427,-0.0025,4.8429,1.4286,62.74,11,2.3086,3.0491,2.2392,5.00
14.4600,4.2706,-0.7842,0.1045,0.1160,0.3427,-0.0025,4.8429,1.4286,62.74,11,2.3086,3.0491,2.2681,5.00
14.4600,4.2770,-0.7560,0.1043,0.1160,0.3427,-0.0025,4.8429,1.4286,62.74,11,2.3086,3.0491,2.2971,5.00
14.4600,4.2834,-0.7278,0.1041,0.1160,0.3427,-0.0025,4.8429,1.4286,62.74,11,2.3086,3.0491,2.3260,5.00
14.4800,4.2898,-0.6996,0.1039,0.4648,1.3705,-0.0100,4.8429,1.4286,62.74,11,2.3086,3.0491,2.3550,5.00
14.5800,4.2962,-0.6713,0.1037,0.0931,0.2740,-0.0020,4.8429,1.4286,83.09,10,2.2231,3.1894,2.3839,5.00
14.5800,4.3026,-0.6431,0.1035,0.0931,0.2740,-0.0020,4.8429,1.4286,83.09,10,2.2231,3.1894,2.4129,5.00
14.5900,4.3091,-0.6149,0.1033,0.9312,2.7404,-0.0201,4.8429,1.4286,83.09,10,2.2231,3.1894,2.4418,5.00
14.5900,4.3155,-0.5867,0.1031,0.9312,2.7404,-0.0201,4.8429,1.4286,83.09,10,2.2231,3.1894,2.4708,5.00
14.5900,4.3219,-0.5585,0.1029,0.9312,2.7404,-0.0201,4.8429,1.4286,83.09,10,2.2231,3.1894,2.4997,5.00
14.6800,4.3284,-0.5303,0.1027,0.1037,0.3044,-0.0022,4.8429,1.4286,82.50,13,2.0521,3.3351,2.5286,5.00
14.6800,4.3349,-0.5021,0.1025,0.1037,0.3044,-0.0022,4.8429,1.4286,82.50,13,2.0521,3.3351,2.5576,5.00
14.6800,4.3415,-0.4739,0.1023,0.1037,0.3044,-0.0022,4.8429,1.4286,82.50,13,2.0521,3.3351,2.5865,5.00
14.6800,4.3480,-0.4457,0.1020,0.1037,0.3044,-0.0022,4.8429,1.4286,82.50,13,2.0521,3.3351,2.6155,5.00
14.6800,4.3545,-0.4175,0.1018,0.1037,0.3044,-0.0022,4.8429,1.4286,82.50,13,2.0521,3.3351,2.6444,5.00
14.7600,4.3610,-0.3893,0.1016,0.1169,0.3424,-0.0025,4.8429,1.4286,65.26,14,1.8811,3.4904,2.6733,5.00
14.7600,4.3675,-0.3611,0.1014,0.1169,0.3424,-0.0025,4.8429,1.4286,65.26,14,1.8811,3.4904,2.7023,5.00
14.7600,4.3741,-0.3329,0.1012,0.1169,0.3424,-0.0025,4.8429,1.4286,65.26,14,1.8811,3.4904,2.7312,5.00
14.7600,4.3806,-0.3047,0.1010,0.1169,0.3424,-0.0025,4.8429,1.4286,65.26,14,1.8811,3.4904,2.7602,5.00
14.7800,4.3871,-0.2765,0.1008,0.4682,1.3690,-0.0101,4.8429,1.4286,65.26,14,1.8811,3.4904,2.7891,5.00
14.8600,4.3937,-0.2483,0.1006,0.1175,0.3421,-0.0025,4.8429,1.4286,60.73,14,1.7956,3.6336,2.8180,5.00
14.8600,4.4004,-0.2202,0.1004,0.1175,0.3421,-0.0025,4.8429,1.4286,60.73,14,1.7956,3.6336,2.8470,5.00
