time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
37.0000,5.9720,2.2502,0.2113,0.0000,0.0000,0.0000,2.7286,3.0857,68.84,12,3.2551,1.8227,0.0000,5.00
37.1500,6.0852,2.2441,0.2144,0.7292,-0.2000,0.0208,2.7286,3.0857,77.44,15,3.2551,1.8201,0.1134,5.00
37.1500,6.1986,2.2399,0.2176,0.7292,-0.2000,0.0208,2.7286,3.0857,79.77,15,3.2551,1.8816,0.2268,5.00
37.2300,6.2269,2.2394,0.2184,0.3446,-0.0836,0.0099,2.7286,3.0857,79.77,15,3.2551,1.8816,0.2552,5.00
37.2300,6.1733,2.2566,0.2184,0.3446,-0.0836,0.0099,2.7286,3.0857,80.15,15,3.2551,1.9789,0.3115,5.00
37.3100,6.1462,2.2636,0.2190,-0.3127,0.1590,0.0074,2.7286,3.0857,80.15,15,3.2551,1.9789,0.3395,5.00
37.3900,6.0635,2.2833,0.2212,-0.9546,0.4664,0.0269,2.7286,3.0857,74.90,14,3.2551,2.1878,0.4245,5.00
37.3900,6.0359,2.2897,0.2219,-0.9546,0.4664,0.0269,2.7286,3.0857,74.90,14,3.2551,2.1878,0.4529,5.00
37.4000,6.0082,2.2960,0.2226,-2.5553,1.2248,0.0725,2.7286,3.0857,74.90,14,3.2551,2.1878,0.4812,5.00
37.4000,5.9806,2.3022,0.2233,-2.5553,1.2248,0.0725,2.7286,3.0857,69.96,14,3.2551,2.3247,0.5096,5.00
37.4700,5.9529,2.3083,0.2241,-0.3659,0.1734,0.0104,2.7286,3.0857,69.96,14,3.2551,2.3247,0.5379,5.00
37.4700,5.9252,2.3144,0.2248,-0.3659,0.1734,0.0104,2.7286,3.0857,69.96,14,3.2551,2.3247,0.5662,5.00
37.4700,5.8976,2.3205,0.2255,-0.3659,0.1734,0.0104,2.7286,3.0857,69.96,14,3.2551,2.3247,0.5946,5.00
37.4700,5.8698,2.3264,0.2262,-0.3659,0.1734,0.0104,2.7286,3.0857,69.96,14,3.2551,2.3247,0.6229,5.00
37.4700,5.8421,2.3321,0.2270,-0.3659,0.1734,0.0104,2.7286,3.0857,69.96,14,3.2551,2.3247,0.6513,5.00
37.4700,5.8143,2.3379,0.2277,-0.3659,0.1734,0.0104,2.7286,3.0857,69.96,14,3.2551,2.3247,0.6796,5.00
37.4700,5.7866,2.3437,0.2284,-0.3659,0.1734,0.0104,2.7286,3.0857,69.96,14,3.2551,2.3247,0.7080,5.00
37.4700,5.7588,2.3495,0.2292,-0.3659,0.1734,0.0104,2.7286,3.0857,69.96,14,3.2551,2.3247,0.7363,5.00
37.4700,5.7311,2.3553,0.2299,-0.3659,0.1734,0.0104,2.7286,3.0857,69.96,14,3.2551,2.3247,0.7646,5.00
37.4700,5.7033,2.3611,0.2306,-0.3659,0.1734,0.0104,2.7286,3.0857,69.96,14,3.2551,2.3247,0.7930,5.00
37.4900,5.6756,2.3669,0.2314,-1.2825,0.6037,0.0367,2.7286,3.0857,69.96,14,3.2551,2.3247,0.8213,5.00
37.5600,5.6479,2.3729,0.2321,-0.3656,0.1741,0.0105,2.7286,3.0857,63.97,14,3.0558,2.9002,0.8497,5.00
37.5600,5.6202,2.3789,0.2328,-0.3656,0.1741,0.0105,2.7286,3.0857,63.97,14,3.0558,2.9002,0.8780,5.00
37.5600,5.5925,2.3848,0.2336,-0.3656,0.1741,0.0105,2.7286,3.0857,63.97,14,3.0558,2.9002,0.9064,5.00
37.5700,5.5647,2.3907,0.2343,-2.5597,1.2183,0.0732,2.7286,3.0857,63.97,14,3.0558,2.9002,0.9347,5.00
37.5900,5.5371,2.3971,0.2350,-1.2694,0.6319,0.0365,2.7286,3.0857,63.97,14,3.0558,2.9002,0.9631,5.00
37.6600,5.5095,2.4034,0.2358,-0.3625,0.1805,0.0104,2.7286,3.0857,64.41,12,2.9230,3.1932,0.9914,5.00
37.6600,5.4818,2.4098,0.2365,-0.3625,0.1805,0.0104,2.7286,3.0857,64.41,12,2.9230,3.1932,1.0198,5.00
37.6600,5.4542,2.4161,0.2372,-0.3625,0.1805,0.0104,2.7286,3.0857,64.41,12,2.9230,3.1932,1.0481,5.00
37.6700,5.4266,2.4224,0.2379,-2.5380,1.2637,0.0728,2.7286,3.0857,64.41,12,2.9230,3.1932,1.0765,5.00
37.6900,5.3989,2.4288,0.2387,-1.2673,0.6357,0.0364,2.7286,3.0857,64.41,12,2.9230,3.1932,1.1048,5.00
37.7600,5.3713,2.4352,0.2394,-0.3615,0.1827,0.0104,2.7286,3.0857,59.41,12,2.7237,3.2393,1.1332,5.00
37.7600,5.3437,2.4416,0.2401,-0.3615,0.1827,0.0104,2.7286,3.0857,59.41,12,2.7237,3.2393,1.1616,5.00
37.7600,5.3161,2.4480,0.2409,-0.3615,0.1827,0.0104,2.7286,3.0857,59.41,12,2.7237,3.2393,1.1899,5.00
