time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
4.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,10.00
4.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,10.00
4.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,10.00
4.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,10.00
4.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,10.00
4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,111.86,9,9.9000,2.7750,0.0000,10.00
4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,88.60,9,9.9000,2.7750,0.0000,10.00
4.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,88.60,9,9.9000,2.7750,0.0000,10.00
4.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,88.60,9,9.9000,2.7750,0.0000,10.00
4.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,88.60,9,9.9000,2.7750,0.0000,10.00
4.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,88.60,9,9.9000,2.7750,0.0000,10.00
4.3900,0.0280,-0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,88.60,9,9.9000,2.7750,0.0280,10.00
4.3900,0.0561,-0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,88.60,9,9.9000,2.7750,0.0561,10.00
4.3900,0.0843,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,88.60,9,9.9000,2.7750,0.0843,10.00
4.4000,0.1126,0.0000,0.0000,2.8293,0.0000,-0.0000,15.0000,0.0000,88.60,9,9.9000,2.7750,0.1126,10.00
4.4700,0.1409,0.0000,-0.0000,0.4048,0.0000,-0.0000,15.0000,0.0000,88.69,10,9.9000,2.8533,0.1409,10.00
4.4700,0.1692,0.0000,-0.0000,0.4048,0.0000,-0.0000,15.0000,0.0000,88.69,10,9.9000,2.8533,0.1692,10.00
4.4700,0.1976,-0.0000,-0.0000,0.4048,0.0000,-0.0000,15.0000,0.0000,88.69,10,9.9000,2.8533,0.1976,10.00
4.4700,0.2259,0.0000,-0.0000,0.4048,0.0000,-0.0000,15.0000,0.0000,88.69,10,9.9000,2.8533,0.2259,10.00
4.4900,0.2542,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,88.69,10,9.9000,2.8533,0.2542,10.00
4.5500,0.2826,0.0000,-0.0000,0.4723,0.0000,-0.0000,15.0000,0.0000,70.30,6,9.9000,3.0250,0.2826,10.00
4.5500,0.3109,0.0000,-0.0000,0.4723,0.0000,-0.0000,15.0000,0.0000,70.30,6,9.9000,3.0250,0.3109,10.00
4.5500,0.3393,0.0000,-0.0000,0.4723,0.0000,-0.0000,15.0000,0.0000,70.30,6,9.9000,3.0250,0.3393,10.00
4.5700,0.3676,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,70.30,6,9.9000,3.0250,0.3676,10.00
4.5900,0.3959,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,70.30,6,9.9000,3.0250,0.3959,10.00
4.6800,0.4243,0.0000,-0.0000,0.3149,0.0000,0.0000,15.0000,0.0000,81.63,6,9.9000,3.2033,0.4243,10.00
4.6800,0.4526,0.0000,-0.0000,0.3149,0.0000,0.0000,15.0000,0.0000,81.63,6,9.9000,3.2033,0.4526,10.00
4.6800,0.4810,0.0000,-0.0000,0.3149,0.0000,0.0000,15.0000,0.0000,81.63,6,9.9000,3.2033,0.4810,10.00
4.6800,0.5093,0.0000,-0.0000,0.3149,0.0000,0.0000,15.0000,0.0000,81.63,6,9.9000,3.2033,0.5093,10.00
4.6900,0.5376,0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,81.63,6,9.9000,3.2033,0.5376,10.00
4.7900,0.5660,0.0000,-0.0000,0.2834,0.0000,-0.0000,15.0000,0.0000,97.46,11,9.9000,3.2664,0.5660,10.00
4.7900,0.5943,0.0000,-0.0000,0.2834,0.0000,-0.0000,15.0000,0.0000,97.46,11,9.9000,3.2664,0.5943,10.00
4.7900,0.6227,0.0000,0.0000,0.2834,0.0000,-0.0000,15.0000,0.0000,97.46,11,9.9000,3.2664,0.6227,10.00
4.7900,0.6510,0.0000,0.0000,0.2834,0.0000,-0.0000,15.0000,0.0000,97.46,11,9.9000,3.2664,0.6510,10.00
4.7900,0.6793,0.0000,0.0000,0.2834,0.0000,-0.0000,15.0000,0.0000,97.46,11,9.9000,3.2664,0.6793,10.00
4.8700,0.7077,0.0000,0.0000,0.3542,-0.0000,-0.0000,15.0000,0.0000,74.46,8,9.9000,3.4667,0.7077,10.00
4.8700,0.7360,0.0000,0.0000,0.3542,-0.0000,-0.0000,15.0000,0.0000,74.46,8,9.9000,3.4667,0.7360,10.00
4.8700,0.7644,0.0000,0.0000,0.3542,-0.0000,-0.0000,15.0000,0.0000,74.46,8,9.9000,3.4667,0.7644,10.00
4.8700,0.7927,0.0000,-0.0000,0.3542,-0.0000,-0.0000,15.0000,0.0000,74.46,8,9.9000,3.4667,0.7927,10.00
4.8900,0.8210,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,74.46,8,9.9000,3.4667,0.8210,10.00
4.9900,0.8494,0.0000,-0.0000,0.2834,0.0000,0.0000,15.0000,0.0000,98.26,10,9.9000,3.6167,0.8494,10.00
4.9900,0.8777,0.0000,-0.0000,0.2834,0.0000,0.0000,15.0000,0.0000,98.26,10,9.9000,3.6167,0.8777,10.00
4.9900,0.9060,0.0000,-0.0000,0.2834,0.0000,0.0000,15.0000,0.0000,98.26,10,9.9000,3.6167,0.9060,10.00
