time_s,x,y,yaw_rad,vx,vy,omega,goal_x,goal_y,replan_ms,n_polygons,seg_len_m,min_obs_dist_m,path_len_m,lookahead_dist
4.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.00,0,0.0000,0.0000,0.0000,5.00
4.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,48.75,9,4.8000,2.7750,0.0000,5.00
4.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,48.75,9,4.8000,2.7750,0.0000,5.00
4.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,48.75,9,4.8000,2.7750,0.0000,5.00
4.2600,0.0140,-0.0000,0.0000,0.7010,-0.0000,0.0000,15.0000,0.0000,48.75,9,4.8000,2.7750,0.0140,5.00
4.2800,0.0421,-0.0000,0.0000,1.4020,0.0000,0.0000,15.0000,0.0000,48.75,9,4.8000,2.7750,0.0421,5.00
4.3400,0.0701,0.0000,0.0000,0.4678,-0.0000,0.0000,15.0000,0.0000,50.15,10,4.8000,2.8250,0.0701,5.00
4.3400,0.0984,-0.0000,0.0000,0.4678,-0.0000,0.0000,15.0000,0.0000,50.15,10,4.8000,2.8250,0.0984,5.00
4.3400,0.1267,0.0000,0.0000,0.4678,-0.0000,0.0000,15.0000,0.0000,50.15,10,4.8000,2.8250,0.1267,5.00
4.3500,0.1409,0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,50.15,10,4.8000,2.8250,0.1409,5.00
4.3700,0.1692,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,50.15,10,4.8000,2.8250,0.1692,5.00
4.3900,0.1976,-0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,50.15,10,4.8000,2.8250,0.1976,5.00
4.4400,0.2259,-0.0000,0.0000,0.5668,-0.0000,-0.0000,15.0000,0.0000,48.76,9,4.8000,2.9533,0.2259,5.00
4.4400,0.2542,-0.0000,0.0000,0.5668,-0.0000,-0.0000,15.0000,0.0000,48.76,9,4.8000,2.9533,0.2542,5.00
4.4500,0.2826,-0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,48.76,9,4.8000,2.9533,0.2826,5.00
4.4700,0.3109,-0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,48.76,9,4.8000,2.9533,0.3109,5.00
4.4900,0.3393,-0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,48.76,9,4.8000,2.9533,0.3393,5.00
4.5400,0.3676,-0.0000,-0.0000,0.5668,0.0000,-0.0000,15.0000,0.0000,46.49,7,4.8000,3.1033,0.3676,5.00
4.5400,0.3959,-0.0000,-0.0000,0.5668,0.0000,-0.0000,15.0000,0.0000,46.49,7,4.8000,3.1033,0.3959,5.00
4.5500,0.4243,-0.0000,-0.0000,2.8339,0.0000,0.0000,15.0000,0.0000,46.49,7,4.8000,3.1033,0.4243,5.00
4.5700,0.4526,-0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,46.49,7,4.8000,3.1033,0.4526,5.00
4.5900,0.4810,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,46.49,7,4.8000,3.1033,0.4810,5.00
4.6500,0.5093,-0.0000,-0.0000,0.4723,0.0000,-0.0000,15.0000,0.0000,58.09,7,4.8000,3.2533,0.5093,5.00
4.6500,0.5376,-0.0000,0.0000,0.4723,0.0000,-0.0000,15.0000,0.0000,58.09,7,4.8000,3.2533,0.5376,5.00
4.6600,0.5660,-0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,58.09,7,4.8000,3.2533,0.5660,5.00
4.6600,0.5943,-0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,58.09,7,4.8000,3.2533,0.5943,5.00
4.6900,0.6227,-0.0000,0.0000,0.9446,-0.0000,0.0000,15.0000,0.0000,58.09,7,4.8000,3.2533,0.6227,5.00
4.7300,0.6510,-0.0000,0.0000,0.7085,-0.0000,0.0000,15.0000,0.0000,38.53,8,4.8000,3.4100,0.6510,5.00
4.7300,0.6793,-0.0000,0.0000,0.7085,-0.0000,0.0000,15.0000,0.0000,38.53,8,4.8000,3.4100,0.6793,5.00
4.7500,0.7077,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,38.53,8,4.8000,3.4100,0.7077,5.00
4.7700,0.7360,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,38.53,8,4.8000,3.4100,0.7360,5.00
4.7900,0.7644,-0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,38.53,8,4.8000,3.4100,0.7644,5.00
4.8400,0.7927,-0.0000,0.0000,0.5668,-0.0000,0.0000,15.0000,0.0000,44.77,9,4.8000,3.5667,0.7927,5.00
4.8400,0.8210,-0.0000,0.0000,0.5668,-0.0000,0.0000,15.0000,0.0000,44.77,9,4.8000,3.5667,0.8210,5.00
4.8500,0.8494,-0.0000,0.0000,2.8339,-0.0000,-0.0000,15.0000,0.0000,44.77,9,4.8000,3.5667,0.8494,5.00
4.8700,0.8777,-0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,44.77,9,4.8000,3.5667,0.8777,5.00
4.8900,0.9060,-0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,44.77,9,4.8000,3.5667,0.9060,5.00
4.9500,0.9344,-0.0000,0.0000,0.4723,-0.0000,0.0000,15.0000,0.0000,50.41,8,4.8000,3.7167,0.9344,5.00
4.9500,0.9627,-0.0000,0.0000,0.4723,-0.0000,0.0000,15.0000,0.0000,50.41,8,4.8000,3.7167,0.9627,5.00
4.9500,0.9911,-0.0000,0.0000,0.4723,-0.0000,0.0000,15.0000,0.0000,50.41,8,4.8000,3.7167,0.9911,5.00
4.9700,1.0194,-0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,50.41,8,4.8000,3.7167,1.0194,5.00
4.9900,1.0477,-0.0000,0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,50.41,8,4.8000,3.7167,1.0477,5.00
5.0500,1.0761,-0.0000,-0.0000,0.4723,-0.0000,-0.0000,15.0000,0.0000,47.53,8,5.1000,3.8167,1.0761,5.00
5.0500,1.1044,-0.0000,0.0000,0.4723,-0.0000,-0.0000,15.0000,0.0000,47.53,8,5.1000,3.8167,1.1044,5.00
5.0500,1.1328,-0.0000,-0.0000,0.4723,-0.0000,-0.0000,15.0000,0.0000,47.53,8,5.1000,3.8167,1.1328,5.00
5.0700,1.1611,-0.0000,-0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,47.53,8,5.1000,3.8167,1.1611,5.00
5.0900,1.1894,-0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,47.53,8,5.1000,3.8167,1.1894,5.00
5.1400,1.2178,-0.0000,-0.0000,0.5668,0.0000,0.0000,15.0000,0.0000,42.43,7,4.8000,3.9384,1.2178,5.00
5.1400,1.2461,-0.0000,-0.0000,0.5668,0.0000,0.0000,15.0000,0.0000,42.43,7,4.8000,3.9384,1.2461,5.00
5.1500,1.2745,-0.0000,-0.0000,2.8339,0.0000,-0.0000,15.0000,0.0000,42.43,7,4.8000,3.9384,1.2745,5.00
5.1700,1.3028,-0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,42.43,7,4.8000,3.9384,1.3028,5.00
5.1900,1.3311,-0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,42.43,7,4.8000,3.9384,1.3311,5.00
5.2500,1.3595,-0.0000,-0.0000,0.4723,0.0000,0.0000,15.0000,0.0000,52.34,9,5.1000,4.0884,1.3595,5.00
5.2500,1.3878,-0.0000,-0.0000,0.4723,0.0000,0.0000,15.0000,0.0000,52.34,9,5.1000,4.0884,1.3878,5.00
5.2500,1.4162,-0.0000,-0.0000,0.4723,0.0000,0.0000,15.0000,0.0000,52.34,9,5.1000,4.0884,1.4162,5.00
5.2700,1.4445,-0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,52.34,9,5.1000,4.0884,1.4445,5.00
5.2900,1.4728,-0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,52.34,9,5.1000,4.0884,1.4728,5.00
5.3400,1.5012,-0.0000,-0.0000,0.5668,0.0000,-0.0000,15.0000,0.0000,46.84,8,4.8000,4.2384,1.5012,5.00
5.3400,1.5295,-0.0000,-0.0000,0.5668,0.0000,-0.0000,15.0000,0.0000,46.84,8,4.8000,4.2384,1.5295,5.00
5.3500,1.5579,-0.0000,-0.0000,2.8339,0.0000,0.0000,15.0000,0.0000,46.84,8,4.8000,4.2384,1.5579,5.00
5.3700,1.5862,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,46.84,8,4.8000,4.2384,1.5862,5.00
5.3900,1.6145,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,46.84,8,4.8000,4.2384,1.6145,5.00
5.4300,1.6429,0.0000,-0.0000,0.7085,0.0000,-0.0000,15.0000,0.0000,36.05,6,5.1000,4.4167,1.6429,5.00
5.4400,1.6712,0.0000,-0.0000,2.8339,0.0000,-0.0000,15.0000,0.0000,36.05,6,5.1000,4.4167,1.6712,5.00
5.4500,1.6995,0.0000,-0.0000,2.8339,0.0000,-0.0000,15.0000,0.0000,36.05,6,5.1000,4.4167,1.6995,5.00
5.4700,1.7279,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,36.05,6,5.1000,4.4167,1.7279,5.00
5.5000,1.7562,0.0000,-0.0000,0.9446,0.0000,-0.0000,15.0000,0.0000,36.05,6,5.1000,4.4167,1.7562,5.00
5.5400,1.7846,0.0000,-0.0000,0.7085,0.0000,0.0000,15.0000,0.0000,48.54,9,4.8000,4.5667,1.7846,5.00
5.5500,1.8129,0.0000,-0.0000,2.8339,0.0000,0.0000,15.0000,0.0000,48.54,9,4.8000,4.5667,1.8129,5.00
5.5500,1.8412,0.0000,-0.0000,2.8339,0.0000,0.0000,15.0000,0.0000,48.54,9,4.8000,4.5667,1.8412,5.00
5.5700,1.8696,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,48.54,9,4.8000,4.5667,1.8696,5.00
5.5900,1.8979,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,48.54,9,4.8000,4.5667,1.8979,5.00
5.6400,1.9263,0.0000,-0.0000,0.5668,0.0000,0.0000,15.0000,0.0000,41.06,7,4.8000,4.6050,1.9263,5.00
5.6400,1.9546,0.0000,-0.0000,0.5668,0.0000,0.0000,15.0000,0.0000,41.06,7,4.8000,4.6050,1.9546,5.00
5.6500,1.9829,0.0000,-0.0000,2.8339,0.0000,0.0000,15.0000,0.0000,41.06,7,4.8000,4.6050,1.9829,5.00
5.6700,2.0113,0.0000,-0.0000,1.4170,0.0000,0.0000,15.0000,0.0000,41.06,7,4.8000,4.6050,2.0113,5.00
5.6900,2.0396,0.0000,-0.0000,1.4170,0.0000,-0.0000,15.0000,0.0000,41.06,7,4.8000,4.6050,2.0396,5.00
5.7300,2.0680,0.0000,0.0000,0.7085,-0.0000,0.0000,15.0000,0.0000,36.20,7,4.8000,4.4406,2.0680,5.00
5.7300,2.0963,0.0000,0.0000,0.7085,-0.0000,0.0000,15.0000,0.0000,36.20,7,4.8000,4.4406,2.0963,5.00
5.7500,2.1246,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,36.20,7,4.8000,4.4406,2.1246,5.00
5.7700,2.1530,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,36.20,7,4.8000,4.4406,2.1530,5.00
5.7900,2.1813,0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,36.20,7,4.8000,4.4406,2.1813,5.00
5.8400,2.2097,0.0000,0.0000,0.5668,-0.0000,0.0000,15.0000,0.0000,38.65,8,4.8000,4.2605,2.2097,5.00
5.8400,2.2380,0.0000,0.0000,0.5668,-0.0000,0.0000,15.0000,0.0000,38.65,8,4.8000,4.2605,2.2380,5.00
5.8500,2.2663,0.0000,0.0000,2.8339,-0.0000,-0.0000,15.0000,0.0000,38.65,8,4.8000,4.2605,2.2663,5.00
5.8700,2.2947,0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,38.65,8,4.8000,4.2605,2.2947,5.00
5.8900,2.3230,0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,38.65,8,4.8000,4.2605,2.3230,5.00
5.9400,2.3513,0.0000,0.0000,0.5668,-0.0000,0.0000,15.0000,0.0000,39.59,5,4.8000,4.0975,2.3513,5.00
5.9400,2.3797,0.0000,0.0000,0.5668,-0.0000,0.0000,15.0000,0.0000,39.59,5,4.8000,4.0975,2.3797,5.00
5.9500,2.4080,0.0000,0.0000,2.8339,-0.0000,-0.0000,15.0000,0.0000,39.59,5,4.8000,4.0975,2.4080,5.00
5.9700,2.4364,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,39.59,5,4.8000,4.0975,2.4364,5.00
5.9900,2.4647,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,39.59,5,4.8000,4.0975,2.4647,5.00
6.0100,2.4930,0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,24.93,3,4.8000,3.9421,2.4930,5.00
6.0300,2.5214,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,24.93,3,4.8000,3.9421,2.5214,5.00
6.0500,2.5497,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,24.93,3,4.8000,3.9421,2.5497,5.00
6.0700,2.5781,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,24.93,3,4.8000,3.9421,2.5781,5.00
6.0900,2.6064,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,24.93,3,4.8000,3.9421,2.6064,5.00
6.1400,2.6347,0.0000,0.0000,0.5668,-0.0000,-0.0000,15.0000,0.0000,37.26,5,4.8000,3.7201,2.6347,5.00
6.1400,2.6631,0.0000,0.0000,0.5668,-0.0000,-0.0000,15.0000,0.0000,37.26,5,4.8000,3.7201,2.6631,5.00
6.1500,2.6914,0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,37.26,5,4.8000,3.7201,2.6914,5.00
6.1700,2.7198,0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,37.26,5,4.8000,3.7201,2.7198,5.00
6.1900,2.7481,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,37.26,5,4.8000,3.7201,2.7481,5.00
6.2300,2.7764,0.0000,0.0000,0.7085,-0.0000,-0.0000,15.0000,0.0000,39.75,6,4.8000,3.5643,2.7764,5.00
6.2400,2.8048,0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,39.75,6,4.8000,3.5643,2.8048,5.00
6.2500,2.8331,0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,39.75,6,4.8000,3.5643,2.8331,5.00
6.2700,2.8615,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,39.75,6,4.8000,3.5643,2.8615,5.00
6.2900,2.8898,0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,39.75,6,4.8000,3.5643,2.8898,5.00
6.3200,2.9181,0.0000,0.0000,0.9446,-0.0000,-0.0000,15.0000,0.0000,32.21,5,4.8000,3.4025,2.9181,5.00
6.3300,2.9465,0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,32.21,5,4.8000,3.4025,2.9465,5.00
6.3500,2.9748,0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,32.21,5,4.8000,3.4025,2.9748,5.00
6.3700,3.0032,0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,32.21,5,4.8000,3.4025,3.0032,5.00
6.3900,3.0315,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,32.21,5,4.8000,3.4025,3.0315,5.00
6.4300,3.0740,0.0000,0.0000,1.0627,-0.0000,0.0000,15.0000,0.0000,34.30,5,4.8000,3.1751,3.0740,5.00
6.4400,3.1023,0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,34.30,5,4.8000,3.1751,3.1023,5.00
6.4600,3.1307,0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,34.30,5,4.8000,3.1751,3.1307,5.00
6.4800,3.1590,0.0000,0.0000,1.4170,-0.0000,-0.0000,15.0000,0.0000,34.30,5,4.8000,3.1751,3.1590,5.00
6.5300,3.1874,0.0000,0.0000,0.5668,-0.0000,-0.0000,15.0000,0.0000,34.64,4,4.8000,3.0306,3.1874,5.00
6.5300,3.2157,0.0000,0.0000,0.5668,-0.0000,-0.0000,15.0000,0.0000,34.64,4,4.8000,3.0306,3.2157,5.00
6.5400,3.2440,0.0000,0.0000,2.8339,-0.0000,0.0000,15.0000,0.0000,34.64,4,4.8000,3.0306,3.2440,5.00
6.5600,3.2724,0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,34.64,4,4.8000,3.0306,3.2724,5.00
6.5800,3.3007,0.0000,0.0000,1.4170,-0.0000,0.0000,15.0000,0.0000,34.64,4,4.8000,3.0306,3.3007,5.00
